hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
MEDTR;izle;;14,6;1,1;13,1;0,4;0;0;zayif;19,8;42,1;53,8;asagi;zayif;zayif;asagi;0,48;-1,99;1;25,26;-0,08;3461226;26,93;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
ICUGS;izle;;14,5;3,2;1,3;10,0;10;0;zayif;13,6;24,6;52,9;asagi;zayif;zayif;asagi;1,56;-3,48;4;4,29;-9,68;61794885;5,46;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
KRTEK;izle;;14,4;8,8;5,7;0,0;10;0;zayif;17,7;30,6;19,0;yukari;zayif;zayif;asagi;0,20;-3,24;4;5,19;-1,70;1363429;5,18;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
GSDHO;izle;;14,4;3,0;11,4;0,0;10;0;zayif;11,5;36,5;41,5;asagi;zayif;zayif;asagi;0,31;-2,75;5;4,57;-0,44;17300073;5,08;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
A1CAP;izle;;14,3;1,6;10,1;2,7;0;0;zayif;23,6;31,9;59,9;asagi;zayif;zayif;asagi;0,86;-4,52;2;7,79;-2,87;55269575;8,80;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
OZYSR;izle;;14,2;7,1;3,2;4,0;0;0;zayif;21,7;31,2;34,2;asagi;zayif;zayif;asagi;0,64;-2,12;2;11,39;0,26;19253565;12,55;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
LIDER;izle;;14,2;2,4;8,0;3,8;6;0;zayif;46,4;21,2;17,1;asagi;zayif;zayif;asagi;0,93;-7,99;3;29,46;-9,47;779868302;45,04;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);2;01.09.2026
CMBTN;izle;;14,2;4,6;9,5;0,0;0;0;zayif;23,9;43,6;54,9;asagi;zayif;zayif;asagi;0,27;-1,01;2;1537;-0,52;10740556;1674,31;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
YAPRK;izle;;14,1;1,4;8,4;4,3;0;0;zayif;15,6;43,2;38,6;asagi;zayif;zayif;asagi;0,11;-1,45;1;10,8;0,19;7402417;12,21;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
MTRYO;izle;;14,1;1,2;12,9;0,0;10;1;zayif;20,7;40,6;43,5;asagi;zayif;zayif;asagi;0,46;-1,41;2;8,8;-1,01;1204588;9,63;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
CGCAM;izle;;14,0;4,2;9,9;0,0;0;0;zayif;20,5;31,2;46,8;asagi;zayif;zayif;asagi;0,28;-3,30;2;34,66;-0,86;20512828;39,41;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
USAK;izle;;14,0;0,0;10,0;4,0;0;0;zayif;10,6;31,6;50,6;asagi;zayif;zayif;asagi;0,31;-3,26;0;1,22;0,00;14788258;1,33;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
KTSKR;izle;;13,9;3,0;10,9;0,0;0;0;zayif;11,3;34,6;47,9;asagi;zayif;zayif;asagi;0,27;-3,15;2;80,35;1,07;9908039;89,26;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
ASUZU;izle;;13,7;1,7;12,0;0,0;0;0;zayif;24,8;38,2;59,2;asagi;zayif;zayif;asagi;0,18;-3,31;2;47,86;-0,29;4097390;50,78;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
ULUFA;izle;;13,7;0,6;8,0;5,1;0;0;zayif;16,5;42,1;50,2;asagi;zayif;zayif;asagi;0,17;-1,79;2;1,65;0,61;7467073;1,81;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
KAREL;izle;;13,6;1,1;8,5;4,0;0;0;zayif;20,2;40,1;38,1;asagi;zayif;zayif;asagi;0,38;-2,41;2;8,71;1,75;38743317;9,81;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
DAPGM;izle;;13,6;0,1;5,5;8,0;0;0;zayif;12,8;34,2;39,2;asagi;zayif;zayif;asagi;0,16;-2,86;1;7,82;-3,58;111435141;9,21;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
SUWEN;izle;;13,6;0,1;5,6;8,0;0;0;zayif;12,5;35,4;24,7;asagi;zayif;zayif;asagi;0,14;-2,51;1;5,96;-0,83;3716716;6,88;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
MNDTR;izle;;13,5;1,5;11,4;0,5;0;0;zayif;23,3;36,4;59,3;asagi;zayif;zayif;asagi;0,20;-2,59;2;4,94;-0,20;1830206;5,37;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
SILVR;izle;;13,3;0,7;12,6;0,0;0;0;zayif;17,2;40,3;32,7;asagi;zayif;zayif;asagi;0,15;-1,99;2;2,22;-0,45;445712;2,42;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
BLCYT;izle;;13,2;2,4;0,8;10,0;6;0;zayif;29,7;15,5;60,2;asagi;zayif;zayif;asagi;5,51;-7,82;3;2,05;-90,57;40421004;11,33;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
SUMAS;izle;;13,2;1,7;11,5;0,0;0;0;zayif;24,4;36,7;31,0;asagi;zayif;zayif;asagi;0,46;-4,07;1;270;-0,37;365310;290,78;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;3;01.09.2026
KFEIN;izle;;13,2;0,0;13,2;0,0;10;0;zayif;8,6;42,3;36,2;asagi;zayif;zayif;asagi;0,21;-1,79;4;8,18;0,25;7546181;9,04;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
NUHCM;izle;;13,1;0,6;7,8;4,7;6;0;zayif;16,6;40,2;37,7;asagi;zayif;zayif;asagi;0,33;-1,51;3;214,1;-0,93;4626059;228,18;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
KRSTL;izle;;12,9;2,4;10,4;0,0;16;1;zayif;30,2;33,2;34,4;asagi;zayif;zayif;asagi;0,27;-3,25;3;9,16;0,33;11291999;9,84;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
ENSRI;izle;;12,9;0,0;12,9;0,0;0;0;zayif;10,8;41,3;32,3;asagi;zayif;zayif;asagi;0,41;-4,89;2;5,05;-0,79;52723793;6,09;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
KZBGY;izle;;12,9;2,3;10,5;0,0;0;0;zayif;29,2;33,5;43,3;asagi;zayif;zayif;asagi;0,60;-4,82;0;1,93;-0,52;36217328;2,13;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
KONTR;izle;;12,8;2,0;10,8;0,0;6;0;zayif;27,0;34,3;24,2;asagi;zayif;zayif;asagi;0,52;-7,01;3;3,47;-2,80;7222420;3,86;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
ALKIM;izle;;12,8;0,0;12,8;0,0;0;0;zayif;10,2;41,0;69,7;asagi;zayif;zayif;asagi;0,31;-2,03;2;15,53;0,32;7932460;16,81;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
TAVHL;izle;;12,7;0,0;5,3;7,4;6;0;zayif;11,9;36,5;53,9;asagi;zayif;zayif;asagi;1,04;-1,91;3;258,5;-2,45;935430073;291,96;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
HEKTS;izle;;12,5;1,8;10,8;0,0;0;0;zayif;24,9;34,3;49,1;asagi;zayif;zayif;asagi;0,63;-3,08;2;2,73;0,00;516324379;2,99;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
YBTAS;izle;;12,5;2,4;8,9;1,3;10;0;zayif;29,5;41,2;31,9;asagi;zayif;zayif;asagi;0,37;-2,79;4;14;1,08;364952;14,83;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);1;01.09.2026
QNBFK;izle;;12,5;3,7;8,8;0,0;10;0;zayif;17,2;41,0;35,3;asagi;zayif;zayif;asagi;0,30;-1,55;4;41,64;0,00;403450;45,68;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
KOTON;izle;;12,5;0,5;12,0;0,0;0;0;zayif;15,6;38,4;57,0;asagi;zayif;zayif;asagi;0,37;-2,69;2;12,5;-0,48;9678938;13,37;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
YATAS;izle;;12,4;1,9;6,5;4,0;0;0;zayif;26,1;33,3;26,2;asagi;zayif;zayif;asagi;0,25;-4,17;2;30,78;0,20;6944122;33,48;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
PARSN;izle;;12,4;1,2;11,2;0,0;6;0;zayif;20,7;35,7;72,8;asagi;zayif;zayif;asagi;0,13;-2,72;3;70,6;0,07;3435608;77,48;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;01.09.2026
GENTS;izle;;12,4;0,8;11,6;0,0;0;0;zayif;18,0;36,8;54,2;asagi;zayif;zayif;asagi;0,27;-3,92;0;5,12;-0,19;8195738;5,60;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
IDGYO;izle;;12,4;2,4;9,9;0,0;0;0;zayif;31,2;31,3;37,6;asagi;zayif;zayif;asagi;0,16;-3,87;0;2,99;-0,99;780800;3,48;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;01.09.2026
MSGYO;izle;;12,4;0,4;8,0;4,0;10;1;zayif;13,0;38,2;23,0;asagi;zayif;zayif;asagi;0,35;-2,01;2;5,71;0,18;4127536;6,21;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;01.09.2026
AKSA;izle;;12,3;5,0;6,7;0,5;10;0;zayif;26,9;34,2;19,2;asagi;zayif;zayif;asagi;0,25;-2,69;4;10,75;-0,19;56260727;11,68;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
TEZOL;izle;;12,3;2,4;9,8;0,0;0;0;zayif;36,9;31,0;41,7;asagi;zayif;zayif;asagi;0,27;-6,03;2;9,45;1,07;21638497;10,76;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
FROTO;izle;;12,3;1,9;8,1;2,2;32;3;zayif;26,0;42,1;48,4;asagi;zayif;zayif;asagi;0,47;-2,01;2;77,75;1,04;777267450;82,71;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
NATEN;izle;;12,2;0,2;12,0;0,0;0;0;zayif;13,2;38,3;56,7;asagi;zayif;zayif;asagi;0,15;-2,88;1;5,5;0,18;6126720;6,01;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
MHRGY;izle;;12,1;0,1;12,0;0,0;10;1;zayif;12,7;38,4;49,2;asagi;zayif;zayif;asagi;0,41;-2,60;2;3,26;0,31;3749078;3,52;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
OYLUM;izle;;12,1;1,3;9,8;1,0;0;0;zayif;21,3;31,1;23,1;asagi;zayif;zayif;asagi;0,35;-2,21;1;7,16;-0,14;1054160;7,84;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
ATAKP;izle;;12,0;1,8;10,3;0,0;0;0;zayif;24,9;32,6;40,2;asagi;zayif;zayif;asagi;0,28;-3,56;2;43,82;-0,27;5639809;48,14;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
KRVGD;izle;;12,0;2,4;9,5;0,0;6;0;zayif;45,2;30,1;21,7;asagi;zayif;zayif;asagi;0,19;-3,84;3;2,27;0,44;3189098;2,44;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;3;01.09.2026
ARCLK;izle;;11,9;0,0;4,9;7,0;0;0;zayif;11,8;32,5;37,3;asagi;zayif;zayif;asagi;0,73;-3,58;2;91,05;0,44;101343840;96,26;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
EKOS;izle;;11,9;1,1;10,8;0,0;10;1;zayif;19,8;34,3;59,4;asagi;zayif;zayif;asagi;0,52;-3,07;0;5,22;-1,32;27114857;5,90;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
PENGD;izle;;11,6;2,4;9,1;0,0;6;0;zayif;32,3;28,8;22,5;asagi;zayif;zayif;asagi;0,59;-4,21;3;9,03;0,00;11984029;9,73;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;01.09.2026
KLRHO;izle;;11,6;0,1;11,5;0,0;0;0;zayif;12,8;36,5;22,7;asagi;zayif;zayif;asagi;0,16;-4,35;1;65,6;-0,38;35762758;75,40;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;01.09.2026
BORLS;izle;;11,6;0,9;10,6;0,0;6;0;zayif;18,7;33,8;37,5;asagi;zayif;zayif;asagi;0,24;-3,00;3;4,2;-0,71;17272093;5,15;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
ERBOS;izle;;11,4;0,0;11,4;0,0;0;0;zayif;9,4;36,5;46,7;asagi;zayif;zayif;asagi;0,12;-3,17;2;149,6;0,07;984518;160,58;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
RTALB;izle;;11,4;0,0;11,4;0,0;0;0;zayif;9,1;36,3;42,2;asagi;zayif;zayif;asagi;0,24;-3,15;2;2,86;-0,35;11478441;3,12;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
OSTIM;izle;;11,3;0,6;10,7;0,0;6;0;zayif;16,6;33,9;58,7;asagi;zayif;zayif;asagi;0,31;-3,43;3;1,52;-0,65;5189674;1,68;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
ANGEN;izle;;11,0;0,6;10,4;0,0;0;0;zayif;16,4;33,1;45,2;asagi;zayif;zayif;asagi;0,26;-3,54;1;8,96;-0,55;5291256;9,59;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
IMASM;izle;;10,9;0,3;10,6;0,0;40;4;zayif;14,5;33,7;4,4;asagi;zayif;zayif;asagi;0,20;-4,28;1;2,26;-0,44;13753546;2,53;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
TRILC;izle;;10,9;1,5;9,3;0,0;0;0;zayif;23,3;29,4;16,6;asagi;zayif;zayif;asagi;0,25;-10,20;1;1,08;-0,92;1241635;1,14;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);2;01.09.2026
BALSU;izle;;10,8;1,3;9,6;0,0;0;0;zayif;21,5;30,2;39,9;asagi;zayif;zayif;asagi;0,17;-4,23;2;9,61;-3,32;159454694;11,87;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
AEFES;izle;;10,8;5,2;5,6;0,0;6;0;zayif;28,5;30,3;35,0;asagi;zayif;zayif;asagi;0,32;-3,28;3;18;0,90;339085962;19,72;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
ATEKS;izle;;10,8;4,2;6,6;0,0;6;0;zayif;21,1;40,2;49,0;asagi;zayif;zayif;asagi;0,62;-2,67;3;97;-1,02;867374;109,74;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
YKSLN;izle;;10,8;0,1;10,6;0,0;0;0;zayif;13,0;33,8;42,2;asagi;zayif;zayif;asagi;0,25;-3,13;2;2,69;0,00;5111530;2,93;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
MERKO;izle;;10,7;1,1;9,7;0,0;0;0;zayif;19,8;30,5;50,5;asagi;zayif;zayif;asagi;0,34;-4,94;2;1,28;-1,54;8130680;1,41;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
EMNIS;izle;;10,5;0,6;5,6;4,4;28;2;zayif;16,2;40,5;26,0;asagi;zayif;zayif;asagi;0,46;-1,92;3;152;-1,30;487616;161,91;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
DCTTR;izle;;10,4;2,4;8,0;0,0;6;0;zayif;43,6;20,4;24,2;asagi;zayif;zayif;asagi;0,24;-6,90;3;6,28;-3,09;28492008;7,55;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
SURGY;izle;;10,4;2,4;8,0;0,0;0;0;zayif;37,9;14,4;27,2;asagi;zayif;zayif;asagi;0,21;-8,09;0;31,38;-0,06;50933788;38,51;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;01.09.2026
FZLGY;izle;;10,4;1,6;8,8;0,0;0;0;zayif;23,5;27,8;70,4;asagi;zayif;zayif;asagi;0,35;-4,45;0;9,02;-4,14;68155472;10,88;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
TATEN;izle;;10,4;1,1;9,3;0,0;0;0;zayif;20,3;29,3;57,6;asagi;zayif;zayif;asagi;0,16;-4,26;1;8,3;-1,43;61368797;10,08;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
REEDR;izle;;10,4;0,0;10,4;0,0;0;0;zayif;10,2;32,9;37,6;asagi;zayif;zayif;asagi;0,30;-3,75;1;5,73;-0,35;26260716;6,19;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
ALCTL;izle;;10,3;5,4;4,9;0,0;20;1;zayif;44,3;27,9;18,5;asagi;zayif;zayif;asagi;0,26;-4,02;4;114,4;-0,95;16718645;135,02;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
SKTAS;izle;;10,2;4,0;6,3;0,0;0;0;zayif;22,3;37,0;46,8;asagi;zayif;zayif;asagi;0,30;-2,03;2;3,07;-1,60;9990584;3,43;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
GEDIK;izle;;10,0;4,2;5,9;0,0;0;0;zayif;20,5;36,4;40,2;asagi;zayif;zayif;asagi;0,08;-1,69;1;6,02;-0,33;11146752;6,74;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
CMENT;izle;;10,0;2,4;7,3;0,2;6;0;zayif;32,8;36,1;38,7;asagi;zayif;zayif;asagi;0,19;-4,12;3;262;-0,38;191784;274,34;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);1;01.09.2026
MAVI;izle;;9,8;1,3;7,1;1,4;0;0;zayif;21,9;39,9;48,8;asagi;zayif;zayif;asagi;0,33;-2,32;2;37,24;0,98;45378355;39,66;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
OTTO;izle;;9,7;0,6;2,4;6,6;10;0;zayif;16,8;27,9;26,8;asagi;zayif;zayif;asagi;1,10;-4,86;4;148,4;-1,33;31718274;170,42;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
MEGMT;izle;;9,7;5,4;4,2;0,0;0;0;zayif;39,3;25,7;26,3;asagi;zayif;zayif;asagi;0,45;-5,59;2;44,98;1,63;167451859;55,21;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;NOTR;1;01.09.2026
TCELL;izle;;9,6;1,3;3,7;4,5;6;0;zayif;21,9;31,6;41,7;asagi;zayif;zayif;asagi;0,90;-3,02;3;95,45;0,42;2600059050;105,37;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
AKYHO;izle;;9,5;0,8;3,4;5,2;0;0;zayif;18,2;28,4;26,6;asagi;zayif;zayif;asagi;1,01;-3,24;2;2,07;-2,36;2116037;2,33;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
TABGD;izle;;9,5;4,1;5,3;0,0;10;0;zayif;20,4;38,2;25,1;asagi;zayif;zayif;asagi;0,60;-1,65;5;233,8;-0,85;93461316;260,92;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
HEDEF;izle;;9,4;5,4;4,0;0,0;6;0;zayif;32,1;24,5;31,1;asagi;zayif;zayif;asagi;0,22;-5,14;3;75,85;-9,97;115380517;129,57;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
AYEN;izle;;9,4;3,0;6,4;0,0;6;0;zayif;9,8;38,0;53,5;asagi;zayif;zayif;asagi;0,29;-2,08;3;30,76;0,00;6939948;34,29;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
ULUSE;izle;;9,4;6,1;3,2;0,0;0;0;zayif;18,6;31,5;17,7;asagi;zayif;zayif;asagi;0,33;-2,58;2;242,1;-1,78;16571745;288,98;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
EGEEN;izle;;9,4;0,2;6,3;2,8;0;0;zayif;13,5;36,6;44,0;asagi;zayif;zayif;asagi;0,42;-2,65;2;5080;0,10;20167600;5391,64;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
MGROS;izle;;9,2;5,4;3,8;0,0;6;0;zayif;33,0;30,5;44,1;asagi;zayif;zayif;asagi;0,29;-4,42;3;529;-0,84;540534316;580,85;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
GZNMI;izle;;9,2;0,0;7,1;2,2;0;0;zayif;10,2;39,6;43,6;asagi;zayif;zayif;asagi;0,83;-1,79;2;54,55;-5,13;74263443;65,91;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);1;01.09.2026
BAKAB;izle;;9,2;3,6;5,6;0,0;10;0;zayif;16,8;30,2;21,2;asagi;zayif;zayif;asagi;0,25;-3,53;5;38,66;0,78;3568473;43,70;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
OBASE;izle;;9,2;3,2;6,0;0,0;0;0;zayif;13,4;36,6;33,8;asagi;zayif;zayif;asagi;0,36;-1,95;2;36;-2,70;8763372;41,11;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
BRYAT;izle;;9,2;0,5;7,8;0,9;0;0;zayif;16,0;41,1;56,3;asagi;zayif;zayif;asagi;0,21;-2,32;2;1673;-0,36;29008147;1830,14;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
INTEK;izle;;8,9;1,2;7,8;0,0;0;0;zayif;20,6;37,6;41,7;asagi;zayif;zayif;asagi;0,10;-3,22;0;235;-0,63;271425;260,98;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
LRSHO;izle;;8,5;1,7;6,8;0,0;38;3;zayif;16,5;34,4;52,2;asagi;zayif;zayif;asagi;0,15;-3,74;3;2,48;0,00;10974990;2,78;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
CLEBI;izle;;8,4;0,6;7,1;0,7;6;0;zayif;16,5;40,0;43,1;asagi;zayif;zayif;asagi;0,28;-2,11;3;1449;0,21;10309635;1553,35;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
IHAAS;izle;;8,3;1,3;7,0;0,0;6;0;zayif;21,5;40,1;48,2;asagi;zayif;zayif;asagi;0,26;-2,20;3;50,35;-3,08;17931498;62,94;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
ONRYT;izle;;8,1;0,0;7,9;0,2;0;0;zayif;7,2;41,6;59,9;asagi;zayif;zayif;asagi;0,41;-1,57;1;57,85;-0,86;21725394;64,39;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
MERCN;izle;;8,1;1,7;6,3;0,0;10;0;zayif;24,6;32,8;33,4;asagi;zayif;zayif;asagi;0,35;-3,15;4;17,57;1,91;24346398;20,83;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
SEKFK;izle;;7,9;2,0;5,8;0,0;6;0;zayif;27,0;31,1;17,6;asagi;zayif;zayif;asagi;0,18;-3,41;3;4,42;-1,34;724199;4,97;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;2;01.09.2026
INGRM;izle;;7,6;0,8;6,9;0,0;6;0;zayif;17,7;38,6;47,1;asagi;zayif;zayif;asagi;0,29;-1,75;3;376;-0,53;3514096;411,43;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
