hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
ISCTR;izle;;47,4;2,4;23,3;21,7;6;0;zayif;27,2;52,7;65,7;asagi;guclu;yukselis;asagi;1,30;0,36;3;13,37;9,41;14930276593;14,36;SAT;POZITIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
KZGYO;izle;;47,4;13,2;26,2;8,0;0;0;zayif;38,3;46,2;71,1;asagi;guclu;yukselis;asagi;0,07;-0,14;1;22,5;-10,00;8221118;28,69;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;17.09.2026
EGPRO;izle;;47,1;21,3;19,7;6,1;6;0;guclu trend;21,7;47,7;38,7;asagi;guclu;zayif;asagi;1,07;-0,27;3;36,46;4,71;62583663;40,99;SAT;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
AGYO;izle;;46,7;2,3;25,8;18,6;10;1;zayif;18,0;51,4;49,8;asagi;guclu;zayif;asagi;1,12;-0,15;2;7,54;2,03;2770445;7,83;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;17.09.2026
YGGYO;izle;;46,5;13,3;12,6;20,6;0;0;zayif;14,0;43,0;42,3;asagi;guclu;zayif;asagi;1,54;-1,12;2;216,3;1,03;42798632;237,12;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
TSKB;izle;;46,3;0,6;21,8;23,9;16;1;zayif;16,7;51,0;50,1;asagi;guclu;zayif;asagi;1,77;-0,09;3;11,22;7,37;414603796;11,64;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
BAGFS;izle;;45,5;7,4;19,6;18,5;10;1;zayif;34,9;45,6;49,4;asagi;guclu;zayif;asagi;1,07;-0,46;2;25,88;1,49;29646135;29,23;SAT;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
KRDMA;izle;;45,3;22,4;14,4;8,4;20;1;guclu trend;33,7;40,6;50,1;asagi;guclu;zayif;yukari;0,72;-0,68;5;46,2;6,21;420813716;56,58;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
MAALT;izle;;45,2;15,0;17,7;12,5;40;5;zayif;32,1;43,5;40,2;yukari;guclu;zayif;asagi;0,97;-1,24;2;987;-0,30;48891045;954,44;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
HRKET;izle;;45,2;10,6;16,6;18,0;10;0;zayif;18,7;48,8;35,9;asagi;zayif;zayif;asagi;1,94;-0,55;4;89,5;7,83;361434115;97,81;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;2;17.09.2026
ATATP;izle;;44,7;22,4;14,3;8,0;28;2;guclu trend;32,0;41,9;26,6;asagi;guclu;zayif;yukari;0,55;-0,26;3;265;-1,03;156833095;315,46;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;17.09.2026
TURGG;izle;;44,6;20,0;15,1;9,5;32;3;zayif;34,0;43,8;66,4;yukari;guclu;zayif;asagi;0,41;-0,63;0;27,2;-3,55;15160491;25,81;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;17.09.2026
EKGYO;izle;;44,4;6,6;17,5;20,3;10;1;zayif;24,0;46,5;41,2;asagi;guclu;zayif;asagi;1,26;-0,59;2;19,24;5,71;4465409195;21,83;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
OZRDN;izle;;43,9;25,7;13,6;4,6;0;0;zayif;24,1;44,3;54,4;yukari;zayif;zayif;asagi;0,97;-0,59;1;28,36;-2,21;7962382;25,56;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
ALCAR;izle;;43,7;11,3;19,3;13,1;0;0;zayif;20,6;47,4;64,9;yukari;zayif;zayif;asagi;1,01;-0,78;1;698,5;1,38;35348291;664,39;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;17.09.2026
SAHOL;izle;;43,6;7,4;21,3;14,9;46;4;zayif;21,0;47,2;50,2;asagi;guclu;zayif;asagi;1,39;-0,38;3;90,6;7,47;4727658849;96,46;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
ISBTR;izle;;43,4;24,0;11,4;8,0;32;3;zayif;13,5;42,1;42,0;yukari;guclu;zayif;yukari;0,67;-0,88;0;483997,5;-0,76;1451993;482449,90;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;17.09.2026
VESTL;izle;;43,4;20,0;21,0;2,4;0;0;zayif;36,5;48,5;71,3;yukari;guclu;zayif;asagi;0,84;-0,13;1;24,1;1,09;340256067;22,39;SAT;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;17.09.2026
TTRAK;izle;;43,1;9,6;17,3;16,2;6;0;zayif;24,1;45,2;31,2;yukari;guclu;zayif;asagi;1,56;-0,74;3;419;2,32;61729175;409,40;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;17.09.2026
AKFIS;izle;;43,0;21,5;3,8;17,8;6;0;guclu trend;23,1;34,8;21,0;asagi;zayif;zayif;yukari;1,29;-1,33;3;13,95;0,50;356323148;17,46;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;PAHALI (SAT);1;17.09.2026
EGGUB;izle;;43,0;12,9;16,5;13,6;0;0;zayif;19,3;44,5;47,7;asagi;guclu;zayif;asagi;0,74;-0,54;1;102,4;2,09;51278131;115,04;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
AEFES;izle;;42,6;8,3;20,6;13,7;0;0;zayif;23,0;48,4;65,5;asagi;zayif;zayif;asagi;0,89;-0,75;2;19,08;5,18;792908285;20,18;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
PETUN;izle;;41,9;15,0;14,8;12,0;32;3;zayif;41,9;43,8;70,1;yukari;guclu;zayif;asagi;0,53;-0,74;2;11,2;1,36;21213427;10,87;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
LOGO;izle;;41,9;0,9;23,0;18,0;10;1;zayif;18,4;52,5;53,7;asagi;guclu;zayif;asagi;1,74;0,22;1;138,4;8,63;150543354;142,97;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
KRTEK;izle;;41,8;10,1;22,4;9,3;0;0;zayif;17,3;52,3;60,2;yukari;guclu;zayif;asagi;0,61;-0,48;2;5,72;1,24;2624101;5,00;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;17.09.2026
ENKAI;izle;;41,6;5,0;17,0;19,7;6;0;zayif;22,3;46,8;49,7;asagi;guclu;zayif;asagi;1,08;-0,78;3;85,75;4,64;1393914270;92,02;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
KUVVA;izle;;41,6;22,0;9,6;10,0;42;3;guclu trend;26,4;37,4;36,6;asagi;zayif;zayif;asagi;1,78;-0,80;4;157,6;-3,67;43855825;196,10;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
UNLU;izle;;41,5;15,0;16,5;10,0;6;0;zayif;32,1;44,6;19,5;yukari;zayif;zayif;asagi;8,67;-1,31;3;10,54;-6,97;174837288;9,82;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;17.09.2026
DZGYO;izle;;41,4;13,3;18,2;10,0;0;0;zayif;25,5;44,5;61,0;yukari;zayif;zayif;asagi;1,87;-1,09;2;7,15;-1,65;41548993;6,97;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
MZHLD;izle;;41,0;5,1;21,2;14,8;0;0;zayif;25,0;45,5;44,7;asagi;guclu;zayif;asagi;1,53;-0,96;2;5,25;-2,42;5430395;6,13;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;17.09.2026
BLUME;izle;;41,0;6,1;23,0;11,9;16;1;zayif;20,1;50,2;32,9;asagi;guclu;yukselis;asagi;0,79;0,20;3;38,3;6,39;97054728;43,39;SAT;POZITIF;SAT;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);2;17.09.2026
TCELL;izle;;40,9;1,4;20,3;19,2;0;0;zayif;22,2;45,7;51,5;asagi;zayif;zayif;asagi;1,13;-1,07;2;99,15;3,55;4157746284;105,37;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
SELEC;izle;;40,8;22,4;2,4;16,0;0;0;guclu trend;41,9;33,0;82,1;asagi;zayif;zayif;yukari;0,00;-1,79;0;236,5;-9,99;1837132;305,03;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
PGSUS;izle;;40,6;0,8;20,8;19,0;0;0;zayif;17,7;46,9;64,5;asagi;guclu;zayif;asagi;1,56;-1,18;2;150,2;3,44;2776911268;158,55;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;17.09.2026
TAVHL;izle;;40,5;0,9;22,5;17,1;46;5;zayif;13,3;52,0;37,0;asagi;guclu;zayif;asagi;1,48;0,07;3;273,75;8,42;1550157281;279,10;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;3;17.09.2026
TTKOM;izle;;40,5;1,1;21,5;18,0;0;0;zayif;19,9;47,1;53,0;asagi;guclu;zayif;asagi;1,19;-0,93;1;52,8;5,94;2767800605;59,69;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
AKCNS;izle;;40,3;12,3;7,4;20,6;28;2;zayif;22,4;36,3;44,6;asagi;zayif;zayif;asagi;4,07;-1,93;3;215,5;5,64;437667355;230,13;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
TRGYO;izle;;40,1;10,7;14,6;14,8;6;0;zayif;19,0;42,6;47,9;asagi;guclu;zayif;asagi;1,90;-0,96;3;92;2,34;218668452;96,70;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
GUBRF;izle;;39,9;12,3;8,7;18,9;28;2;zayif;29,2;39,4;36,8;asagi;zayif;zayif;asagi;2,78;-1,46;3;429,25;3,43;4704161052;485,59;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
BMSCH;izle;;39,5;9,8;12,0;17,7;0;0;zayif;24,9;38,4;64,1;yukari;zayif;zayif;asagi;1,28;-2,85;0;10,25;-8,32;41794334;10,06;AL;NEGATIF;SAT;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);3;17.09.2026
CVKMD;izle;;39,4;12,6;8,5;18,3;6;0;zayif;19,0;37,8;35,3;asagi;zayif;zayif;asagi;1,45;-1,67;3;14,15;4,27;652477244;15,92;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
SASA;izle;;39,0;6,4;22,6;10,0;0;0;zayif;22,0;45,5;49,1;asagi;guclu;zayif;asagi;1,75;-0,57;2;2,42;-3,97;19787288404;2,94;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
TABGD;izle;;38,5;3,9;13,1;21,5;0;0;zayif;18,4;43,0;40,6;asagi;zayif;zayif;asagi;1,54;-1,27;2;231,5;2,03;248213837;247,65;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
YKBNK;izle;;38,3;5,9;21,9;10,5;22;2;zayif;18,0;48,6;47,1;asagi;guclu;zayif;asagi;1,47;-0,27;2;35,32;9,96;13470862358;37,23;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
ULKER;izle;;37,5;1,7;15,0;20,8;38;3;zayif;24,3;45,8;50,7;asagi;guclu;zayif;asagi;1,32;-1,47;3;89,6;5,10;763415654;95,05;SAT;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;17.09.2026
KARSN;izle;;37,2;17,0;12,0;8,2;0;0;zayif;38,3;42,1;75,7;asagi;guclu;zayif;asagi;0,71;-1,02;0;10,53;-10,00;386952702;14,33;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
PNSUT;izle;;37,1;15,0;12,7;9,3;22;2;zayif;34,9;42,8;66,2;yukari;guclu;zayif;asagi;0,52;-1,03;1;10,73;0,28;30079098;10,59;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;17.09.2026
LKMNH;izle;;36,7;2,4;15,2;19,1;6;0;zayif;36,9;46,1;69,6;asagi;zayif;zayif;asagi;1,31;-1,20;3;13,1;6,16;44195876;13,89;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;17.09.2026
ANSGR;izle;;36,7;5,3;12,7;18,6;6;0;zayif;18,7;41,8;51,9;asagi;zayif;zayif;asagi;1,31;-1,28;3;26,32;1,70;149852578;28,02;SAT;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
TEHOL;izle;;36,6;22,4;6,2;8,0;10;1;guclu trend;33,6;37,0;78,6;asagi;zayif;zayif;asagi;0,00;-1,70;1;38,74;-9,99;7917526;47,11;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
SONME;izle;;36,5;20,0;13,3;3,1;6;0;zayif;32,1;40,3;38,6;yukari;guclu;zayif;asagi;0,88;-0,64;3;129,8;-0,38;4064817;126,44;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
TURSG;izle;;36,4;4,2;11,2;21,0;0;0;zayif;15,2;41,0;55,7;asagi;zayif;zayif;asagi;4,27;-1,19;2;6;0,33;2104613034;6,53;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
TERA;izle;;36,4;12,0;16,4;8,0;0;0;zayif;32,3;43,3;96,9;asagi;guclu;zayif;asagi;0,01;-0,95;0;181,5;-9,97;29096084;210,18;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
ARTMS;izle;;35,9;9,0;12,7;14,2;0;0;zayif;19,6;43,0;45,3;yukari;zayif;zayif;asagi;1,01;-0,81;2;38,5;-1,18;38240857;37,04;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
KRDMB;izle;;35,8;15,4;6,4;14,0;6;0;zayif;38,0;32,9;22,7;asagi;zayif;zayif;asagi;2,54;-2,86;3;94,05;10,00;437987652;110,96;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;PAHALI (SAT);1;17.09.2026
EREGL;izle;;35,8;10,8;6,9;18,1;10;1;zayif;17,5;40,3;32,0;asagi;zayif;zayif;asagi;1,93;-1,75;2;36,14;3,91;11276377827;40,26;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
CATES;izle;;35,6;22,4;5,2;8,0;6;0;zayif;33,3;35,3;45,5;asagi;zayif;zayif;asagi;0,32;-1,19;3;51,05;-9,96;50440208;68,56;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
CEMZY;izle;;35,3;21,5;5,8;8,0;0;0;zayif;22,7;38,0;30,5;asagi;zayif;zayif;asagi;0,38;-1,38;2;12,79;-9,99;228826862;16,74;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
KERVN;izle;;35,2;21,9;3,3;10,0;22;2;zayif;25,9;35,1;34,5;asagi;zayif;zayif;asagi;4,22;-2,53;1;7,18;-7,24;40383608;9,18;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
KLSYN;izle;;34,9;22,4;4,6;7,9;0;0;zayif;29,7;34,0;63,2;asagi;zayif;zayif;asagi;1,17;-1,41;1;13,6;-3,75;57394094;16,83;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
DOCO;izle;;34,8;16,2;5,8;12,9;32;2;zayif;17,3;33,2;11,2;asagi;zayif;zayif;asagi;2,59;-1,88;4;10600;-1,30;109148200;11585,83;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
IHLAS;izle;;34,4;7,0;17,4;10,0;0;0;zayif;35,0;44,4;32,2;asagi;guclu;zayif;asagi;1,54;-1,55;2;1,03;-0,96;209290214;1,21;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;17.09.2026
POLHO;izle;;34,4;17,5;4,6;12,4;32;2;zayif;26,1;32,7;31,5;asagi;zayif;zayif;asagi;1,24;-1,85;4;20,38;-2,67;46000717;23,43;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
PCILT;izle;;34,3;12,6;16,4;5,3;6;0;zayif;13,8;45,0;27,3;asagi;zayif;zayif;asagi;0,99;-0,78;3;30,74;4,77;72515721;34,31;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
OTKAR;izle;;33,8;8,4;13,9;11,6;10;0;zayif;14,7;43,8;27,1;yukari;guclu;zayif;asagi;0,92;-1,45;4;306,5;1,91;106621849;298,05;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;17.09.2026
BUCIM;izle;;33,5;7,4;13,2;12,9;6;0;zayif;33,1;41,6;57,4;asagi;guclu;zayif;asagi;0,64;-1,07;3;5,36;0,00;19800338;5,90;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;17.09.2026
MGROS;izle;;33,4;2,4;13,0;18,0;6;0;zayif;38,1;41,6;56,2;asagi;zayif;zayif;asagi;1,40;-2,73;3;524,5;5,32;2506770124;553,46;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;17.09.2026
BOBET;izle;;33,4;12,4;5,1;15,9;32;3;zayif;39,3;37,9;68,2;asagi;zayif;zayif;asagi;1,17;-1,54;2;18,15;-9,97;180414321;23,60;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
MACKO;izle;;33,3;8,5;11,0;13,8;10;0;zayif;15,3;39,8;44,7;yukari;guclu;zayif;asagi;1,42;-1,17;4;32,78;0,37;36617882;31,82;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
FMIZP;izle;;32,7;0,7;18,3;13,7;32;3;zayif;17,4;45,5;42,5;asagi;guclu;zayif;asagi;1,30;-0,79;2;284,5;2,99;22043629;310,00;SAT;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
TBORG;izle;;32,5;1,9;13,4;17,2;6;0;zayif;25,8;41,8;40,7;asagi;guclu;zayif;asagi;1,25;-1,22;3;132,7;5,23;48939893;143,54;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
DNISI;izle;;32,2;8,7;12,8;10,7;10;1;zayif;17,4;42,8;54,8;yukari;guclu;zayif;asagi;0,84;-1,02;2;4,46;-0,67;18358025;4,36;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;1;17.09.2026
GLYHO;izle;;32,2;12,8;7,6;11,7;50;4;zayif;21,3;39,4;47,8;asagi;zayif;zayif;asagi;2,12;-1,66;4;15,75;3,82;108188136;17,17;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
ANELE;izle;;32,1;22,4;1,7;8,0;0;0;zayif;33,5;30,5;56,6;asagi;zayif;zayif;asagi;0,00;-2,21;0;116,7;-9,95;456764;161,04;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;PAHALI (SAT);1;17.09.2026
MRSHL;izle;;31,9;14,9;16,9;0,0;0;0;zayif;22,1;44,5;48,3;yukari;zayif;zayif;asagi;0,58;-0,89;1;1587;1,08;36324843;1462,12;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;17.09.2026
FROTO;izle;;31,8;1,8;15,6;14,3;32;3;zayif;25,3;45,3;53,3;asagi;guclu;zayif;asagi;1,81;-1,22;2;77,45;3,75;3242155981;83,94;SAT;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;17.09.2026
MANAS;izle;;31,7;21,7;2,0;8,0;0;0;zayif;24,7;30,1;69,5;asagi;zayif;zayif;asagi;0,01;-2,20;1;27,1;-9,97;7099658;34,75;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
SKBNK;izle;;31,6;1,7;12,0;18,0;10;1;zayif;24,4;38,2;46,5;asagi;zayif;zayif;asagi;1,51;-5,93;2;6,26;2,62;1326784514;7,08;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;17.09.2026
KLYPV;izle;;31,2;6,9;12,5;11,9;6;0;zayif;25,7;42,6;28,6;asagi;guclu;zayif;asagi;0,87;-0,83;3;58,7;2,09;165912322;65,87;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
TUCLK;izle;;31,1;7,0;8,0;16,2;6;0;zayif;30,6;37,2;46,1;asagi;zayif;zayif;asagi;1,98;-1,47;3;3,64;-5,21;85054005;4,16;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;17.09.2026
DENGE;izle;;30,4;13,5;11,5;5,4;22;2;zayif;26,3;42,2;55,4;yukari;zayif;zayif;asagi;0,93;-1,09;2;2,26;-3,00;54920251;2,22;SAT;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;17.09.2026
NTGAZ;izle;;29,8;4,6;10,6;14,6;38;3;zayif;23,5;41,7;55,6;asagi;zayif;zayif;asagi;1,54;-1,35;3;10,72;3,08;62664746;11,80;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
SISE;izle;;29,4;1,9;15,8;11,7;16;1;zayif;25,7;45,9;57,8;asagi;guclu;zayif;asagi;1,39;-0,90;3;40,18;5,13;5057568180;45,53;SAT;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
ISBIR;izle;;29,4;0,6;9,7;19,2;0;0;zayif;16,4;40,9;36,6;asagi;guclu;zayif;asagi;1,16;-1,68;2;68,3;0,44;1865615;74,46;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;17.09.2026
ARDYZ;izle;;29,4;19,3;0,1;10,0;10;0;zayif;34,8;25,3;29,5;asagi;zayif;zayif;asagi;2,82;-3,34;4;60,3;-10,00;812475266;79,30;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
ASTOR;izle;;28,4;12,1;6,3;10,0;46;4;zayif;25,0;32,6;16,9;asagi;zayif;zayif;asagi;1,60;-2,79;3;255,5;4,07;14857820926;300,62;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
TARKM;izle;;28,3;17,1;8,5;2,7;0;0;zayif;25,4;38,3;46,5;asagi;zayif;zayif;asagi;0,86;-1,31;2;465;-5,58;84187320;560,01;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
BORSK;izle;;28,3;7,4;10,8;10,1;0;0;zayif;30,7;39,3;55,7;asagi;guclu;zayif;asagi;0,73;-1,02;1;5,91;0,00;48907649;6,89;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
ISGYO;izle;;28,1;10,0;9,3;8,8;0;0;zayif;22,2;40,6;37,7;asagi;zayif;zayif;asagi;1,23;-1,25;2;23,4;7,24;52931900;25,73;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
VBTYZ;izle;;27,9;22,3;4,2;1,4;50;5;guclu trend;29,0;35,8;13,6;asagi;zayif;zayif;asagi;0,78;-1,37;4;30,78;0,52;59060510;36,77;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;17.09.2026
ATLAS;izle;;27,2;1,8;11,4;14,0;0;0;zayif;25,3;36,4;53,9;asagi;zayif;zayif;asagi;1,75;-2,44;0;5,67;-10,00;9579936;7,55;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;17.09.2026
AYDEM;izle;;27,2;4,9;9,4;12,8;40;4;zayif;20,6;40,2;42,0;asagi;zayif;zayif;asagi;0,87;-1,27;2;24,46;2,00;58200466;27,53;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
JANTS;izle;;26,8;7,0;19,3;0,4;40;4;zayif;41,7;47,5;32,4;asagi;guclu;zayif;asagi;0,42;-0,41;2;15,48;1,57;38477382;17,63;SAT;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;17.09.2026
GRNYO;izle;;26,8;2,4;6,3;18,0;0;0;zayif;31,3;36,8;49,1;asagi;zayif;zayif;asagi;2,24;-3,35;0;11,01;2,90;12072564;13,46;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;17.09.2026
OZKGY;izle;;26,5;1,6;12,6;12,2;10;0;zayif;23,6;40,9;27,6;asagi;guclu;zayif;asagi;0,92;-1,43;4;12,58;3,03;48507474;13,54;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;17.09.2026
IHYAY;izle;;26,4;5,7;13,2;7,5;0;0;zayif;26,8;40,2;51,4;asagi;zayif;zayif;asagi;0,91;-2,40;2;1,17;-0,85;3604108;1,34;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;17.09.2026
CMBTN;izle;;26,4;6,3;19,5;0,6;0;0;zayif;28,2;44,6;54,6;asagi;guclu;zayif;asagi;0,73;-0,82;2;1520;-0,26;26859920;1649,89;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);3;17.09.2026
