hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
SAHOL;izle;;70,8;20,9;28,0;21,8;40;3;zayif;18,5;61,8;61,0;yukari;guclu;yukselis;yukari;0,68;1,11;1;94,05;1,57;2467730925;88,21;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;07.09.2026
TRALT;AL;;70,7;29,6;20,0;21,1;10;1;ilimli;16,1;50,9;61,9;yukari;guclu;yukselis;yukari;0,71;0,50;2;51,3;0,98;4121493505;48,12;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
ATATP;AL;;70,6;35,0;26,0;9,6;22;2;guclu trend;47,4;56,6;41,2;yukari;guclu;yukselis;yukari;0,37;1,87;1;305,75;-1,69;185822926;267,66;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;07.09.2026
ARSAN;izle;;70,5;27,0;24,0;19,5;0;0;guclu trend;35,2;55,3;80,1;asagi;guclu;yukselis;yukari;0,51;1,38;1;3,96;1,80;66214320;4,47;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;07.09.2026
RUBNS;AL;;70,3;30,9;19,6;19,8;0;0;guclu trend;36,1;45,8;39,5;yukari;guclu;yukselis;yukari;0,93;0,04;1;29,52;-4,16;82493906;29,16;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;07.09.2026
GARAN;AL;EVET;70,2;17,6;26,3;26,3;30;2;zayif;16,5;56,8;61,6;yukari;guclu;yukselis;yukari;0,94;0,73;1;133,5;1,60;4246546223;124,55;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;AL;NOTR;4;07.09.2026
KNFRT;AL;EVET;70,1;22,1;24,8;23,2;6;0;zayif;17,4;57,4;74,0;yukari;guclu;yukselis;yukari;1,13;0,97;3;12,96;9,18;82400717;11,09;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;3;07.09.2026
CEMZY;AL;;69,9;30,4;23,5;16,0;0;0;guclu trend;35,1;50,2;73,0;yukari;guclu;yukselis;yukari;0,16;0,43;1;14,8;2,07;164198126;13,41;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
TRENJ;AL;;69,8;30,5;24,3;15,1;16;1;ilimli;18,4;54,5;76,4;yukari;guclu;yukselis;yukari;0,58;1,36;3;105;-0,19;132926850;95,86;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;07.09.2026
CRFSA;izle;;69,6;27,0;24,3;18,3;10;0;guclu trend;55,7;58,1;55,6;asagi;guclu;yukselis;yukari;0,60;2,51;1;292,75;4,37;578153146;337,96;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;07.09.2026
KRDMA;AL;;69,6;35,0;24,6;10,0;0;0;guclu trend;44,6;55,7;76,1;yukari;guclu;yukselis;yukari;0,82;1,79;2;55,15;-1,87;584294837;53,49;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;07.09.2026
BRKVY;AL;;69,3;20,8;27,6;20,8;0;0;zayif;39,2;54,3;70,9;yukari;guclu;yukselis;asagi;1,18;0,49;0;86;-5,18;66859496;79,73;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);4;07.09.2026
TOASO;AL;EVET;69,0;16,4;26,4;26,2;0;0;zayif;17,7;61,0;59,6;yukari;guclu;yukselis;yukari;1,49;0,86;1;288;5,01;1620034560;251,91;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;07.09.2026
KGYO;izle;;68,9;28,9;21,5;18,6;40;4;ilimli;18,4;50,1;39,4;yukari;guclu;yukselis;yukari;0,55;0,50;2;11,89;-2,38;181874351;10,80;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
GSDDE;AL;EVET;68,7;31,5;18,4;18,9;6;0;guclu trend;20,9;49,0;62,7;yukari;zayif;zayif;yukari;0,79;0,03;3;13,28;3,59;60157138;12,38;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
TNZTP;izle;;68,3;29,0;22,1;17,3;42;3;ilimli;19,1;48,7;38,2;yukari;guclu;yukselis;yukari;0,98;0,62;4;28,82;-0,62;128322462;27,67;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;07.09.2026
TGSAS;izle;;67,9;24,7;24,8;18,5;0;0;guclu trend;24,0;57,1;72,6;asagi;guclu;yukselis;yukari;0,75;1,72;1;233,6;0,17;152741229;279,18;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;NOTR;4;07.09.2026
GEREL;izle;;67,7;15,8;22,5;29,4;28;2;ilimli;19,2;53,7;39,1;asagi;guclu;yukselis;yukari;1,78;0,49;3;40,8;5,92;497286924;42,71;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;07.09.2026
CVKMD;AL;EVET;66,6;28,4;18,5;19,6;0;0;ilimli;13,1;48,4;34,6;yukari;guclu;yukselis;yukari;0,66;0,09;2;15,76;0,70;381369085;14,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;07.09.2026
KORDS;izle;;65,8;25,3;23,2;17,3;6;0;guclu trend;25,6;49,5;27,7;asagi;guclu;yukselis;yukari;0,70;0,44;3;81,5;3,82;156984404;90,24;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;07.09.2026
HATSN;izle;;65,7;27,0;22,7;16,0;0;0;guclu trend;30,0;52,0;78,2;asagi;guclu;yukselis;yukari;0,51;0,93;2;66;10,00;269013294;78,27;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;07.09.2026
PRZMA;AL;;65,0;33,2;22,9;8,9;22;2;guclu trend;25,4;51,3;60,5;yukari;guclu;yukselis;yukari;0,26;1,01;1;78;4,07;98553078;67,71;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);2;07.09.2026
BUCIM;AL;;63,6;20,0;28,9;14,7;0;0;zayif;36,8;57,3;79,7;yukari;guclu;yukselis;asagi;0,33;1,02;1;5,67;-0,53;11048551;5,32;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);3;07.09.2026
BLUME;AL;;63,3;14,4;21,0;27,8;20;1;zayif;20,4;48,2;42,3;yukari;guclu;yukselis;yukari;1,24;0,30;4;38,7;-4,91;154230955;38,48;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;07.09.2026
VANGD;izle;;63,1;33,8;18,0;11,2;0;0;guclu trend;27,0;46,1;39,0;yukari;zayif;zayif;yukari;0,67;-0,17;1;93,75;-0,27;13525688;88,63;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
KLYPV;AL;;63,0;24,1;19,6;19,3;0;0;zayif;29,0;51,6;66,6;yukari;guclu;zayif;yukari;0,45;0,30;0;61,7;-0,88;74880909;59,40;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;07.09.2026
BJKAS;izle;;62,7;22,4;24,2;16,0;0;0;guclu trend;35,1;50,7;51,3;asagi;guclu;yukselis;yukari;0,48;0,75;0;2,2;10,00;472300688;2,68;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
OZSUB;AL;;62,5;30,1;16,6;15,8;16;1;guclu trend;27,6;42,6;42,8;yukari;guclu;yukselis;yukari;1,03;0,27;3;38,6;-0,87;158531976;37,97;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;07.09.2026
DSTKF;AL;EVET;61,9;22,4;23,6;16,0;0;0;ilimli;22,2;59,2;98,2;yukari;zayif;zayif;yukari;0,65;0,77;0;2390;3,02;2796775610;1802,90;AL;POZITIF;SAT;POZITIF;ARTIYOR;AL;AL;PAHALI (SAT);5;07.09.2026
PSDTC;izle;;61,9;34,5;19,4;8,0;40;4;guclu trend;28,7;47,3;60,9;yukari;guclu;yukselis;yukari;0,49;0,19;2;150,9;0,47;40060479;147,49;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;07.09.2026
EGPRO;izle;;61,8;25,4;20,5;16,0;0;0;guclu trend;25,9;51,8;61,0;asagi;guclu;yukselis;yukari;0,56;0,36;2;37,36;-1,01;31755066;41,75;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;07.09.2026
RGYAS;izle;;61,6;21,2;8,7;31,8;40;4;guclu trend;20,7;39,7;62,2;asagi;zayif;zayif;yukari;2,38;-0,97;2;196,6;-3,63;1185951360;215,61;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;07.09.2026
EKGYO;AL;EVET;61,4;13,9;25,3;22,2;6;0;zayif;19,0;54,3;45,3;yukari;guclu;yukselis;yukari;1,26;0,48;3;19,96;2,67;3412107529;18,55;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;07.09.2026
DURKN;izle;;61,1;29,3;18,0;13,8;22;2;guclu trend;21,5;47,3;73,6;yukari;guclu;zayif;yukari;0,85;-0,00;2;21;-4,11;40638843;19,66;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;07.09.2026
ISBTR;izle;;60,8;28,0;16,9;16,0;32;3;ilimli;11,4;48,2;59,1;yukari;zayif;zayif;yukari;0,43;0,32;1;499997,5;-2,52;999995;482449,90;SAT;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;2;07.09.2026
BIGEN;izle;;60,4;22,4;22,0;16,0;0;0;guclu trend;38,2;45,0;87,5;asagi;guclu;yukselis;yukari;0,03;0,88;0;136,4;-9,97;22064200;174,30;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;07.09.2026
BLCYT;AL;EVET;60,4;14,8;26,9;18,7;8;0;zayif;29,5;56,7;74,3;yukari;guclu;yukselis;asagi;1,48;0,17;2;2,25;3,69;128798726;1,86;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;07.09.2026
TSPOR;izle;;59,6;16,4;22,3;20,9;10;1;zayif;39,1;47,9;58,6;asagi;guclu;yukselis;yukari;0,95;0,26;2;1,04;0,97;382746532;1,20;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
OZRDN;izle;;59,6;22,8;22,5;14,3;0;0;zayif;16,6;50,8;62,7;yukari;zayif;zayif;yukari;0,80;-0,08;1;29,56;0,14;6414077;25,56;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;07.09.2026
PRKME;izle;;59,1;18,4;24,7;16,0;0;0;zayif;26,1;54,8;79,2;yukari;guclu;zayif;yukari;0,58;0,54;0;19,14;0,26;44797304;16,36;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;07.09.2026
TDGYO;izle;;58,9;16,6;20,8;21,5;10;1;zayif;21,3;52,1;64,9;yukari;guclu;yukselis;asagi;1,51;0,28;1;16,82;1,20;17735412;16,24;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);3;07.09.2026
SASA;izle;;58,9;9,2;26,7;22,9;0;0;zayif;15,1;58,2;61,8;yukari;guclu;yukselis;asagi;1,40;0,71;0;2,51;9,61;8631349968;2,13;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;07.09.2026
KARTN;izle;;58,6;21,9;10,7;26,0;0;0;zayif;16,8;41,8;36,7;asagi;zayif;zayif;yukari;3,78;-0,80;1;161,1;0,69;547559890;188,10;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;07.09.2026
KUYAS;izle;;58,1;13,4;24,1;20,6;0;0;ilimli;21,1;56,0;66,1;asagi;guclu;zayif;asagi;1,47;0,23;1;69;0,44;795861042;72,64;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;07.09.2026
BAGFS;izle;;58,1;15,0;24,8;18,3;0;0;zayif;34,8;59,2;48,5;yukari;guclu;yukselis;asagi;0,88;0,98;0;26,84;3,47;27474927;24,47;SAT;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;5;07.09.2026
ENKAI;izle;;57,9;19,3;24,3;14,4;8;0;ilimli;21,2;56,2;75,2;yukari;guclu;zayif;asagi;0,53;0,30;1;89;2,01;844258450;81,02;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;07.09.2026
KOCMT;izle;;57,7;22,4;10,4;24,8;32;3;guclu trend;32,4;42,4;46,7;asagi;zayif;zayif;yukari;1,23;-0,97;2;4,11;9,89;364824717;4,76;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;07.09.2026
ZRGYO;izle;;57,6;14,4;22,8;20,5;40;5;zayif;21,1;56,0;51,0;yukari;guclu;yukselis;yukari;0,32;1,05;2;19,48;-1,12;6240340;18,29;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
KRONT;izle;;57,4;23,9;15,7;17,9;6;0;guclu trend;22,1;45,8;49,5;asagi;zayif;zayif;yukari;0,78;-0,23;3;23,74;-4,27;28961067;27,73;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
INGRM;izle;;57,4;3,7;26,2;27,5;0;0;zayif;16,4;60,2;70,4;asagi;guclu;yukselis;yukari;5,60;0,66;2;408,5;9,96;124871097;411,43;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;07.09.2026
EFOR;izle;;57,0;20,2;19,3;17,4;40;4;ilimli;16,0;47,7;52,3;asagi;zayif;zayif;yukari;0,70;0,21;1;18,08;1,01;983380204;20,83;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;07.09.2026
EBEBK;izle;;57,0;21,0;15,6;20,4;10;1;zayif;19,5;46,0;68,4;asagi;zayif;zayif;yukari;0,72;-0,29;1;80,65;-1,35;33519672;87,54;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;07.09.2026
UFUK;izle;;56,8;21,9;15,3;19,5;32;3;zayif;16,8;45,8;74,8;asagi;zayif;zayif;asagi;3,57;-0,33;2;1650;0,00;838878150;1791,10;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;2;07.09.2026
PKART;izle;;56,5;22,1;18,2;16,2;0;0;zayif;17,3;48,9;70,7;asagi;zayif;zayif;yukari;0,41;-0,08;0;127,2;-0,62;34212984;140,43;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;07.09.2026
BRLSM;izle;;56,3;26,0;22,3;8,0;0;0;guclu trend;27,5;51,0;54,3;asagi;guclu;yukselis;yukari;0,61;0,52;2;19,28;0,16;160367936;24,25;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;07.09.2026
YKBNK;izle;;56,3;23,5;20,7;12,1;22;2;ilimli;15,7;54,4;62,9;yukari;guclu;yukselis;yukari;0,88;0,46;2;36,26;1,00;6911709110;34,06;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;07.09.2026
YIGIT;izle;;55,8;11,3;23,5;21,0;8;0;zayif;20,6;53,6;78,7;yukari;guclu;zayif;asagi;1,58;0,02;0;22,08;0,45;116930690;20,59;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;07.09.2026
AYDEM;izle;;55,8;28,4;15,3;12,0;40;4;zayif;24,1;45,5;44,5;yukari;zayif;zayif;asagi;0,42;-0,40;2;25,54;-1,77;51997525;24,22;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;07.09.2026
ESCAR;izle;;55,5;15,0;21,3;19,2;10;1;zayif;17,1;50,2;71,5;asagi;zayif;zayif;yukari;0,40;-0,14;2;45,92;1,01;66813095;48,26;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;4;07.09.2026
SNPAM;izle;;54,9;10,7;27,3;16,9;6;0;zayif;19,0;57,5;68,7;yukari;guclu;yukselis;asagi;0,84;0,79;3;20,8;-2,26;749091;19,55;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;07.09.2026
EYGYO;izle;;54,6;17,3;21,5;15,7;10;1;zayif;23,2;51,3;77,8;yukari;guclu;yukselis;asagi;0,84;0,31;2;2,62;1,95;17253973;2,31;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;07.09.2026
CANTE;izle;;54,4;15,0;26,1;13,3;0;0;zayif;31,9;55,9;62,1;yukari;guclu;yukselis;asagi;0,84;0,22;1;1,31;-1,50;370093083;1,23;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);4;07.09.2026
TERA;izle;;53,9;12,0;30,0;11,8;10;1;zayif;22,4;68,7;85,8;yukari;guclu;yukselis;asagi;0,67;1,84;0;195;0,31;1888542045;180,58;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;07.09.2026
HKTM;izle;;53,6;24,7;20,9;8,0;16;1;zayif;53,2;49,2;44,7;yukari;guclu;yukselis;yukari;0,52;0,19;3;12,76;-1,09;118747495;12,25;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;07.09.2026
KONYA;izle;;53,3;14,4;23,7;15,2;10;1;zayif;28,4;52,7;63,6;yukari;guclu;zayif;asagi;0,91;0,22;1;3835;-1,03;46112040;3704,36;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);5;07.09.2026
ISCTR;izle;;53,0;12,1;22,7;18,1;0;0;zayif;22,6;57,3;49,4;yukari;zayif;zayif;asagi;1,18;0,06;1;13,05;0,31;9630678372;12,04;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;07.09.2026
SERNT;izle;;52,9;11,4;23,5;18,0;0;0;zayif;20,8;61,3;73,0;yukari;zayif;zayif;asagi;1,56;0,32;1;8,51;1,92;47799700;7,61;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;07.09.2026
OYAKC;izle;;52,6;7,0;22,2;23,4;0;0;zayif;22,5;51,6;71,6;asagi;guclu;yukselis;yukari;0,43;0,42;2;21,88;1,48;220358447;23,43;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
TTRAK;izle;;52,5;12,2;24,7;15,6;14;0;zayif;22,8;55,3;63,0;yukari;guclu;zayif;asagi;0,53;0,37;3;432;0,58;24986880;407,42;AL;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);3;07.09.2026
BINBN;izle;;52,1;23,2;16,3;12,6;0;0;zayif;26,8;46,3;44,7;yukari;zayif;zayif;asagi;0,35;-0,41;2;174,5;-0,29;20385788;165,95;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;07.09.2026
ADEL;izle;;51,8;11,9;21,8;18,0;10;1;zayif;29,7;50,6;56,8;asagi;guclu;yukselis;asagi;1,17;0,09;1;32,88;4,71;237981462;36,26;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;AL;NOTR;3;07.09.2026
FADE;izle;;51,7;10,8;24,4;16,6;8;0;ilimli;11,1;52,1;73,0;asagi;guclu;zayif;yukari;0,34;0,25;1;16,01;1,07;23149387;17,28;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;07.09.2026
MEPET;izle;;51,7;14,4;19,3;18,0;0;0;zayif;14,1;53,1;47,2;yukari;guclu;zayif;asagi;2,75;-0,07;2;20,56;9,95;19953110;17,93;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;07.09.2026
EREGL;izle;;51,1;14,3;18,2;18,6;0;0;zayif;15,3;47,7;59,9;asagi;zayif;zayif;yukari;0,64;-0,58;0;38,32;3,01;4315501949;40,26;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;3;07.09.2026
SONME;izle;;50,9;22,5;18,6;9,8;10;0;zayif;34,6;47,7;34,5;yukari;guclu;yukselis;yukari;0,43;0,05;5;134,7;-0,07;3006639;126,44;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;07.09.2026
SANFM;izle;;50,8;21,7;12,3;16,7;0;0;guclu trend;24,6;44,0;59,7;asagi;zayif;zayif;yukari;0,40;-0,31;2;9,44;-1,46;21651065;11,07;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;07.09.2026
ZOREN;izle;;50,5;15,0;17,5;18,0;0;0;zayif;37,8;50,5;63,5;yukari;zayif;zayif;asagi;2,30;-1,09;1;2,36;0,43;302021422;2,18;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;07.09.2026
TUCLK;izle;;50,4;15,0;19,6;15,8;0;0;zayif;30,0;53,2;63,4;yukari;guclu;zayif;asagi;0,86;0,04;0;3,95;3,67;31159607;3,67;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;AL;NOTR;4;07.09.2026
MARKA;izle;;50,4;20,1;14,7;15,6;46;4;ilimli;12,8;45,1;41,0;asagi;zayif;zayif;yukari;0,95;0,21;3;82,55;-0,78;35583178;90,30;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;31.08.2026
BASGZ;izle;;49,6;10,1;22,0;17,6;30;2;zayif;22,3;53,2;54,1;asagi;zayif;zayif;asagi;1,13;-0,26;2;45,06;1,40;18356453;46,46;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;07.09.2026
OZYSR;izle;;48,8;14,8;15,5;18,6;0;0;zayif;24,9;48,1;32,5;asagi;zayif;zayif;asagi;1,15;-0,35;1;12,28;5,86;39974065;12,95;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;2;07.09.2026
KAYSE;izle;;48,5;15,0;21,6;11,9;0;0;zayif;33,0;50,7;71,5;yukari;zayif;zayif;asagi;0,40;-0,44;0;4,04;1,51;19612495;3,85;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;07.09.2026
INVES;izle;;48,4;21,3;15,8;11,3;6;0;guclu trend;21,4;43,7;52,4;asagi;guclu;yukselis;yukari;0,69;0,30;3;750;-1,96;49574250;852,24;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;07.09.2026
YKSLN;izle;;48,3;9,0;20,1;19,1;0;0;zayif;14,7;55,0;56,5;yukari;zayif;zayif;asagi;3,39;-0,37;2;2,89;9,89;90283918;2,60;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;07.09.2026
EMNIS;izle;;47,8;9,7;21,3;16,7;22;2;zayif;16,5;54,1;33,0;yukari;guclu;zayif;asagi;1,06;0,60;2;160;2,70;1198400;150,46;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;07.09.2026
ESEN;izle;;47,5;6,4;18,8;22,3;40;4;zayif;28,6;51,3;48,5;asagi;guclu;zayif;asagi;1,29;-0,17;2;3,54;4,73;166650637;3,71;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);3;07.09.2026
PRDGS;izle;;47,0;27,4;10,8;8,9;16;1;zayif;33,4;42,6;34,1;yukari;zayif;zayif;asagi;0,61;-0,95;3;7,18;1,41;38850980;6,87;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;07.09.2026
GLYHO;izle;;47,0;15,8;12,6;18,5;40;4;zayif;19,1;44,3;45,2;asagi;zayif;zayif;yukari;1,10;-0,61;2;16,53;-0,66;53151554;17,60;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;07.09.2026
IZMDC;izle;;46,9;22,4;9,8;14,7;28;2;guclu trend;32,1;39,6;41,8;asagi;zayif;zayif;yukari;1,10;-0,90;3;10,78;7,80;137815972;12,65;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;07.09.2026
KLGYO;izle;;46,6;13,9;22,0;10,8;6;0;zayif;27,1;49,2;61,2;yukari;zayif;zayif;asagi;0,60;-0,26;3;4,72;-0,63;26897958;4,49;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;07.09.2026
ALTNY;izle;;46,6;21,6;15,0;10,0;0;0;zayif;17,8;45,1;72,3;yukari;zayif;zayif;asagi;0,46;-0,35;1;16,53;-2,13;215581814;16,42;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;07.09.2026
OZKGY;izle;;46,3;14,5;21,3;10,5;0;0;zayif;26,8;48,7;60,5;yukari;zayif;zayif;asagi;0,30;-0,29;1;13,16;-0,45;21550382;12,25;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;07.09.2026
SANKO;izle;;46,2;15,0;22,2;9,1;32;3;zayif;31,2;55,3;78,1;yukari;zayif;zayif;asagi;0,53;-0,15;0;19,6;-1,36;5929706;17,89;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;07.09.2026
MIATK;izle;;45,6;9,7;27,9;8,0;6;0;zayif;16,3;62,7;48,1;yukari;guclu;yukselis;asagi;0,44;0,60;3;33,76;9,97;252124575;28,63;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;07.09.2026
BERA;izle;;45,5;13,2;21,5;10,7;8;0;zayif;25,5;53,8;63,9;yukari;zayif;zayif;asagi;0,86;-0,46;2;13,87;1,84;101423820;12,59;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;07.09.2026
MACKO;izle;;45,4;11,6;22,1;11,7;0;0;zayif;16,2;52,1;73,9;yukari;guclu;yukselis;asagi;0,65;0,17;2;35,24;2,09;28337682;31,82;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;07.09.2026
ISMEN;izle;;45,4;12,3;18,9;14,1;0;0;zayif;23,1;49,1;76,8;yukari;zayif;zayif;asagi;1,03;-0,96;2;33,84;-1,91;249545364;31,75;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;07.09.2026
FORTE;izle;;45,3;22,3;15,0;8,0;16;1;guclu trend;28,7;43,8;42,4;asagi;zayif;zayif;yukari;0,37;-0,33;3;111,4;0,63;122264396;130,93;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;07.09.2026
