hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
PSGYO;izle;;58,4;33,2;9,2;16,0;10;1;guclu trend;25,3;42,3;43,2;yukari;zayif;zayif;yukari;0,42;-0,68;1;3,32;-0,60;225651844;3,25;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
DNISI;izle;;58,1;15,8;23,4;18,8;0;0;zayif;20,3;57,3;60,2;yukari;zayif;zayif;yukari;0,30;0,68;2;4,84;-0,62;7026252;4,34;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
TAVHL;izle;;57,8;16,6;24,2;17,0;0;0;zayif;9,6;55,5;58,0;yukari;zayif;yukselis;yukari;0,88;0,70;2;283;-0,44;871253988;262,42;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
KAYSE;izle;;57,6;15,0;24,4;18,2;0;0;zayif;44,9;62,6;74,0;yukari;zayif;yukselis;asagi;1,04;0,74;0;4,2;1,20;47085818;3,85;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
CEMAS;izle;;57,5;10,9;25,9;20,6;12;0;zayif;19,4;64,1;69,0;yukari;guclu;yukselis;asagi;2,64;0,96;0;4,47;1,59;166892260;4,05;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
OZYSR;izle;;57,4;30,8;14,3;12,3;0;0;zayif;19,3;46,1;52,3;yukari;zayif;zayif;yukari;0,38;-0,19;1;12,59;-0,87;13309884;11,56;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
COSMO;izle;;57,3;15,0;24,3;18,0;0;0;zayif;36,3;60,1;69,2;yukari;guclu;yukselis;asagi;2,17;0,19;1;135,8;-6,28;18767967;120,67;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
DMSAS;izle;;57,3;14,1;23,4;19,8;0;0;zayif;22,8;56,4;67,7;asagi;zayif;zayif;yukari;0,60;0,67;1;9;0,67;13085577;9,08;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
GLYHO;izle;;57,2;20,0;16,0;21,2;0;0;ilimli;11,7;49,4;41,4;asagi;zayif;zayif;yukari;0,59;0,20;2;17;1,07;30233446;17,60;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
ISFIN;izle;;57,2;25,9;14,1;17,2;16;1;zayif;15,1;46,0;51,4;yukari;zayif;zayif;asagi;1,56;-0,27;3;19,84;-0,90;61745195;19,45;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;27.08.2026
NIBAS;izle;;56,0;11,1;29,7;15,2;22;0;zayif;19,9;68,2;90,7;yukari;guclu;yukselis;asagi;4,23;1,39;4;4,48;-1,10;312338701;3,94;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
BYDNR;izle;;55,9;26,9;19,7;9,2;22;2;zayif;27,2;45,8;54,4;yukari;zayif;zayif;asagi;0,65;-0,38;2;38,18;-1,34;15736192;35,98;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
ICBCT;izle;;55,5;28,1;11,0;16,4;0;0;zayif;12,2;42,3;52,1;yukari;zayif;zayif;yukari;0,42;-0,71;2;20,18;-0,69;17921797;19,94;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;27.08.2026
TMPOL;izle;;54,7;25,7;13,0;16,0;0;0;guclu trend;26,7;45,8;59,6;asagi;zayif;zayif;asagi;1,18;-0,35;2;460;-1,13;749070900;629,51;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
ISBIR;izle;;54,6;13,2;26,0;15,3;0;0;zayif;13,8;54,0;65,1;yukari;guclu;yukselis;asagi;0,56;0,78;2;74,1;-0,20;1209683;70,46;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
ICUGS;izle;;54,6;20,0;16,5;18,1;6;0;zayif;11,0;45,0;56,8;asagi;zayif;zayif;yukari;0,77;-0,43;3;5,36;-4,29;38619920;6,11;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;SAT;NOTR;2;27.08.2026
EREGL;izle;;54,3;15,7;18,0;20,6;10;1;zayif;19,0;45,5;45,7;asagi;zayif;zayif;yukari;0,80;-0,65;0;38,6;-0,26;5613752053;41,35;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;27.08.2026
FMIZP;izle;;53,6;18,1;21,9;13,6;8;0;zayif;22,5;50,8;69,3;yukari;zayif;zayif;asagi;0,40;0,16;0;296,25;-1,74;8735820;280,92;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
BAGFS;izle;;53,6;15,0;24,3;14,3;32;3;zayif;34,4;56,3;74,3;yukari;guclu;yukselis;asagi;0,65;0,31;0;26,3;-2,01;20958312;24,47;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
DSTKF;izle;;53,5;27,8;17,7;8,0;0;0;zayif;29,4;50,8;80,0;yukari;zayif;zayif;asagi;0,45;-0,76;0;2183;-9,98;1042253703;2072,78;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;PAHALI (SAT);5;27.08.2026
DERIM;izle;;53,3;22,1;21,7;9,5;0;0;zayif;29,0;51,4;65,4;yukari;zayif;zayif;asagi;0,36;0,13;0;37,1;-3,89;6405315;34,92;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
BRKVY;izle;;53,3;13,8;21,4;18,0;0;0;zayif;27,0;55,4;69,0;yukari;zayif;zayif;asagi;1,73;0,08;0;82,3;-5,07;67979800;73,58;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
BORSK;izle;;53,0;15,4;22,6;15,0;0;0;zayif;26,6;51,9;64,8;yukari;zayif;yukselis;asagi;0,65;0,08;1;6,15;-1,28;26876761;5,76;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
ONCSM;izle;;52,9;10,6;21,2;21,0;0;0;zayif;15,2;52,4;81,5;asagi;zayif;zayif;asagi;1,34;-0,09;2;255,25;-3,04;190269731;265,53;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
TTRAK;izle;;52,6;13,5;22,1;17,0;0;0;zayif;26,2;54,9;83,3;yukari;zayif;zayif;asagi;0,80;0,23;1;430,5;-1,60;42090416;407,42;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;27.08.2026
TURSG;izle;;52,4;9,1;20,0;23,3;0;0;zayif;9,7;50,2;51,3;asagi;zayif;zayif;asagi;1,36;-0,26;2;6,3;0,96;538396961;6,60;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;4;27.08.2026
SEKUR;izle;;52,3;28,5;11,4;12,4;32;2;zayif;15,6;42,1;43,8;yukari;zayif;zayif;yukari;0,97;-0,54;4;10,1;-0,20;23371137;9,99;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
TATGD;izle;;52,3;12,8;18,3;21,1;8;0;zayif;11,2;49,1;47,4;asagi;zayif;zayif;asagi;1,28;-0,50;2;18;2,39;79798698;19,42;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;27.08.2026
ODINE;izle;;52,1;22,4;7,1;22,6;0;0;guclu trend;32,2;35,3;57,6;asagi;zayif;zayif;yukari;1,09;-1,55;2;1869;-3,21;1453648392;2534,49;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;PAHALI (SAT);1;27.08.2026
ESCAR;izle;;52,0;14,0;18,6;19,3;0;0;zayif;19,6;47,8;59,9;asagi;zayif;zayif;yukari;0,71;-0,37;1;45,88;-1,55;74430482;48,26;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;3;27.08.2026
TSGYO;izle;;51,9;12,4;19,5;20,0;0;0;zayif;23,4;53,6;75,3;yukari;zayif;zayif;asagi;1,65;-0,13;2;6,13;-2,70;40944973;5,50;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;27.08.2026
ISDMR;izle;;51,8;13,4;20,3;18,1;0;0;ilimli;13,0;54,1;68,2;asagi;zayif;zayif;yukari;0,71;0,17;0;54,35;0,28;63801193;56,72;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
SNICA;izle;;51,5;13,5;20,0;18,0;0;0;zayif;26,1;57,6;70,5;yukari;zayif;zayif;asagi;1,66;0,21;1;3,74;3,89;106218154;3,10;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
AYES;izle;;51,0;21,4;19,9;9,8;0;0;zayif;13,0;50,5;39,9;yukari;zayif;zayif;yukari;0,17;-0,08;1;31,26;0,26;1468439;29,80;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
BNTAS;izle;;51,0;14,7;22,0;14,3;0;0;zayif;26,3;51,5;36,4;yukari;zayif;zayif;asagi;0,74;0,08;2;6,39;-1,08;23073197;5,97;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;4;27.08.2026
PLTUR;izle;;50,7;11,8;17,8;21,0;6;0;zayif;21,8;48,8;56,5;yukari;zayif;zayif;asagi;1,33;-0,71;3;21,1;-0,28;91498103;21,08;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
TKNSA;izle;;49,9;15,0;25,1;9,8;10;1;zayif;35,7;54,4;35,6;yukari;guclu;yukselis;asagi;0,40;0,44;1;19,2;-2,39;70442746;18,60;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
ESEN;izle;;49,7;14,8;23,0;11,9;10;1;zayif;29,6;56,2;67,4;yukari;zayif;yukselis;asagi;0,69;0,37;1;3,62;0,56;80461964;3,33;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;27.08.2026
BOSSA;izle;;49,5;17,0;20,2;12,2;0;0;zayif;18,4;48,2;83,0;yukari;zayif;zayif;asagi;0,30;-0,16;2;6,51;-2,11;8627527;6,19;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
AVPGY;izle;;49,4;10,0;22,9;16,5;0;0;zayif;15,0;58,6;60,3;yukari;zayif;zayif;asagi;1,08;0,46;2;54,2;-0,82;34798189;50,70;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
TUCLK;izle;;48,9;15,0;21,8;12,1;0;0;zayif;31,5;53,7;73,5;yukari;zayif;zayif;asagi;0,56;0,09;0;3,98;-0,75;20653951;3,67;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
PNSUT;izle;;48,6;11,1;19,0;18,4;0;0;zayif;20,1;56,4;79,2;yukari;zayif;zayif;asagi;7,46;-0,44;2;11,02;4,75;187148759;10,05;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
MZHLD;izle;;48,4;13,8;21,0;13,6;0;0;zayif;27,0;55,6;58,9;yukari;zayif;zayif;asagi;0,80;-0,00;0;5,56;1,65;1596815;5,18;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
FLAP;izle;;48,2;7,7;22,5;18,0;6;0;zayif;24,0;56,0;68,8;asagi;zayif;yukselis;asagi;1,57;0,10;3;11;-2,48;15290253;11,32;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
AGYO;izle;;48,1;11,8;17,3;19,0;6;0;zayif;21,7;48,1;38,3;yukari;zayif;zayif;asagi;2,49;-0,93;3;7,45;-3,37;4636962;7,21;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
PAPIL;izle;;47,9;12,5;19,0;16,4;0;0;zayif;23,6;55,0;82,5;yukari;zayif;zayif;asagi;1,21;-0,23;2;13,12;2,82;112985609;11,65;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
GMTAS;izle;;47,7;20,1;13,2;14,4;6;0;zayif;12,8;46,2;52,2;asagi;zayif;zayif;yukari;0,63;-0,28;3;44,68;-1,89;74893644;48,51;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;27.08.2026
ECILC;izle;;47,4;11,3;23,1;13,0;8;0;zayif;20,6;55,3;72,2;yukari;zayif;yukselis;asagi;1,00;0,09;1;76,5;-1,61;370241411;70,03;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
YIGIT;izle;;47,3;10,3;20,9;16,1;0;0;zayif;17,9;57,0;79,9;yukari;zayif;zayif;asagi;1,14;0,09;1;22,12;-1,25;76693668;20,44;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
INFO;izle;;47,2;20,7;18,5;8,0;0;0;ilimli;13,9;50,1;38,5;asagi;zayif;zayif;yukari;0,44;0,75;1;6,7;0,75;157967890;7,47;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
ULKER;izle;;46,3;15,0;16,3;15,0;32;3;zayif;37,4;50,3;62,9;yukari;zayif;zayif;asagi;1,12;-1,36;0;92,65;0,49;830771889;89,00;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;27.08.2026
ANSGR;izle;;45,8;22,8;7,4;15,7;32;2;zayif;11,1;40,0;24,6;yukari;zayif;zayif;asagi;1,94;-1,07;4;27,18;-1,59;281587518;26,74;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
TABGD;izle;;45,8;26,2;14,8;4,8;10;0;zayif;22,2;45,9;37,5;yukari;zayif;zayif;asagi;0,89;-0,43;4;245,2;-0,73;156451822;237,22;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
ENKAI;izle;;45,7;12,2;19,3;14,2;0;0;zayif;28,7;53,5;53,4;asagi;zayif;zayif;asagi;0,77;-0,37;1;87,45;-0,34;1171514655;88,34;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
OZGYO;izle;;45,2;15,2;19,7;10,2;16;1;zayif;30,2;49,9;45,4;asagi;zayif;zayif;asagi;0,83;-0,18;3;2,11;1,44;55217269;2,35;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
TERA;izle;;45,1;8,9;27,2;8,9;10;1;zayif;14,4;59,0;62,2;yukari;guclu;yukselis;asagi;0,76;0,29;1;185;2,38;2227254405;170,40;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;27.08.2026
BRKO;izle;;44,7;11,4;18,9;14,3;8;0;zayif;17,9;50,4;58,6;asagi;zayif;zayif;asagi;1,08;-0,24;2;12,11;-4,65;5507471;13,21;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
INTEM;izle;;44,5;13,6;20,7;10,2;8;0;zayif;26,5;51,2;44,8;yukari;zayif;zayif;asagi;0,69;-0,21;2;258,5;-0,58;11387442;237,10;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
MARBL;izle;;44,1;1,8;21,2;21,1;0;0;zayif;16,7;56,1;79,5;asagi;zayif;zayif;asagi;1,25;0,16;1;12,63;-1,25;21845328;13,00;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
MOBTL;izle;;44,1;14,6;13,6;15,9;22;2;zayif;16,0;46,5;41,1;asagi;zayif;zayif;asagi;1,17;-0,80;2;13,31;4,39;76787440;14,35;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;2;27.08.2026
KONYA;izle;;43,9;11,8;20,8;11,4;0;0;zayif;21,7;51,5;63,7;yukari;zayif;zayif;asagi;0,70;-0,04;1;3800;-1,30;29788200;3704,36;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);4;27.08.2026
CEOEM;izle;;43,9;0,9;20,4;22,6;0;0;zayif;13,2;52,1;59,3;asagi;zayif;zayif;yukari;1,98;0,08;1;24,9;-2,28;57566459;26,21;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
PENTA;izle;;43,7;0,9;23,5;19,3;0;0;zayif;12,3;59,4;64,3;asagi;zayif;yukselis;asagi;3,26;0,49;0;13,76;3,54;82136013;13,99;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
AKSUE;izle;;43,3;20,7;8,0;14,7;10;0;zayif;17,2;39,2;46,4;asagi;zayif;zayif;yukari;1,08;-0,65;4;41,52;-4,55;108334026;48,58;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;27.08.2026
ENSRI;izle;;43,1;8,0;22,0;13,1;0;0;zayif;11,5;62,6;59,0;yukari;guclu;yukselis;asagi;1,24;-2,51;2;6,14;9,84;143032301;5,16;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;27.08.2026
NUHCM;izle;;42,8;2,6;19,5;20,8;6;0;zayif;18,6;50,0;43,2;asagi;zayif;zayif;asagi;1,11;-0,43;3;219,5;-0,77;15255470;229,90;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;27.08.2026
SNGYO;izle;;42,7;10,9;20,9;10,9;0;0;zayif;19,3;58,5;76,3;yukari;zayif;zayif;asagi;0,64;0,25;2;3,46;0,00;38264064;3,11;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);5;27.08.2026
BRKSN;izle;;42,6;8,9;22,2;11,5;6;0;zayif;18,6;52,2;55,9;yukari;zayif;yukselis;asagi;0,78;0,05;3;7,99;-0,87;2674085;7,34;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;27.08.2026
TDGYO;izle;;42,6;17,7;14,5;10,4;10;1;zayif;24,0;46,0;40,7;yukari;zayif;zayif;asagi;0,61;-0,30;0;16,4;-2,09;8313947;16,24;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;27.08.2026
ANHYT;izle;;42,5;14,7;16,4;11,5;0;0;zayif;16,2;47,1;31,0;asagi;zayif;zayif;asagi;0,58;-0,28;2;106;0,19;61066176;115,03;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;27.08.2026
NTGAZ;izle;;42,3;17,4;21,4;3,5;0;0;ilimli;17,7;54,5;52,2;yukari;zayif;zayif;asagi;0,51;0,02;1;11,29;0,80;27321755;10,15;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
DYOBY;izle;;42,2;14,7;19,4;8,1;30;2;zayif;29,1;51,2;67,4;yukari;zayif;zayif;asagi;0,36;-0,43;0;13,5;-0,22;14814347;12,15;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
KLKIM;izle;;42,0;10,6;20,6;10,8;0;0;zayif;18,7;55,2;71,0;yukari;zayif;zayif;asagi;0,55;-0,27;1;27,74;-2,53;31800970;26,19;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
DOFRB;izle;;41,5;14,2;17,6;9,7;10;0;zayif;15,1;48,8;62,7;asagi;zayif;zayif;asagi;1,04;-0,80;4;138,3;3,91;626721386;152,89;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;27.08.2026
PRKME;izle;;41,5;12,1;19,0;10,4;0;0;zayif;20,9;50,1;53,2;yukari;zayif;zayif;asagi;0,84;-0,20;2;18,41;0,88;58221809;16,33;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
ECZYT;izle;;41,4;7,9;19,3;14,1;40;4;zayif;11,2;49,0;59,2;asagi;zayif;zayif;asagi;0,88;-0,47;1;322;-0,92;113449294;351,36;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;27.08.2026
BMSTL;izle;;40,9;28,4;9,9;2,5;10;1;zayif;17,8;44,2;39,8;yukari;zayif;zayif;asagi;0,66;-0,49;1;44,04;-1,87;82991354;43,81;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;27.08.2026
OTKAR;izle;;40,8;11,1;20,1;9,6;8;0;zayif;19,9;54,3;84,2;yukari;zayif;zayif;asagi;0,37;-0,11;0;328;-2,09;84914608;298,05;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);4;27.08.2026
GOLTS;izle;;40,5;15,0;17,3;8,2;0;0;zayif;32,9;48,2;66,0;yukari;zayif;zayif;asagi;0,89;-1,00;0;304,5;-2,56;37491867;294,80;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;27.08.2026
BLCYT;izle;;40,1;12,8;18,1;9,3;0;0;zayif;24,3;53,7;67,4;yukari;zayif;zayif;asagi;0,78;-1,18;1;21,2;-0,56;38891379;18,63;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;27.08.2026
OBASE;izle;;40,0;8,1;14,0;18,0;6;0;zayif;15,3;46,3;40,2;asagi;zayif;zayif;asagi;1,77;-0,66;3;38,6;3,93;46624361;42,16;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;27.08.2026
MEPET;izle;;39,6;13,2;18,5;8,0;8;0;zayif;12,7;50,5;60,1;yukari;zayif;zayif;asagi;0,48;-0,44;1;20,4;0,00;2796208;17,93;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
OBAMS;izle;;39,5;15,0;16,5;8,0;8;0;zayif;31,3;51,2;63,7;yukari;zayif;zayif;asagi;0,58;-1,28;1;5,3;-1,85;135615404;4,77;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;27.08.2026
JANTS;izle;;39,0;15,0;20,9;3,1;0;0;zayif;30,6;53,0;26,0;yukari;zayif;zayif;asagi;0,82;-0,07;2;15,73;-1,07;54859303;14,45;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;27.08.2026
MAKTK;izle;;38,9;3,9;16,9;18,0;0;0;zayif;22,1;54,6;73,7;asagi;zayif;zayif;asagi;1,56;-1,10;1;10,41;2,36;50296737;10,52;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;27.08.2026
DERHL;izle;;38,7;14,6;16,2;8,0;0;0;zayif;28,9;45,7;62,1;yukari;zayif;zayif;asagi;0,49;-1,43;1;2,22;-1,33;28474311;2,05;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;27.08.2026
ALGYO;izle;;38,7;11,4;18,4;8,9;8;0;zayif;20,7;53,1;63,4;yukari;zayif;zayif;asagi;0,76;-1,77;1;3,7;1,93;71126014;3,33;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
KARTN;izle;;38,6;21,6;9,0;8,0;10;1;guclu trend;23,9;37,5;38,9;asagi;zayif;zayif;yukari;0,42;-0,97;1;162;-3,28;63311544;198,48;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;27.08.2026
PETKM;izle;;38,6;7,1;20,4;11,0;0;0;zayif;13,4;50,0;72,6;asagi;zayif;zayif;asagi;0,56;-0,28;0;19,88;-1,68;914452069;21,04;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
DESA;izle;;38,4;11,8;18,6;8,0;8;0;zayif;21,9;51,4;55,0;yukari;zayif;zayif;asagi;0,43;-0,61;1;10,2;0,99;21287930;9,23;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
EDIP;izle;;38,4;11,2;16,0;11,3;10;1;zayif;19,9;50,5;47,0;asagi;zayif;zayif;asagi;0,71;-0,08;2;36,44;2,59;58919508;39,68;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;27.08.2026
KOPOL;izle;;38,3;3,1;17,3;18,0;0;0;zayif;19,9;45,8;76,5;asagi;zayif;zayif;asagi;1,35;-0,95;1;5,67;-3,24;92257307;6,06;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;3;27.08.2026
AFYON;izle;;38,1;1,5;19,7;16,9;6;0;zayif;16,0;51,0;66,8;asagi;zayif;zayif;asagi;0,87;-0,30;3;12,7;0,16;18344540;13,12;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
IHLAS;izle;;38,0;14,0;16,0;8,0;0;0;zayif;27,4;46,8;59,4;yukari;zayif;zayif;asagi;0,24;-2,32;0;1,06;-0,93;30906740;0,99;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;27.08.2026
BERA;izle;;37,7;13,7;16,0;8,0;8;0;zayif;26,7;46,9;58,7;yukari;zayif;zayif;asagi;0,49;-1,76;0;13,44;-0,88;49033811;12,59;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
EGSER;izle;;37,6;5,2;22,1;10,3;8;0;zayif;23,3;57,3;77,4;asagi;zayif;zayif;asagi;0,44;0,32;0;3,06;0,00;4811064;3,13;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
GATEG;izle;;37,6;7,8;13,6;16,1;40;5;zayif;17,0;48,0;68,7;asagi;zayif;zayif;asagi;1,36;-0,63;2;289,5;-0,17;5849058;308,77;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
MARTI;izle;;37,5;3,5;16,1;18,0;0;0;zayif;20,9;49,8;75,6;asagi;zayif;zayif;asagi;3,75;-1,47;1;1,46;5,80;306773667;1,55;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
KZGYO;izle;;37,3;3,3;16,0;18,0;0;0;zayif;20,5;49,2;67,2;asagi;zayif;zayif;asagi;1,67;-1,49;2;20,06;1,78;33108669;20,98;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
