hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
OYAKC;AL;;74,2;20,9;28,8;24,5;0;0;zayif;25,4;57,4;79,0;yukari;guclu;yukselis;yukari;0,29;1,19;1;22,34;-0,62;161770151;21,29;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
BLUME;AL;;74,0;21,9;30,0;22,1;18;1;zayif;20,5;60,6;57,1;yukari;guclu;yukselis;yukari;0,71;1,77;2;41,34;-1,29;89922685;38,48;AL;POZITIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;01.09.2026
FRIGO;AL;;73,7;27,2;30,0;16,6;10;1;zayif;22,7;65,9;71,0;yukari;guclu;yukselis;yukari;0,20;2,09;1;2,62;-1,50;22517124;2,39;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;01.09.2026
YKBNK;AL;;73,2;28,5;26,9;17,9;30;2;guclu trend;20,5;59,6;65,3;yukari;guclu;yukselis;yukari;0,63;1,13;1;36,94;1,15;4572258104;34,06;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
RALYH;izle;;73,0;32,5;24,7;15,8;32;3;guclu trend;23,7;58,0;55,4;yukari;guclu;yukselis;yukari;0,17;1,61;2;266;-1,94;100755480;235,74;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;4;01.09.2026
SAHOL;AL;;72,7;23,1;27,6;22,0;30;2;zayif;23,4;63,7;55,3;yukari;guclu;yukselis;yukari;0,52;1,36;1;94,3;1,18;1785657350;88,21;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;01.09.2026
ADGYO;AL;;72,5;29,8;22,5;20,2;6;0;guclu trend;25,3;51,7;55,7;yukari;guclu;yukselis;yukari;0,36;0,60;3;57,9;0,09;21618355;54,81;SAT;POZITIF;SAT;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
MANAS;AL;;72,0;32,3;24,6;15,1;6;0;guclu trend;23,1;58,6;66,6;yukari;guclu;yukselis;yukari;0,40;1,45;3;33,12;0,06;287997775;30,47;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
METRO;AL;;71,8;28,5;23,2;20,1;0;0;ilimli;15,7;50,2;52,5;yukari;zayif;zayif;yukari;0,46;0,41;1;8,47;-3,42;28302852;7,70;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;01.09.2026
EYGYO;AL;;71,7;18,4;29,4;23,8;18;1;zayif;25,9;59,0;76,2;yukari;guclu;yukselis;yukari;0,15;1,26;0;2,75;-0,72;5220498;2,33;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;01.09.2026
VAKBN;AL;;71,7;21,9;27,1;22,7;0;0;ilimli;20,1;57,1;65,0;yukari;guclu;yukselis;yukari;0,72;0,99;0;32,54;2,52;1110099399;29,98;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;01.09.2026
DUNYH;AL;;71,5;35,0;17,8;18,8;16;1;guclu trend;30,2;45,5;62,3;yukari;guclu;yukselis;yukari;0,11;0,17;3;145,8;0,55;17358511;140,93;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
POLHO;izle;;71,3;35,0;13,9;22,4;10;1;guclu trend;32,1;44,4;42,5;yukari;zayif;zayif;yukari;0,56;-0,01;2;21,6;-0,92;18498715;20,89;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
ARTMS;AL;EVET;70,9;19,2;27,0;24,8;10;1;zayif;20,6;60,8;71,2;yukari;guclu;yukselis;yukari;0,92;1,12;0;42;4,43;52334058;36,10;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;01.09.2026
HKTM;AL;;70,7;30,0;29,5;11,2;28;1;zayif;54,4;58,9;55,6;yukari;guclu;yukselis;yukari;0,65;1,28;4;13,95;1,38;146392667;12,25;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
AKBNK;AL;;70,6;23,0;27,5;20,1;8;0;zayif;21,3;60,4;54,4;yukari;guclu;yukselis;yukari;0,55;1,24;1;72,85;1,39;5588982647;66,67;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
GSDDE;AL;;70,2;34,2;18,1;17,9;0;0;guclu trend;28,0;49,2;72,0;yukari;zayif;zayif;yukari;0,16;0,20;1;13,48;0,15;13008766;12,38;SAT;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
SANFM;izle;;70,2;27,0;24,6;18,6;0;0;guclu trend;32,0;48,5;75,8;asagi;guclu;yukselis;yukari;0,72;0,39;1;9,76;-6,06;36870518;11,54;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;01.09.2026
PKART;izle;;70,1;23,8;27,4;18,8;8;0;guclu trend;21,8;55,5;61,7;asagi;guclu;yukselis;yukari;0,70;0,82;0;135;9,93;51179985;140,43;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;01.09.2026
EPLAS;izle;;69,9;22,8;25,5;21,6;48;4;zayif;32,1;52,3;49,2;yukari;guclu;yukselis;yukari;0,29;0,38;1;5,88;-0,84;9095355;5,32;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
AKCNS;AL;;69,7;28,7;21,0;19,9;10;1;ilimli;13,9;51,5;33,1;yukari;guclu;yukselis;yukari;0,22;1,21;2;241,1;-0,12;16265812;231,75;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
MTRKS;AL;;69,6;34,3;23,7;11,6;0;0;guclu trend;28,2;52,9;67,3;yukari;guclu;yukselis;yukari;0,20;1,18;1;32,26;-0,62;11953685;31,00;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
EBEBK;izle;;69,3;25,2;23,2;20,9;10;1;guclu trend;25,4;48,8;78,9;asagi;zayif;zayif;yukari;0,40;0,21;0;82,2;-3,07;22268884;87,54;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;01.09.2026
KRDMB;AL;;69,3;28,8;17,1;23,4;0;0;ilimli;13,9;48,6;51,7;yukari;zayif;zayif;yukari;0,83;0,60;1;130,8;-2,24;212464980;121,64;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;SAT;PAHALI (SAT);1;01.09.2026
AVPGY;AL;;69,2;16,2;29,4;23,6;0;0;zayif;19,1;66,2;63,2;yukari;guclu;yukselis;yukari;0,81;1,77;1;56,5;3,29;29039249;50,98;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;01.09.2026
EUPWR;izle;;68,8;26,8;23,6;18,4;0;0;guclu trend;29,6;47,1;62,1;asagi;zayif;zayif;yukari;0,31;0,39;1;92,35;-9,99;435022155;112,06;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;01.09.2026
BUCIM;AL;;68,7;15,0;30,0;23,7;18;0;zayif;35,8;66,2;87,7;yukari;guclu;yukselis;yukari;0,34;2,30;0;5,81;1,57;10414675;5,32;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;01.09.2026
KLGYO;AL;;68,3;15,0;30,0;23,3;0;0;zayif;31,2;64,1;79,9;yukari;guclu;yukselis;yukari;0,75;1,78;1;5,11;3,44;35135006;4,49;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;01.09.2026
HALKB;AL;;67,9;28,0;30,0;9,9;0;0;ilimli;31,3;62,3;33,2;yukari;guclu;yukselis;yukari;0,78;1,92;2;42,26;0,19;1443418826;40,42;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;01.09.2026
ISGYO;izle;;67,8;30,2;16,3;21,3;40;4;guclu trend;28,5;45,0;46,4;yukari;zayif;zayif;yukari;0,46;0,28;0;26,28;-0,08;28355200;25,24;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
SKYMD;AL;;67,8;28,7;17,3;21,9;10;1;ilimli;13,7;50,2;49,6;yukari;zayif;zayif;yukari;0,24;0,23;1;14,56;0,41;7007189;13,12;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;01.09.2026
SOKM;AL;;67,4;30,3;23,5;13,6;22;2;ilimli;17,8;53,4;65,9;yukari;guclu;yukselis;yukari;0,33;1,04;2;55,35;-0,09;96523592;52,67;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
KLYPV;AL;;67,1;23,7;24,1;19,4;0;0;zayif;27,5;52,1;71,0;yukari;guclu;zayif;yukari;0,31;0,36;0;61,75;-0,72;48615096;59,40;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
PETUN;AL;;67,0;17,7;26,1;23,2;0;0;zayif;29,2;61,8;82,1;yukari;guclu;yukselis;yukari;0,72;0,76;1;11,78;-1,26;21678145;10,87;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;01.09.2026
PCILT;AL;;66,9;32,2;23,1;11,6;0;0;guclu trend;22,7;49,6;73,7;yukari;zayif;zayif;yukari;0,29;0,14;2;33,02;-2,42;22861133;29,53;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;01.09.2026
TSPOR;AL;;66,6;26,6;22,5;17,5;10;1;zayif;48,1;49,4;65,4;yukari;guclu;yukselis;yukari;0,37;0,58;2;1,06;-2,75;177690952;1,05;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;01.09.2026
BJKAS;izle;;66,5;27,0;23,5;16,0;0;0;guclu trend;45,6;51,5;60,4;asagi;guclu;yukselis;yukari;0,68;1,11;0;2,26;2,26;593584360;2,93;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;01.09.2026
BIGTK;AL;;66,1;29,0;19,6;17,4;10;0;ilimli;19,7;46,3;58,5;yukari;guclu;yukselis;yukari;0,20;0,33;4;330,5;-4,13;40321992;308,63;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
ERSU;izle;;66,1;31,1;17,6;17,3;0;0;zayif;20,0;47,2;59,0;yukari;guclu;zayif;yukari;0,67;-0,10;0;24,58;-2,85;6231104;22,74;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
VANGD;AL;;65,8;35,0;18,3;12,5;0;0;guclu trend;35,7;47,4;47,4;yukari;guclu;yukselis;yukari;0,32;0,26;0;96,5;-2,18;6057209;88,63;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
OZKGY;AL;;65,1;20,0;24,8;20,3;8;0;zayif;30,2;58,1;64,0;yukari;guclu;zayif;yukari;0,40;0,76;1;13,68;0,96;30904351;12,25;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;01.09.2026
BOBET;izle;;65,0;24,7;26,6;13,7;32;3;zayif;37,0;53,2;62,5;yukari;guclu;yukselis;yukari;0,14;0,69;1;19,96;-0,20;21627119;18,10;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
BRKVY;AL;;64,6;17,7;29,5;17,5;0;0;zayif;33,9;62,9;76,9;yukari;guclu;yukselis;yukari;0,48;1,27;0;87,4;-0,11;22259906;75,52;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;01.09.2026
AKMGY;AL;;64,6;29,5;19,9;15,2;10;0;ilimli;15,9;50,3;58,5;yukari;guclu;yukselis;yukari;0,33;0,38;4;262;-0,57;3811314;241,49;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
YGGYO;izle;;63,3;29,2;16,3;17,8;0;0;zayif;15,0;49,1;45,1;yukari;zayif;zayif;yukari;0,45;-0,04;1;225,6;-3,55;16592203;215,58;SAT;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;3;01.09.2026
DOCO;izle;;63,3;29,0;12,9;21,4;22;2;zayif;19,7;44,0;44,6;yukari;zayif;zayif;yukari;0,56;-0,03;2;11185;-1,89;33376040;10942,74;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
EKGYO;AL;;62,8;16,7;25,0;21,1;8;0;zayif;24,6;56,2;59,2;yukari;guclu;yukselis;yukari;0,44;0,67;2;20,08;0,40;1093038937;18,55;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
OZRDN;AL;;62,6;21,0;22,6;18,9;0;0;ilimli;11,1;53,6;58,1;yukari;zayif;zayif;yukari;1,06;0,09;2;29,74;-2,36;7796757;25,42;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;01.09.2026
ISBTR;AL;;62,3;28,0;18,3;16,0;0;0;ilimli;11,5;48,7;55,6;yukari;zayif;zayif;yukari;0,22;0,54;1;502625;-3,34;502625;482449,90;SAT;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;01.09.2026
ASTOR;AL;;62,3;30,1;19,2;13,0;10;1;ilimli;17,4;48,1;50,9;yukari;guclu;yukselis;yukari;0,61;0,33;2;320;-1,77;6432403200;300,57;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
KRONT;izle;;62,0;34,2;11,0;16,8;6;0;guclu trend;27,9;43,5;54,0;yukari;zayif;zayif;yukari;0,38;-0,22;3;23,88;-4,33;13688303;23,51;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;01.09.2026
ENDAE;AL;;62,0;35,0;19,0;8,0;22;2;guclu trend;31,8;48,8;72,9;yukari;guclu;yukselis;yukari;0,13;0,22;2;18;-0,72;17919144;16,70;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
PAGYO;izle;;61,8;32,1;11,0;18,7;0;0;guclu trend;22,5;44,9;37,4;yukari;zayif;zayif;yukari;0,29;-0,34;2;150,7;-1,57;4613530;143,65;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;01.09.2026
MNDRS;AL;;61,5;20,0;26,9;14,6;8;0;zayif;33,8;54,6;69,5;yukari;guclu;yukselis;asagi;0,14;0,73;0;11,59;-0,26;5338238;10,97;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);4;01.09.2026
KNFRT;AL;;61,4;19,9;25,4;16,0;0;0;zayif;20,2;54,0;80,5;yukari;guclu;yukselis;yukari;0,25;0,44;2;12,61;-1,79;17964748;11,09;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
ZRGYO;izle;;60,9;19,8;24,2;16,8;50;5;zayif;27,6;60,3;62,0;yukari;guclu;yukselis;yukari;0,27;1,44;4;19,61;0,46;5298289;18,29;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;01.09.2026
GARAN;AL;;60,4;13,6;24,7;22,2;8;0;zayif;20,2;55,8;61,8;yukari;guclu;zayif;yukari;0,52;0,63;2;133;1,60;2329199607;124,55;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
PNSUT;AL;;60,2;13,7;24,0;22,6;0;0;zayif;26,6;57,9;82,3;yukari;guclu;zayif;asagi;1,31;0,31;1;11,32;-3,99;51999314;10,32;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;01.09.2026
GSRAY;izle;;59,7;20,0;25,7;14,1;0;0;zayif;43,4;51,6;87,5;yukari;guclu;yukselis;asagi;0,23;0,42;1;1,07;-1,83;68299436;1,04;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);4;01.09.2026
ARMGD;izle;;59,7;28,8;12,3;18,6;22;2;ilimli;17,6;44,1;56,1;yukari;zayif;zayif;yukari;0,24;0,14;2;187,3;0,75;46818819;181,05;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);0;01.09.2026
PETKM;izle;;59,7;11,1;26,3;22,3;8;0;ilimli;13,0;56,2;80,1;asagi;guclu;yukselis;yukari;0,80;0,69;0;20,62;2,79;1299536920;21,04;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;01.09.2026
DMRGD;izle;;59,5;21,3;20,1;18,1;10;0;guclu trend;21,5;48,1;62,8;asagi;zayif;zayif;yukari;2,69;0,27;4;11,25;-3,85;887073638;12,14;AL;NEGATIF;SAT;POZITIF;ARTIYOR;AL;SAT;PAHALI (SAT);3;01.09.2026
DURDO;izle;;59,5;21,4;17,5;20,5;0;0;ilimli;15,6;49,9;55,3;asagi;zayif;zayif;yukari;0,28;0,06;2;5,02;0,40;3032642;5,27;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;01.09.2026
CANTE;izle;;59,1;13,6;28,2;17,3;0;0;zayif;26,4;62,5;75,2;yukari;guclu;yukselis;asagi;1,03;0,96;1;1,34;-2,90;391036570;1,23;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;01.09.2026
MOGAN;izle;;57,7;30,4;10,6;16,7;32;3;guclu trend;30,5;38,9;36,8;yukari;zayif;zayif;yukari;0,40;-0,24;2;17,77;-6,87;167671749;17,53;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
OYYAT;izle;;57,5;12,3;27,2;18,0;0;0;zayif;23,0;62,2;80,2;yukari;guclu;yukselis;asagi;2,94;0,71;1;39,58;9,88;51994861;33,59;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;01.09.2026
TRGYO;izle;;56,8;22,0;20,4;14,4;0;0;zayif;19,2;48,9;57,4;yukari;zayif;zayif;yukari;0,50;-0,23;1;94,95;-1,61;73037439;91,22;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
BINBN;izle;;56,7;29,0;14,7;13,0;10;1;zayif;30,5;46,4;53,9;yukari;zayif;zayif;asagi;0,51;-0,34;1;175,8;0,46;27867640;165,95;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
SONME;izle;;56,7;24,8;21,1;10,7;6;0;zayif;35,1;51,9;52,4;yukari;guclu;yukselis;yukari;0,06;0,49;3;137,5;1,03;411263;126,44;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
ADEL;izle;;56,1;20,0;25,6;10,5;10;1;zayif;36,9;50,1;60,8;yukari;guclu;yukselis;asagi;0,30;0,12;0;33,12;-2,87;63110226;31,81;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;01.09.2026
HURGZ;izle;;56,0;30,1;16,2;9,7;6;0;guclu trend;27,3;45,8;64,8;yukari;guclu;yukselis;yukari;0,65;-0,23;3;7,14;4,23;44217906;6,80;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
ENKAI;izle;;56,0;20,5;22,0;13,4;0;0;zayif;26,7;54,8;55,3;yukari;zayif;zayif;asagi;0,32;-0,03;0;88,3;1,03;506049684;80,56;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;01.09.2026
KERVN;izle;;55,8;22,4;22,0;11,4;28;2;guclu trend;29,5;47,7;35,7;asagi;guclu;yukselis;yukari;0,28;2,08;3;9,6;2,56;3571776;10,71;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);0;01.09.2026
BAGFS;izle;;55,3;15,0;25,8;14,5;40;3;zayif;36,1;56,4;69,5;yukari;guclu;yukselis;asagi;0,23;0,37;0;26,38;-0,23;7037340;24,47;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;01.09.2026
PRKME;izle;;54,5;16,2;22,3;16,0;0;0;zayif;24,3;52,9;67,7;yukari;zayif;zayif;yukari;0,45;0,26;1;18,89;-3,23;36503452;16,33;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;01.09.2026
RNPOL;izle;;53,9;26,7;16,5;10,7;0;0;zayif;14,9;47,3;69,3;yukari;zayif;zayif;asagi;0,12;-0,22;1;2,44;-0,81;1089931;2,19;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
KAYSE;izle;;53,7;15,0;25,3;13,5;8;0;zayif;42,5;60,2;78,9;yukari;guclu;yukselis;asagi;0,55;0,58;0;4,19;-0,48;26732870;3,85;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;01.09.2026
ESEN;izle;;53,1;15,0;24,4;13,7;8;0;zayif;34,9;54,7;60,1;yukari;guclu;yukselis;asagi;0,36;0,34;2;3,63;0,00;45031936;3,37;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;01.09.2026
GUNDG;izle;;52,8;29,2;7,6;16,0;0;0;guclu trend;20,5;40,3;78,7;yukari;zayif;zayif;yukari;0,12;-1,08;1;1533;-7,98;102944016;1413,91;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);0;01.09.2026
GLRMK;izle;;52,7;21,2;17,3;14,3;0;0;zayif;34,0;48,2;48,2;yukari;guclu;zayif;asagi;0,24;-0,15;1;170,5;0,53;216122561;160,87;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
GIPTA;izle;;52,4;22,5;21,8;8,0;0;0;guclu trend;40,2;47,7;80,1;asagi;guclu;yukselis;yukari;0,45;0,22;1;76,4;-9,96;240543872;100,20;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;01.09.2026
GLYHO;izle;;52,3;21,6;10,5;20,2;0;0;zayif;16,1;44,2;45,5;asagi;zayif;zayif;yukari;0,24;-0,50;2;16,63;0,48;11880555;17,60;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
TTRAK;izle;;52,2;13,3;23,4;15,5;8;0;zayif;25,6;55,0;77,2;yukari;zayif;zayif;asagi;0,48;0,27;2;431;0,82;23973082;407,42;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);4;01.09.2026
BYDNR;izle;;51,3;25,6;15,4;10,3;22;2;zayif;23,9;46,0;48,1;yukari;zayif;zayif;asagi;1,02;-0,37;2;38,14;-0,68;25909036;35,98;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;01.09.2026
MARKA;izle;;50,4;20,1;14,7;15,6;46;4;ilimli;12,8;45,1;41,0;asagi;zayif;zayif;yukari;0,95;0,21;3;82,55;-0,78;35583178;90,30;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;31.08.2026
GLRYH;izle;;49,8;13,0;23,3;13,5;0;0;zayif;24,8;52,0;82,5;yukari;guclu;yukselis;asagi;0,29;-0,05;0;3,23;0,94;9336677;3,03;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;01.09.2026
EREGL;izle;;49,7;15,2;15,8;18,8;0;0;zayif;17,6;44,9;57,3;asagi;zayif;zayif;yukari;0,30;-0,73;0;38,46;-0,83;2142260383;41,35;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;3;01.09.2026
BIENY;izle;;49,5;12,7;24,5;12,3;8;0;zayif;24,1;55,7;93,1;yukari;guclu;yukselis;asagi;0,19;0,37;1;22,06;-0,18;15534542;20,10;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;01.09.2026
KONYA;izle;;49,4;13,0;24,2;12,2;10;1;zayif;24,8;55,4;58,9;yukari;guclu;zayif;asagi;0,52;0,47;1;3870;-0,26;25104690;3704,36;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;01.09.2026
KARSN;izle;;49,0;10,6;20,4;18,0;0;0;zayif;18,6;60,3;66,9;yukari;zayif;zayif;asagi;2,01;0,09;2;10,51;6,38;344102403;9,16;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;01.09.2026
IZMDC;izle;;48,9;22,4;10,4;16,0;22;2;guclu trend;30,6;39,9;46,2;asagi;zayif;zayif;yukari;0,64;-0,30;2;11,57;-7,88;79940404;14,48;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
NIBAS;izle;;48,7;11,9;28,9;7,9;0;0;zayif;22,1;62,1;67,6;yukari;guclu;yukselis;asagi;0,88;1,02;2;4,46;9,85;78875207;3,94;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;01.09.2026
OBAMS;izle;;48,5;15,0;25,5;8,0;8;0;zayif;32,6;57,4;70,5;yukari;guclu;yukselis;asagi;0,64;0,08;1;5,64;-3,26;173265177;4,87;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;01.09.2026
SNGYO;izle;;47,8;12,3;24,0;11,5;0;0;zayif;23,0;57,0;68,4;yukari;zayif;zayif;asagi;0,68;0,51;1;3,51;3,24;38422050;3,17;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;01.09.2026
SDTTR;izle;;47,8;28,4;9,6;9,7;0;0;zayif;22,2;43,1;57,4;yukari;zayif;zayif;asagi;0,35;-0,76;1;21,64;-2,96;86947572;20,76;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
GATEG;izle;;47,1;9,6;22,4;15,1;48;5;zayif;15,4;50,8;58,5;asagi;zayif;zayif;asagi;0,19;-0,03;2;295;0,00;826295;308,77;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;01.09.2026
ODAS;izle;;46,9;16,5;18,4;12,0;0;0;zayif;21,0;49,4;71,3;asagi;zayif;zayif;yukari;0,54;-0,49;2;7,51;2,60;203229349;7,86;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;01.09.2026
ISBIR;izle;;46,6;13,3;18,9;14,4;6;0;zayif;14,0;50,6;61,9;yukari;guclu;yukselis;asagi;0,14;0,17;3;72,7;0,00;290655;70,46;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
