hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
TRALT;AL;;72,0;29,1;21,1;21,8;10;1;ilimli;14,8;51,8;58,2;yukari;guclu;yukselis;yukari;0,36;0,68;1;52,25;-2,61;1869342921;48,12;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;14.09.2026
MANAS;AL;;71,1;29,8;22,8;18,6;0;0;guclu trend;25,2;50,7;65,4;yukari;guclu;yukselis;yukari;0,54;0,76;0;34,3;0,29;556548473;33,87;SAT;POZITIF;SAT;POZITIF;AZALIYOR;SAT;SAT;PAHALI (SAT);2;14.09.2026
TRMET;AL;;71,0;28,6;20,6;21,8;0;0;ilimli;16,7;49,8;54,7;yukari;guclu;yukselis;yukari;0,59;0,64;1;136,5;-2,50;453726546;128,36;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;14.09.2026
BRSAN;AL;;71,0;35,0;22,8;13,2;6;0;guclu trend;30,6;50,6;42,5;yukari;guclu;yukselis;yukari;0,54;1,32;3;682,5;-2,64;899506335;641,87;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;14.09.2026
AVOD;AL;;70,9;25,7;27,1;18,1;0;0;zayif;42,9;53,3;71,3;yukari;guclu;yukselis;yukari;0,48;0,47;0;4,25;-1,85;25286833;3,92;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;14.09.2026
IHEVA;AL;EVET;70,5;10,0;28,9;31,5;0;0;zayif;17,2;68,2;58,9;yukari;guclu;yukselis;yukari;5,00;1,49;1;2,09;5,03;14162413;1,89;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;14.09.2026
TARKM;AL;;70,4;34,5;23,0;12,9;0;0;guclu trend;28,8;53,3;68,4;yukari;guclu;yukselis;yukari;0,56;0,79;1;521;-0,38;61740063;478,25;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;14.09.2026
ARTMS;AL;;70,4;26,3;24,1;20,0;0;0;guclu trend;20,9;52,6;59,3;yukari;guclu;zayif;yukari;0,24;0,28;0;41,02;-0,49;10420393;37,04;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;14.09.2026
METRO;AL;;70,4;28,1;20,8;21,4;0;0;ilimli;12,8;51,8;51,3;yukari;guclu;zayif;yukari;0,47;0,52;1;8,55;-1,38;28013742;7,70;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;14.09.2026
PNSUT;AL;;70,3;22,2;27,0;21,1;0;0;zayif;41,0;54,4;75,9;yukari;guclu;yukselis;yukari;0,35;0,47;0;11,65;-3,16;20911261;10,59;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;14.09.2026
TRENJ;AL;;69,4;30,3;23,8;15,3;16;1;ilimli;17,9;53,3;58,2;yukari;guclu;yukselis;yukari;0,29;1,20;3;105,9;-2,22;60037569;98,12;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;14.09.2026
DSTKF;AL;;69,4;23,4;30,0;16,0;0;0;ilimli;18,1;65,4;95,2;yukari;guclu;yukselis;yukari;0,45;1,93;1;2605;3,17;1998128780;2070,67;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;PAHALI (SAT);5;14.09.2026
AGESA;AL;;69,3;33,6;17,9;17,7;6;0;guclu trend;26,5;47,4;73,7;yukari;guclu;zayif;yukari;0,87;0,09;3;248;-2,36;49768888;239,61;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;14.09.2026
BMSTL;izle;;68,4;14,1;24,4;29,9;10;1;ilimli;14,9;54,1;56,2;asagi;guclu;zayif;yukari;2,27;0,49;1;45,34;4,37;253960448;47,29;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;14.09.2026
KGYO;izle;;67,8;29,2;21,9;16,7;16;1;guclu trend;20,7;46,5;41,3;yukari;guclu;yukselis;yukari;0,37;-0,07;3;11,39;-1,81;96138183;10,80;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;14.09.2026
AYDEM;izle;;67,8;29,2;17,6;20,9;40;4;guclu trend;21,0;49,3;39,9;yukari;guclu;zayif;yukari;0,61;0,03;2;26,04;-2,69;58799414;24,22;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;3;14.09.2026
INVES;izle;;67,0;21,1;25,0;21,0;6;0;ilimli;19,9;51,1;30,4;asagi;guclu;yukselis;yukari;0,42;1,06;3;777,5;-0,45;26061800;846,10;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;14.09.2026
ATATP;AL;;66,9;35,0;23,9;8,0;22;2;guclu trend;38,6;48,0;23,0;yukari;guclu;yukselis;yukari;0,62;0,62;2;282;1,53;219460014;267,66;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;14.09.2026
ECOGR;AL;;66,9;22,7;26,8;17,4;0;0;ilimli;16,3;60,9;75,1;yukari;guclu;yukselis;yukari;0,47;0,96;1;38;0,80;124419942;32,38;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;14.09.2026
GARAN;AL;;66,6;18,0;26,1;22,5;22;2;zayif;16,6;55,4;65,1;yukari;guclu;yukselis;yukari;0,51;0,68;1;133,9;-0,22;2386764554;125,31;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;14.09.2026
AHSGY;AL;EVET;66,0;25,1;24,4;16,5;0;0;ilimli;24,3;59,0;59,5;yukari;zayif;zayif;yukari;0,53;0,72;2;18,79;9,95;34089758;15,17;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;14.09.2026
ZRGYO;izle;;65,8;17,7;23,2;25,0;40;4;zayif;20,3;56,9;54,7;yukari;guclu;yukselis;yukari;0,80;1,15;1;19,7;-1,50;14744544;18,80;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;14.09.2026
SAHOL;izle;;65,0;21,8;28,5;14,7;40;3;zayif;18,5;59,8;54,3;yukari;guclu;yukselis;yukari;0,66;1,14;1;94,95;-0,37;2249956089;89,95;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;14.09.2026
ORGE;AL;;64,5;31,9;21,2;11,5;22;2;guclu trend;21,9;51,0;50,4;yukari;guclu;yukselis;yukari;0,50;0,61;2;22,74;-1,13;65775132;20,44;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;14.09.2026
TTKOM;AL;;64,5;13,7;27,8;23,0;0;0;zayif;21,4;58,4;55,4;yukari;guclu;yukselis;asagi;1,86;0,96;1;57,4;-5,67;4232428950;52,54;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;14.09.2026
CRFSA;izle;;64,3;27,0;21,3;16,0;50;4;guclu trend;46,9;48,7;53,1;asagi;guclu;yukselis;yukari;0,52;0,91;4;255,75;2,92;442182543;322,90;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;14.09.2026
AEFES;AL;;63,8;22,9;21,0;20,0;0;0;ilimli;23,6;55,0;64,4;yukari;zayif;zayif;yukari;0,47;0,03;0;19,7;-0,20;438334889;18,27;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;14.09.2026
AKBNK;AL;;63,5;21,3;22,3;19,9;0;0;zayif;18,6;55,3;45,1;yukari;guclu;yukselis;yukari;0,69;0,74;1;72,55;-0,21;8734742569;67,48;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;14.09.2026
DOHOL;AL;;63,1;27,5;19,7;16,0;6;0;ilimli;10,8;52,5;51,6;yukari;guclu;yukselis;yukari;0,69;0,42;3;21,74;-0,64;183444055;20,39;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;14.09.2026
SELEC;izle;;63,1;22,4;24,4;16,3;10;0;guclu trend;45,3;52,7;86,8;asagi;guclu;yukselis;yukari;0,01;2,46;0;324;-10,00;11877516;385,71;SAT;POZITIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);1;14.09.2026
BIGTK;izle;;63,0;21,7;15,4;26,0;32;3;guclu trend;24,4;47,8;56,8;asagi;zayif;zayif;yukari;1,31;-0,06;1;312,75;7,47;294789080;367,92;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;2;14.09.2026
CEMZY;izle;;62,9;29,9;16,9;16,0;0;0;guclu trend;26,2;45,0;9,4;yukari;guclu;zayif;yukari;0,18;-0,13;2;14,23;0,21;172201243;13,41;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;14.09.2026
POLHO;AL;;62,8;29,9;17,7;15,2;10;1;guclu trend;25,8;47,4;32,8;yukari;guclu;zayif;yukari;0,58;0,21;1;22,08;-0,18;23172276;21,29;SAT;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;NOTR;1;14.09.2026
AVGYO;izle;;62,6;22,6;28,3;11,7;0;0;ilimli;18,7;52,9;40,5;asagi;guclu;yukselis;yukari;0,64;0,78;2;16,72;-2,39;18756412;18,21;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;AL;NOTR;4;14.09.2026
EGPRO;izle;;62,2;24,2;21,8;16,2;6;0;guclu trend;22,7;52,2;57,1;asagi;guclu;yukselis;yukari;0,52;0,57;3;37,96;-2,67;30637630;41,75;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;14.09.2026
PETUN;AL;;61,9;22,5;25,2;14,2;0;0;zayif;48,3;52,5;75,1;yukari;guclu;yukselis;asagi;0,35;0,27;0;11,73;-1,43;14160949;10,87;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;14.09.2026
IHGZT;AL;EVET;61,6;15,0;26,2;20,4;12;0;zayif;32,0;62,3;84,3;yukari;guclu;yukselis;asagi;5,28;0,66;1;1,26;0,80;175514341;1,14;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;14.09.2026
HATSN;izle;;61,1;26,8;18,3;16,0;0;0;guclu trend;29,5;47,5;46,8;asagi;guclu;yukselis;yukari;0,30;0,06;2;62,15;-3,12;170679500;78,27;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;14.09.2026
BINBN;AL;EVET;60,7;20,9;18,2;21,6;0;0;ilimli;23,8;50,1;35,6;yukari;zayif;zayif;yukari;0,65;0,02;1;177,9;1,08;36352264;165,95;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;14.09.2026
ENKAI;AL;;60,6;19,8;24,3;16,5;8;0;ilimli;22,0;54,4;69,0;yukari;guclu;zayif;asagi;0,78;0,30;2;89,3;-2,14;1118254785;83,42;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;14.09.2026
SISE;AL;;60,5;20,1;27,0;13,4;0;0;zayif;28,8;57,3;74,4;yukari;guclu;yukselis;yukari;0,64;0,82;1;43,52;-3,25;2364715254;40,91;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;14.09.2026
IHYAY;AL;EVET;60,4;13,8;28,6;18,0;22;2;zayif;26,8;66,3;76,9;yukari;guclu;yukselis;asagi;5,43;0,90;2;1,36;9,68;20891247;1,17;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;14.09.2026
IHLGM;izle;;59,9;12,5;29,4;18,0;0;0;zayif;23,6;69,4;82,8;yukari;guclu;yukselis;asagi;7,38;1,25;0;1,73;4,85;345439964;1,52;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;14.09.2026
BORSK;izle;;59,5;28,4;18,9;12,2;0;0;zayif;35,3;47,9;59,4;yukari;guclu;yukselis;asagi;0,67;-0,01;0;6,27;-2,79;48461426;5,97;SAT;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;14.09.2026
RGYAS;izle;;59,3;20,9;13,6;24,9;40;4;zayif;18,6;43,6;45,3;asagi;zayif;zayif;yukari;0,85;-0,48;2;198,9;-1,19;417111599;214,80;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;14.09.2026
MRSHL;izle;;59,3;20,8;20,5;18,0;0;0;zayif;22,0;51,2;51,8;yukari;zayif;zayif;asagi;2,39;-0,01;1;1684;-5,82;162255084;1462,12;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;14.09.2026
FORTE;izle;;59,0;23,9;21,9;13,3;10;1;guclu trend;22,0;50,8;49,4;asagi;guclu;yukselis;yukari;0,75;0,55;2;118,2;2,69;174372068;130,93;SAT;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;5;14.09.2026
ANELE;izle;;57,8;22,4;19,4;16,0;0;0;guclu trend;33,2;44,6;67,8;asagi;guclu;yukselis;yukari;0,01;0,70;0;160;-9,96;16350080;204,84;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;14.09.2026
ANHYT;izle;;57,5;9,8;24,5;23,2;0;0;ilimli;13,8;54,7;70,1;asagi;guclu;zayif;yukari;0,87;0,47;2;108;-1,01;63440172;112,43;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;14.09.2026
DZGYO;izle;;57,4;15,3;24,9;17,2;0;0;zayif;25,8;55,6;73,0;yukari;guclu;yukselis;asagi;1,07;0,43;0;7,67;0,92;20052494;6,97;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;14.09.2026
TGSAS;izle;;56,8;20,7;20,1;16,0;0;0;ilimli;17,2;47,9;67,1;asagi;guclu;yukselis;yukari;0,23;0,29;1;208,5;-2,02;43348818;260,20;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;14.09.2026
LOGO;izle;;56,6;10,4;25,1;21,1;10;1;zayif;17,6;55,2;54,8;yukari;guclu;yukselis;asagi;1,02;0,49;0;139,5;-0,99;81509711;131,11;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;14.09.2026
YKBNK;izle;;56,3;24,7;22,0;9,5;22;2;ilimli;13,7;54,5;54,6;yukari;guclu;yukselis;yukari;0,57;0,64;1;36,64;-0,16;4829326736;34,06;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;14.09.2026
ATSYH;izle;;55,9;28,3;16,1;11,5;32;3;ilimli;14,3;46,3;61,3;yukari;zayif;zayif;yukari;0,42;0,29;1;117;-4,10;1998360;114,03;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;14.09.2026
VBTYZ;izle;;55,7;30,4;14,8;10,5;40;5;guclu trend;30,1;43,8;38,1;yukari;guclu;yukselis;yukari;0,43;0,06;2;33,88;-6,15;42744600;32,80;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;14.09.2026
KRDMA;izle;;55,3;27,0;20,3;8,0;20;1;guclu trend;39,6;45,9;57,9;asagi;guclu;yukselis;yukari;0,28;0,44;4;50,8;-1,36;189058245;62,53;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;14.09.2026
NTGAZ;izle;;55,2;19,6;22,2;13,5;46;3;zayif;24,9;49,9;65,5;yukari;zayif;zayif;asagi;0,86;-0,21;3;11,25;-0,62;36395831;10,47;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;14.09.2026
ANGEN;izle;;55,0;9,6;27,4;18,0;0;0;zayif;16,1;66,0;48,2;yukari;guclu;yukselis;asagi;2,64;1,18;2;9,82;9,97;43789688;8,71;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;14.09.2026
YGGYO;izle;;54,8;21,0;16,7;17,1;0;0;zayif;12,4;47,3;55,2;yukari;zayif;zayif;yukari;0,48;-0,43;2;221,9;-0,85;14183182;215,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;14.09.2026
ISBTR;izle;;54,8;25,3;10,7;18,8;32;3;zayif;11,7;44,5;51,8;yukari;zayif;zayif;yukari;0,87;-0,39;1;490000;0,00;1960000;482449,90;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;14.09.2026
EYGYO;izle;;54,7;16,6;21,6;16,5;0;0;zayif;21,4;51,7;70,3;yukari;guclu;yukselis;asagi;0,85;0,40;2;2,65;-3,28;15468318;2,35;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;14.09.2026
BIZIM;izle;;54,3;13,5;21,2;19,6;16;1;zayif;26,1;49,5;45,3;yukari;zayif;zayif;asagi;1,57;-0,39;3;24,58;-2,15;13650773;23,23;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;4;14.09.2026
DIRIT;izle;;54,2;15,8;19,4;19,1;0;0;zayif;12,7;47,7;61,8;yukari;guclu;yukselis;yukari;0,33;0,06;2;25,72;0,39;485105;25,07;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;14.09.2026
MEPET;izle;;53,9;17,1;26,3;10,5;0;0;ilimli;11,9;54,7;57,3;yukari;guclu;yukselis;asagi;0,79;0,31;1;21,14;2,03;6465521;17,93;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;14.09.2026
ZOREN;izle;;53,8;15,0;20,8;18,0;0;0;zayif;42,1;52,2;62,9;yukari;zayif;zayif;asagi;1,55;-0,52;2;2,41;-2,43;252911876;2,20;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;14.09.2026
EREGL;izle;;53,8;14,6;20,0;19,3;0;0;zayif;16,1;50,0;54,5;asagi;zayif;zayif;yukari;0,60;-0,15;0;38,86;-1,37;3622655068;40,26;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;14.09.2026
GRTHO;izle;;53,7;11,5;25,3;17,0;0;0;zayif;20,9;57,8;54,4;yukari;guclu;yukselis;asagi;0,96;0,70;1;234,7;2,58;302718407;187,30;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;14.09.2026
TOASO;izle;;53,6;19,5;24,0;10,1;0;0;ilimli;22,2;53,3;54,5;yukari;guclu;zayif;asagi;0,83;0,23;1;284,25;-5,17;877837052;263,78;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;14.09.2026
CANTE;izle;;53,5;15,0;26,6;11,9;8;0;zayif;35,4;55,4;63,8;yukari;guclu;yukselis;asagi;0,63;0,32;1;1,32;0,00;312116381;1,23;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);3;14.09.2026
ALCAR;izle;;53,5;11,6;23,9;18,0;0;0;zayif;21,1;61,6;86,9;yukari;zayif;zayif;asagi;2,16;0,78;0;754;3,93;73412456;664,39;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;14.09.2026
MAALT;izle;;53,3;15,0;20,3;18,0;40;5;zayif;30,3;50,8;38,3;yukari;zayif;zayif;asagi;1,41;-0,56;2;1022;0,99;57226890;954,44;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;14.09.2026
ASELS;izle;;53,1;28,7;11,9;12,5;0;0;zayif;17,2;42,9;40,1;yukari;zayif;zayif;asagi;1,12;-0,64;2;372,5;-5,40;13101256355;363,22;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;14.09.2026
BASGZ;izle;;52,8;11,9;22,8;18,1;22;2;zayif;25,6;54,4;62,5;asagi;zayif;zayif;asagi;1,04;-0,04;0;45,28;0,40;16990822;46,46;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;14.09.2026
ATLAS;izle;;52,6;13,8;20,8;18,0;0;0;zayif;26,8;58,1;51,2;yukari;zayif;zayif;asagi;1,86;-0,00;0;6,82;9,82;9995078;5,53;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;14.09.2026
ISMEN;izle;;51,6;14,0;22,9;14,7;8;0;zayif;27,3;51,9;72,9;yukari;guclu;zayif;asagi;0,35;-0,07;1;34,96;-2,02;94086345;32,52;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;14.09.2026
FMIZP;izle;;51,5;10,3;22,2;19,0;32;3;zayif;17,6;49,3;37,8;yukari;zayif;zayif;asagi;1,36;-0,13;2;292,75;-3,38;21970009;280,92;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;14.09.2026
FROTO;izle;;51,2;13,4;24,5;13,3;32;3;zayif;25,9;55,7;55,7;yukari;guclu;yukselis;asagi;0,72;0,22;0;81,75;-1,33;1201781980;76,70;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;14.09.2026
HEKTS;izle;;48,8;12,3;18,5;18,0;0;0;zayif;23,2;49,3;35,9;yukari;zayif;zayif;asagi;1,42;-1,03;1;2,84;0,00;1818067123;2,59;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;4;14.09.2026
BMSCH;izle;;48,6;14,6;16,0;18,0;0;0;zayif;28,9;45,8;56,3;yukari;zayif;zayif;asagi;2,22;-2,18;2;11,06;-4,66;52935814;10,06;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;14.09.2026
RUZYE;izle;;48,5;10,9;20,1;17,5;0;0;zayif;19,5;48,5;46,3;yukari;zayif;zayif;asagi;1,16;-0,65;2;8,83;-6,66;76823932;8,13;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);3;14.09.2026
AGYO;izle;;48,5;4,9;25,2;18,3;20;1;zayif;19,2;59,1;52,4;asagi;guclu;yukselis;asagi;1,03;0,41;4;7,74;-0,51;2436978;7,83;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;14.09.2026
MHRGY;izle;;48,2;11,8;20,0;16,3;10;1;zayif;21,9;51,0;59,8;yukari;zayif;zayif;asagi;1,15;-0,61;0;2,25;-2,60;17818664;2,07;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;14.09.2026
PRZMA;izle;;47,8;29,3;10,5;8,0;28;2;guclu trend;21,8;44,0;54,1;yukari;zayif;zayif;yukari;0,26;-0,20;3;70,75;-8,12;69749878;67,71;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);0;14.09.2026
CMBTN;izle;;47,4;6,4;22,5;18,5;0;0;zayif;28,5;52,9;59,0;asagi;zayif;zayif;asagi;1,49;0,07;2;1580;-2,47;53522500;1649,89;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;14.09.2026
ETYAT;izle;;47,3;29,7;7,9;9,7;46;4;guclu trend;24,4;37,8;32,7;yukari;zayif;zayif;yukari;0,69;-0,44;3;13,8;-4,17;8493141;13,55;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;14.09.2026
NUHCM;izle;;47,2;10,8;22,5;13,9;0;0;zayif;19,2;52,7;47,5;yukari;zayif;zayif;asagi;0,58;0,01;0;219,6;-1,17;8673761;204,30;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;14.09.2026
TSKB;izle;;47,1;1,1;25,5;20,5;0;0;zayif;14,9;57,4;63,6;asagi;guclu;yukselis;asagi;1,06;0,68;1;11,49;1,14;224007742;11,64;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;14.09.2026
BFREN;izle;;47,1;4,7;19,3;23,1;0;0;zayif;24,0;45,3;58,3;asagi;zayif;zayif;asagi;1,27;-0,89;1;127;-1,40;30753812;134,63;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;SAT;UCUZ (AL);3;14.09.2026
DOKTA;izle;;46,7;12,5;22,4;11,7;10;1;zayif;23,6;50,3;50,4;yukari;guclu;zayif;asagi;0,80;-0,24;2;22,9;-2,30;15544108;21,43;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;14.09.2026
DENGE;izle;;46,6;19,6;22,8;4,2;22;2;zayif;29,1;50,0;66,0;yukari;zayif;zayif;asagi;0,49;0,02;2;2,39;-2,05;28040778;2,22;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);3;14.09.2026
NIBAS;izle;;46,1;18,8;26,4;0,9;10;1;zayif;27,0;50,8;56,0;yukari;guclu;yukselis;asagi;0,28;-0,02;1;4,26;-3,62;41350197;3,94;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;14.09.2026
OZYSR;izle;;46,1;19,1;15,2;11,8;0;0;zayif;20,5;44,6;47,4;yukari;zayif;zayif;asagi;0,83;-0,92;1;11,89;-4,50;25725715;11,14;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;14.09.2026
GLRMK;izle;;45,9;7,1;24,5;14,3;32;3;zayif;25,6;51,0;51,2;asagi;guclu;yukselis;asagi;0,66;0,09;2;170,8;-3,50;497552527;178,38;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;14.09.2026
LKMNH;izle;;45,7;7,0;18,2;20,5;18;0;zayif;40,2;49,7;73,4;asagi;zayif;zayif;asagi;3,11;-0,84;3;13,52;-0,52;101020047;13,89;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;14.09.2026
JANTS;izle;;45,6;15,0;26,9;3,7;40;4;zayif;42,5;55,8;37,0;yukari;guclu;yukselis;asagi;0,76;0,65;1;16,3;-2,22;72914448;15,25;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;14.09.2026
SONME;izle;;45,6;22,2;17,6;5,7;0;0;zayif;35,0;46,6;31,5;yukari;guclu;zayif;asagi;0,58;-0,07;2;134,4;-3,59;3589018;126,44;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;14.09.2026
AKFIS;izle;;45,4;20,8;8,6;16,0;6;0;zayif;18,2;40,8;42,7;asagi;zayif;zayif;yukari;0,56;-0,43;3;15,32;-7,04;172890566;19,54;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;14.09.2026
CUSAN;izle;;45,4;6,8;22,6;16,0;0;0;zayif;21,1;50,3;58,9;asagi;zayif;zayif;yukari;0,59;0,01;1;24,66;-1,36;14817158;27,24;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;14.09.2026
