hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
BRLSM;izle;;73,7;27,0;28,7;18,0;0;0;guclu trend;32,3;53,4;59,6;asagi;guclu;yukselis;yukari;2,09;0,96;2;19,88;-9,80;525074437;26,82;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;02.09.2026
CEMZY;AL;;73,2;35,0;22,2;16,0;0;0;guclu trend;42,3;50,5;76,9;yukari;guclu;yukselis;yukari;0,64;0,51;1;14,9;0,34;648402883;13,41;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;02.09.2026
ZRGYO;izle;;73,1;18,7;23,7;30,7;46;5;zayif;25,8;59,1;52,1;yukari;guclu;yukselis;yukari;1,41;1,20;3;19,54;0,26;28409323;18,29;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;02.09.2026
BOBET;izle;;72,9;28,2;29,4;15,3;40;3;zayif;36,9;57,1;59,4;yukari;guclu;yukselis;yukari;0,55;1,24;1;20,6;-0,87;87312379;18,10;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;02.09.2026
HURGZ;AL;EVET;72,5;29,9;23,3;19,3;6;0;guclu trend;26,1;50,2;64,7;yukari;guclu;yukselis;yukari;0,70;0,34;3;7,4;2,35;49028478;6,80;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;02.09.2026
CVKMD;AL;;72,4;28,5;22,9;21,0;6;0;ilimli;15,7;53,2;43,1;yukari;guclu;yukselis;yukari;0,67;0,68;3;16,22;0,37;457181348;14,58;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;02.09.2026
TRALT;AL;EVET;71,7;29,0;18,9;23,7;10;1;ilimli;19,3;48,6;55,8;yukari;guclu;zayif;yukari;0,92;0,16;2;50,3;1,90;5591198307;48,12;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;02.09.2026
HATSN;izle;;71,6;27,0;28,6;16,0;0;0;guclu trend;34,6;51,1;84,4;asagi;guclu;yukselis;yukari;0,13;0,92;1;65,65;-9,95;60528184;85,52;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;02.09.2026
AKBNK;AL;;71,6;20,4;26,1;25,1;0;0;zayif;19,8;55,7;49,3;yukari;guclu;yukselis;yukari;1,05;0,57;1;71,5;-0,63;11024576706;66,67;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;02.09.2026
AVPGY;AL;;71,4;15,3;29,0;27,1;0;0;zayif;21,0;60,5;64,3;yukari;guclu;yukselis;yukari;1,06;1,16;1;55,7;-2,11;39495478;51,09;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;02.09.2026
ISBTR;AL;;71,0;28,0;18,1;25,0;0;0;ilimli;11,6;47,8;51,4;yukari;zayif;zayif;yukari;1,24;0,38;2;500000;-3,85;3000000;482449,90;SAT;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;01.09.2026
SANFM;izle;;70,1;26,6;25,4;18,1;0;0;guclu trend;29,1;47,7;69,2;asagi;guclu;yukselis;yukari;0,66;0,26;1;9,74;-6,53;37505857;11,82;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;02.09.2026
DIRIT;AL;;69,8;21,5;23,6;24,6;6;0;zayif;16,8;53,9;67,7;yukari;guclu;yukselis;yukari;0,94;1,05;3;26,6;-4,66;1969171;25,07;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;02.09.2026
ISDMR;izle;;69,6;13,9;26,2;29,5;8;0;ilimli;14,4;58,7;74,5;asagi;guclu;zayif;yukari;1,36;0,71;0;55,55;3,73;137070125;56,72;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;02.09.2026
KLYPV;AL;;69,0;23,9;25,6;19,4;0;0;zayif;27,6;52,4;66,6;yukari;guclu;yukselis;yukari;0,67;0,39;0;61,85;0,41;108741701;59,40;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;02.09.2026
RALYH;izle;;68,8;29,3;22,8;16,7;38;3;guclu trend;21,3;52,4;46,4;yukari;guclu;yukselis;yukari;0,84;0,89;3;258,25;-0,10;483685722;235,06;SAT;POZITIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;02.09.2026
PCILT;AL;;68,7;32,0;24,9;11,8;0;0;guclu trend;22,4;50,0;71,3;yukari;guclu;zayif;yukari;0,53;0,19;2;33,14;-0,36;42693268;29,53;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;02.09.2026
EBEBK;izle;;68,5;24,7;23,3;20,5;10;1;guclu trend;24,1;47,1;71,8;asagi;guclu;zayif;yukari;0,55;-0,03;0;81,5;-1,33;30359402;87,54;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;02.09.2026
KCAER;AL;;68,5;30,4;16,5;21,6;22;2;guclu trend;29,8;44,6;60,9;yukari;guclu;zayif;yukari;0,64;0,29;1;15,3;-0,39;151175062;14,75;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
PKART;izle;;68,1;23,6;18,1;26,5;0;0;guclu trend;21,3;49,4;63,7;asagi;guclu;zayif;yukari;2,16;0,00;0;128;1,03;175801856;140,43;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;02.09.2026
BINBN;izle;;68,1;29,7;17,0;21,4;10;1;guclu trend;29,1;47,9;52,1;yukari;guclu;zayif;yukari;0,64;-0,15;1;177,4;1,14;36467408;165,95;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;02.09.2026
BJKAS;izle;;67,5;27,0;21,9;18,7;0;0;guclu trend;43,0;49,2;55,4;asagi;guclu;yukselis;yukari;0,86;0,68;0;2,18;-3,11;766081842;2,92;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;02.09.2026
YKBNK;AL;;67,2;23,4;24,9;18,9;22;2;ilimli;18,8;53,0;56,7;yukari;guclu;zayif;yukari;1,60;0,31;2;36,08;-2,01;12005787050;34,06;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;02.09.2026
ATATP;AL;;67,1;35,0;24,1;8,0;22;2;guclu trend;49,3;53,7;52,8;yukari;guclu;yukselis;yukari;0,40;1,48;1;293,75;-1,09;202249519;267,66;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;02.09.2026
SAYAS;AL;;67,1;35,0;21,4;10,7;0;0;guclu trend;31,2;48,3;60,8;yukari;guclu;yukselis;yukari;0,54;0,35;0;55,25;-2,56;105467609;51,71;SAT;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;02.09.2026
ASELS;AL;;66,2;32,1;19,6;14,5;0;0;guclu trend;22,5;48,5;54,8;yukari;guclu;yukselis;yukari;0,68;0,11;2;380,75;-0,98;8890893631;363,22;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;02.09.2026
METRO;izle;;65,5;28,5;17,0;20,0;0;0;zayif;15,7;46,4;44,4;yukari;zayif;zayif;yukari;0,65;-0,02;1;8,3;-1,31;40426113;7,70;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
GMTAS;izle;;64,7;20,0;19,2;25,5;0;0;ilimli;11,8;49,9;45,5;asagi;zayif;zayif;yukari;0,92;0,17;1;45,46;2,76;115522725;48,51;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;02.09.2026
MTRKS;AL;;64,5;33,7;20,8;10,0;0;0;guclu trend;26,6;48,1;59,1;yukari;guclu;yukselis;yukari;0,44;0,50;1;31,16;-2,38;25562480;31,00;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;02.09.2026
CANTE;AL;EVET;63,8;14,1;28,1;21,7;0;0;zayif;27,6;59,6;65,5;yukari;guclu;yukselis;asagi;1,57;0,67;1;1,33;2,31;651129237;1,23;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;02.09.2026
SAHOL;izle;;63,0;17,9;25,7;19,3;32;3;zayif;21,9;56,3;47,7;yukari;guclu;zayif;yukari;1,08;0,49;1;92,5;-0,75;3739348668;88,21;AL;POZITIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;02.09.2026
YGGYO;izle;;62,8;29,0;16,5;17,4;0;0;zayif;14,5;47,3;47,3;yukari;zayif;zayif;yukari;0,55;-0,30;1;223,5;-1,02;19863786;215,58;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;AL;NOTR;2;02.09.2026
DOCO;izle;;62,3;28,9;12,3;21,1;28;2;zayif;18,9;42,1;34,2;yukari;zayif;zayif;yukari;0,54;-0,29;3;11117,5;-1,53;31540348;10942,74;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
SONME;AL;;61,6;24,3;21,6;15,7;10;0;zayif;35,9;50,5;43,5;yukari;guclu;yukselis;yukari;1,01;0,34;4;136,9;-2,91;6894558;126,44;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;02.09.2026
ASTOR;AL;;61,6;28,7;18,6;14,3;10;1;ilimli;16,9;46,6;41,4;yukari;guclu;zayif;yukari;0,81;0,11;2;316;-0,24;8645078388;300,57;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
ARTMS;AL;;61,4;16,6;25,0;19,8;10;1;zayif;21,8;55,5;72,3;yukari;guclu;zayif;yukari;0,59;0,48;0;40,9;-3,31;28602147;36,40;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;02.09.2026
OYAKC;AL;;60,3;15,2;21,7;23,4;0;0;zayif;23,8;51,4;72,6;yukari;guclu;yukselis;yukari;0,50;0,44;1;21,9;0,92;275713795;21,29;SAT;POZITIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;02.09.2026
TTRAK;AL;EVET;60,0;13,0;24,5;22,5;6;0;zayif;24,9;54,6;70,5;yukari;guclu;zayif;asagi;1,13;0,20;3;430,25;0,70;58113868;407,42;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);4;02.09.2026
KUYAS;izle;;60,0;14,6;24,8;20,6;0;0;ilimli;23,5;57,3;67,6;asagi;guclu;zayif;asagi;2,38;0,26;1;69,05;2,91;1058870633;72,64;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;02.09.2026
EYGYO;izle;;60,0;18,2;27,8;14,0;10;1;zayif;25,3;53,2;67,2;yukari;guclu;yukselis;asagi;0,59;0,56;1;2,65;-1,85;16827725;2,31;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;02.09.2026
PAGYO;izle;;59,5;31,5;9,9;18,1;0;0;guclu trend;21,0;43,3;35,5;yukari;zayif;zayif;yukari;0,68;-0,61;2;148,8;-0,33;11383349;143,65;SAT;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;02.09.2026
PETUN;izle;;59,0;15,4;24,1;19,5;0;0;zayif;32,2;53,8;77,8;yukari;guclu;zayif;asagi;1,05;0,02;1;11,5;-2,13;32638104;10,87;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;02.09.2026
PNSUT;izle;;58,9;14,3;23,1;21,6;0;0;zayif;28,1;53,9;71,9;yukari;guclu;zayif;asagi;1,29;-0,16;1;11,11;-1,33;54457276;10,32;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;02.09.2026
HKTM;izle;;58,8;27,7;22,6;8,4;20;1;zayif;54,2;52,1;53,4;yukari;guclu;yukselis;yukari;0,62;0,52;4;13,1;-3,68;138134535;12,25;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;02.09.2026
ISMEN;izle;;58,6;11,8;22,9;23,9;0;0;zayif;21,9;56,9;72,4;yukari;guclu;zayif;asagi;1,49;-0,14;2;34,7;2,24;354895638;31,47;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;02.09.2026
VANGD;izle;;58,3;30,4;8,2;19,6;0;0;guclu trend;32,4;39,5;33,2;yukari;zayif;zayif;yukari;1,31;-0,86;1;90,55;1,12;25922563;88,63;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
MNDRS;izle;;58,3;20,0;24,9;13,4;0;0;zayif;31,6;50,3;64,4;yukari;guclu;yukselis;asagi;0,54;0,03;0;11,3;0,00;20923498;10,97;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);4;02.09.2026
AVGYO;izle;;58,2;22,9;24,6;10,8;0;0;ilimli;19,3;54,0;48,3;asagi;guclu;yukselis;yukari;0,70;0,89;2;16,38;9,20;20765336;18,21;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;02.09.2026
AGHOL;izle;;58,2;13,7;21,6;22,9;22;2;zayif;24,3;51,8;60,8;asagi;zayif;zayif;asagi;1,27;-0,15;2;32,64;0,80;222958193;33,14;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;02.09.2026
GARAN;izle;;58,0;17,3;24,9;15,9;22;2;zayif;18,9;53,3;57,1;yukari;guclu;zayif;asagi;0,82;0,32;2;132;-0,68;3711433968;124,55;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;02.09.2026
FRIGO;izle;;57,9;21,3;28,6;8,0;10;1;zayif;20,6;56,9;64,8;yukari;guclu;yukselis;asagi;0,67;0,91;1;2,5;0,00;77256545;2,39;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;02.09.2026
KRDMB;izle;;57,8;28,5;8,6;20,7;0;0;zayif;15,4;39,7;43,2;yukari;zayif;zayif;yukari;0,84;-0,60;1;123;-1,44;212927760;121,64;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;02.09.2026
KLGYO;izle;;57,6;15,0;29,0;13,6;0;0;zayif;31,7;60,2;75,8;yukari;guclu;yukselis;asagi;0,72;1,09;1;4,98;-0,40;34102517;4,49;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;02.09.2026
KNFRT;izle;;57,5;17,1;24,4;16,0;6;0;zayif;19,2;50,2;74,9;yukari;guclu;zayif;yukari;0,27;0,00;3;12,33;-2,76;18755730;11,09;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;02.09.2026
VESTL;izle;;57,3;9,3;29,1;18,9;0;0;zayif;15,5;66,2;72,0;yukari;guclu;yukselis;asagi;2,29;1,12;1;24,86;10,00;507713642;20,30;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;02.09.2026
NTGAZ;izle;;57,1;19,9;24,4;12,8;40;3;ilimli;22,9;53,2;75,1;yukari;guclu;zayif;asagi;0,61;0,07;1;11,35;-2,91;31141347;10,47;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;02.09.2026
EKGYO;izle;;56,4;15,8;26,3;14,3;0;0;zayif;22,5;55,6;50,6;yukari;guclu;yukselis;yukari;0,77;0,62;2;20,06;1,57;1992909867;18,55;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;02.09.2026
YIGIT;izle;;55,9;11,1;23,8;21,0;0;0;zayif;19,9;53,9;78,3;yukari;guclu;zayif;asagi;1,32;0,05;1;22,1;2,22;103181806;20,59;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;02.09.2026
BYDNR;izle;;55,6;25,5;17,1;13,0;22;2;zayif;23,5;46,8;59,7;yukari;guclu;zayif;asagi;0,63;-0,32;2;38,22;-2,10;15519384;35,98;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;02.09.2026
DMRGD;izle;;55,4;21,3;22,2;11,9;10;0;guclu trend;21,5;49,8;58,6;asagi;zayif;zayif;yukari;0,91;0,43;4;11,35;2,25;302177588;12,14;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;PAHALI (SAT);2;02.09.2026
BAGFS;izle;;54,6;15,0;25,7;13,9;32;3;zayif;35,5;53,4;64,5;yukari;guclu;yukselis;asagi;0,50;0,02;0;26,08;-0,08;15119463;24,47;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;02.09.2026
OBAMS;izle;;54,6;15,0;24,8;14,8;8;0;zayif;32,4;54,4;63,3;yukari;guclu;yukselis;asagi;1,11;-0,33;0;5,52;0,36;306478851;4,83;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;02.09.2026
NIBAS;izle;;54,2;12,4;27,9;13,9;18;0;zayif;23,2;59,1;74,2;yukari;guclu;yukselis;asagi;3,19;0,62;3;4,36;-2,24;329356924;3,94;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;02.09.2026
ZOREN;izle;;54,1;15,0;21,1;18,0;0;0;zayif;36,5;61,5;75,2;yukari;zayif;zayif;asagi;3,04;-0,44;0;2,44;5,63;308889636;2,18;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;02.09.2026
ENKAI;izle;;54,0;17,9;21,0;15,1;0;0;zayif;24,9;50,3;56,1;yukari;zayif;zayif;asagi;0,82;-0,57;1;86,8;-2,36;1282420350;80,56;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;02.09.2026
BIGTK;izle;;53,3;29,0;15,8;8,5;6;0;ilimli;19,7;44,3;58,9;yukari;guclu;zayif;yukari;0,45;0,06;3;323,25;-2,05;90497393;308,63;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
CASA;izle;;53,1;8,7;23,0;21,3;6;0;zayif;17,3;55,9;48,2;yukari;guclu;zayif;asagi;1,94;-0,33;3;72,35;3,65;2237641;66,38;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;02.09.2026
SDTTR;izle;;52,5;25,6;8,1;18,9;0;0;zayif;20,6;41,3;53,6;yukari;zayif;zayif;asagi;1,54;-0,99;1;21,22;0,19;405631462;20,76;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;02.09.2026
KERVN;izle;;52,1;22,4;16,3;13,4;28;2;guclu trend;29,9;41,8;39,3;asagi;guclu;yukselis;yukari;1,00;0,32;3;8,95;-8,67;11584137;10,73;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;PAHALI (SAT);1;02.09.2026
EDIP;izle;;52,0;20,3;20,7;11,0;10;1;zayif;26,7;47,8;65,3;yukari;zayif;zayif;asagi;1,32;-0,31;2;36;-4,96;153007416;32,84;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;4;02.09.2026
ULAS;izle;;52,0;10,8;23,2;18,0;14;0;zayif;19,3;56,8;59,3;yukari;guclu;zayif;asagi;2,07;-0,15;3;22,96;9,33;11992100;19,75;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;02.09.2026
OZKGY;izle;;52,0;17,2;23,5;11,3;0;0;zayif;29,3;53,0;59,9;yukari;guclu;zayif;asagi;0,52;0,18;0;13,38;0,15;39447277;12,25;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;02.09.2026
ISBIR;izle;;52,0;13,2;23,7;15,0;6;0;zayif;13,6;53,0;63,3;yukari;guclu;yukselis;asagi;0,55;0,60;3;73,7;2,01;1227474;70,46;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;02.09.2026
DSTKF;izle;;51,8;14,9;18,9;18,0;0;0;zayif;26,2;52,6;97,8;asagi;zayif;zayif;asagi;1,62;-0,26;0;2216;1,19;6308632896;2370,64;AL;POZITIF;SAT;POZITIF;AZALIYOR;SAT;AL;PAHALI (SAT);4;02.09.2026
TRGYO;izle;;51,0;21,8;20,1;9,1;0;0;zayif;19,5;45,8;50,9;yukari;zayif;zayif;asagi;0,89;-0,64;2;93,95;-0,48;134418963;91,22;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;02.09.2026
ULUUN;izle;;50,9;19,6;21,2;10,2;0;0;zayif;12,6;49,3;61,1;yukari;zayif;zayif;asagi;0,75;-0,18;2;8,54;-0,81;63126476;7,98;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;02.09.2026
TEHOL;izle;;50,8;22,4;9,7;18,6;10;1;guclu trend;63,7;40,1;70,6;asagi;zayif;zayif;yukari;0,86;-0,99;2;39,58;8,44;2017271762;41,33;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;02.09.2026
BLCYT;izle;;50,7;13,4;19,3;18,0;0;0;zayif;26,0;48,8;63,7;yukari;zayif;zayif;asagi;1,80;-1,31;1;2,06;4,04;109798134;1,86;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);3;02.09.2026
PETKM;izle;;50,5;7,2;23,3;20,0;0;0;zayif;12,7;50,1;71,3;asagi;guclu;zayif;asagi;1,23;-0,19;1;19,95;-2,30;1979856214;21,04;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;SAT;NOTR;3;02.09.2026
MARKA;izle;;50,4;20,1;14,7;15,6;46;4;ilimli;12,8;45,1;41,0;asagi;zayif;zayif;yukari;0,95;0,21;3;82,55;-0,78;35583178;90,30;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;31.08.2026
KTLEV;izle;;50,3;20,7;11,6;18,0;0;0;zayif;17,1;43,5;53,8;asagi;zayif;zayif;yukari;2,46;-0,33;2;51;-9,81;14323289922;68,49;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;02.09.2026
VESBE;izle;;50,0;10,5;21,5;18,0;0;0;zayif;18,4;59,5;55,3;yukari;zayif;zayif;asagi;3,71;-0,21;0;5,8;9,85;247991975;4,99;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;02.09.2026
GSDDE;izle;;49,8;29,8;12,0;8,1;0;0;guclu trend;25,1;43,8;65,7;yukari;zayif;zayif;yukari;0,61;-0,50;2;12,92;-0,77;45061149;12,38;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
AVOD;izle;;49,6;7,0;22,4;20,2;14;0;zayif;30,6;52,0;75,3;asagi;guclu;zayif;asagi;2,54;-0,27;3;3,98;2,05;49210881;4,16;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;02.09.2026
BIENY;izle;;49,6;12,7;23,9;12,9;0;0;zayif;24,2;51,9;85,5;yukari;guclu;zayif;asagi;0,78;-0,06;2;21,72;-1,27;67820048;20,10;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);4;02.09.2026
TDGYO;izle;;49,5;16,8;21,3;11,4;10;1;zayif;21,8;51,3;50,8;yukari;guclu;yukselis;asagi;0,68;0,20;1;16,76;0,12;9046914;16,24;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);5;02.09.2026
MAKTK;izle;;49,4;13,6;17,8;18,0;8;0;zayif;26,4;50,5;80,3;yukari;zayif;zayif;asagi;1,46;-0,91;1;10,29;1,68;68793630;9,45;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;02.09.2026
KAYSE;izle;;49,3;15,0;21,7;12,6;0;0;zayif;39,5;50,5;68,4;yukari;zayif;zayif;asagi;0,74;-0,51;0;4,04;0,25;35758355;3,85;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;02.09.2026
TSPOR;izle;;49,3;14,3;19,0;16,0;16;1;zayif;45,4;45,3;60,5;asagi;guclu;yukselis;yukari;0,68;-0,10;3;1,02;-3,77;292209361;1,22;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;02.09.2026
EGEPO;izle;;49,0;15,3;13,9;19,9;0;0;zayif;28,5;47,8;35,8;asagi;zayif;zayif;asagi;2,77;-0,75;1;17,19;4,06;141117368;18,26;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;PAHALI (SAT);2;02.09.2026
TERA;izle;;48,5;10,5;29,5;8,5;10;1;zayif;18,5;65,7;76,0;yukari;guclu;yukselis;asagi;0,53;1,28;1;191,7;0,89;1559797722;174,72;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);5;02.09.2026
ISGYO;izle;;48,4;22,2;7,1;19,1;40;4;guclu trend;28,4;37,4;47,7;asagi;zayif;zayif;yukari;0,50;-0,74;1;25,1;-3,39;29505326;28,63;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;02.09.2026
AKMGY;izle;;47,9;25,5;16,7;5,7;10;0;zayif;15,7;45,3;51,0;yukari;guclu;zayif;asagi;0,62;-0,38;4;254;-1,74;7046468;241,49;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;02.09.2026
PRDGS;izle;;47,9;29,5;11,5;7,0;16;1;zayif;40,0;43,4;50,6;yukari;zayif;zayif;asagi;1,01;-0,73;3;7,32;-6,15;76448784;6,87;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;02.09.2026
PAPIL;izle;;47,7;13,3;18,6;15,8;0;0;zayif;25,6;49,2;74,8;yukari;zayif;zayif;asagi;1,17;-0,70;2;12,75;-1,77;126749293;11,65;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);3;02.09.2026
KONYA;izle;;47,0;13,3;21,3;12,4;10;1;zayif;25,5;47,9;57,4;yukari;zayif;zayif;asagi;0,80;-0,42;1;3750;-1,32;38692500;3704,36;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);3;02.09.2026
ALTIN;izle;;47,0;15,6;20,1;11,3;0;0;zayif;31,0;50,1;52,3;asagi;guclu;yukselis;asagi;0,98;0,22;2;74,22;1,60;1498862806;79,40;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;02.09.2026
HATEK;izle;;46,5;11,3;17,7;17,6;30;2;zayif;20,4;50,2;55,1;yukari;zayif;zayif;asagi;1,27;-0,77;1;13,27;-2,21;52439258;11,48;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;02.09.2026
