hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
DOCO;AL;EVET;68,6;28,8;18,0;21,8;22;2;ilimli;17,7;47,3;30,0;yukari;guclu;zayif;yukari;0,48;0,29;2;11277,5;1,44;26761508;10942,74;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
CVKMD;AL;;68,1;28,4;20,1;19,6;6;0;ilimli;14,6;48,2;36,8;yukari;guclu;yukselis;yukari;0,41;0,09;3;15,76;-2,84;254247128;14,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;03.09.2026
ARTMS;AL;;67,3;16,8;25,8;24,6;10;1;zayif;21,6;55,9;66,4;yukari;guclu;zayif;yukari;0,98;0,49;0;41,02;0,29;42714413;36,40;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;03.09.2026
EGGUB;AL;;66,6;26,0;27,0;13,6;0;0;ilimli;21,6;50,3;67,9;yukari;guclu;yukselis;asagi;0,45;0,20;2;104,1;-2,25;36895018;100,13;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;03.09.2026
CEMZY;izle;;66,5;35,0;15,5;16,0;0;0;guclu trend;40,0;43,5;76,0;yukari;guclu;zayif;yukari;0,19;-0,21;1;14,04;-5,77;181250868;13,41;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
BIOEN;AL;;66,3;22,0;21,6;22,8;10;0;zayif;26,4;50,2;51,7;yukari;guclu;yukselis;yukari;1,66;0,30;4;18,61;-1,53;240783233;17,84;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;03.09.2026
ATATP;AL;;66,2;35,0;23,2;8,0;22;2;guclu trend;48,3;51,9;43,5;yukari;guclu;yukselis;yukari;0,34;1,23;1;289;-1,62;162825779;267,66;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;03.09.2026
KUYAS;izle;;65,4;16,4;27,6;21,5;0;0;ilimli;22,8;60,0;75,5;asagi;guclu;yukselis;asagi;2,38;0,61;1;70,35;1,88;1202391246;72,64;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;03.09.2026
CANTE;AL;;65,2;14,8;28,4;22,0;0;0;zayif;29,5;60,6;68,3;yukari;guclu;yukselis;asagi;1,70;0,80;0;1,34;0,75;753037296;1,23;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;03.09.2026
ASELS;AL;;64,9;29,2;19,6;16,0;6;0;guclu trend;21,0;48,3;45,9;yukari;guclu;yukselis;yukari;0,80;0,08;3;380,25;-0,13;10232260945;363,22;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
OZRDN;AL;;64,8;22,1;26,2;16,5;0;0;ilimli;14,9;54,3;58,5;yukari;guclu;yukselis;yukari;0,86;0,29;2;30,3;-0,33;7267061;25,56;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;03.09.2026
TBORG;AL;;64,8;22,6;22,3;19,9;0;0;zayif;37,9;49,9;75,7;yukari;guclu;yukselis;yukari;0,53;0,61;0;146,8;-0,41;31022804;143,79;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
TGSAS;izle;;64,7;25,6;23,0;16,0;0;0;guclu trend;26,5;50,6;69,3;asagi;guclu;yukselis;yukari;0,70;0,72;1;212;-3,59;123355168;279,18;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;03.09.2026
PASEU;izle;;64,0;27,0;21,0;16,0;0;0;guclu trend;41,1;45,9;73,4;asagi;guclu;yukselis;yukari;0,46;0,47;2;175,9;-9,98;1082218418;249,31;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;03.09.2026
YGGYO;izle;;63,7;28,4;12,4;23,0;0;0;zayif;14,6;44,1;41,3;yukari;zayif;zayif;yukari;1,08;-0,75;2;219,6;-1,74;40031982;215,58;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
MTRKS;AL;;63,7;33,0;20,8;9,9;0;0;guclu trend;24,7;47,9;53,7;yukari;guclu;yukselis;yukari;0,59;0,45;2;31,1;-0,19;34208507;31,00;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
ISMEN;AL;EVET;63,7;12,2;26,6;24,9;0;0;zayif;22,8;61,3;78,5;yukari;guclu;yukselis;asagi;1,50;0,55;2;35,42;2,07;376819708;31,47;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;03.09.2026
SAYAS;izle;;63,6;34,6;19,5;9,5;0;0;guclu trend;29,0;45,4;56,5;yukari;guclu;yukselis;yukari;0,33;-0,09;0;53,75;-2,71;59505711;51,71;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
DURDO;izle;;63,1;21,5;21,6;20,0;0;0;zayif;15,8;46,7;47,1;asagi;zayif;zayif;yukari;0,54;-0,37;1;4,95;-2,94;5933827;5,27;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;SAT;NOTR;2;03.09.2026
TURGG;AL;;62,5;14,8;26,4;21,3;34;2;zayif;29,6;54,7;73,4;yukari;guclu;yukselis;asagi;2,72;0,18;1;28,08;-3,97;70495739;25,81;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;03.09.2026
ZRGYO;izle;;61,7;17,9;23,4;20,5;46;5;zayif;24,2;57,8;51,3;yukari;guclu;yukselis;yukari;0,49;1,10;3;19,49;-0,26;9787917;18,29;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;03.09.2026
AGHOL;izle;;61,6;14,6;23,6;23,4;22;2;ilimli;23,7;54,2;69,6;asagi;guclu;zayif;yukari;0,79;0,16;2;32,98;1,04;141921449;33,14;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;03.09.2026
HKTM;AL;EVET;61,3;28,2;22,4;10,6;16;1;zayif;54,2;52,6;50,2;yukari;guclu;yukselis;yukari;0,82;0,57;3;13,16;0,46;188228270;12,25;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;03.09.2026
EYGYO;AL;EVET;60,4;18,0;28,1;14,4;10;1;zayif;24,7;54,2;74,3;yukari;guclu;yukselis;asagi;0,54;0,68;1;2,67;0,75;13983543;2,31;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;03.09.2026
DSTKF;izle;;60,2;14,8;19,4;26,0;8;0;zayif;25,3;53,9;98,0;asagi;zayif;zayif;yukari;1,50;-0,05;0;2250;1,53;6188663250;2370,64;AL;POZITIF;SAT;POZITIF;AZALIYOR;AL;AL;PAHALI (SAT);5;03.09.2026
KARTN;izle;;60,0;22,8;11,2;26,0;0;0;zayif;19,3;42,6;50,7;asagi;zayif;zayif;yukari;3,96;-0,67;1;163;5,91;517131355;188,10;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;03.09.2026
KLGYO;izle;;60,0;15,0;24,2;20,8;0;0;zayif;29,9;51,2;68,5;yukari;guclu;zayif;asagi;1,27;-0,02;2;4,77;-4,22;59463073;4,49;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);4;03.09.2026
BLCYT;izle;;59,6;13,6;27,1;18,9;8;0;zayif;26,5;58,1;69,5;yukari;guclu;yukselis;asagi;2,39;0,25;1;2,26;9,71;177856355;1,86;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;03.09.2026
NTGAZ;izle;;59,4;19,7;24,6;15,1;40;3;zayif;23,3;52,5;66,9;yukari;guclu;zayif;asagi;0,84;-0,01;2;11,32;-0,26;42023576;10,47;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;03.09.2026
ESCAR;izle;;59,4;14,0;17,5;27,9;10;1;zayif;19,5;48,9;69,3;asagi;zayif;zayif;yukari;1,24;-0,32;1;45,6;2,38;183370231;48,26;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;03.09.2026
EGPRO;izle;;59,2;26,3;21,1;11,8;0;0;zayif;28,3;45,4;57,2;asagi;zayif;zayif;asagi;0,93;-0,57;2;35,72;-4,54;47786430;41,75;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;03.09.2026
ISDMR;izle;;59,1;14,3;24,0;20,8;0;0;ilimli;15,4;52,6;74,6;asagi;guclu;zayif;yukari;0,84;0,13;0;54,35;-2,16;82781463;56,72;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;03.09.2026
KZGYO;izle;;59,1;11,0;27,2;20,9;0;0;zayif;19,8;62,0;72,7;yukari;guclu;yukselis;asagi;3,58;0,69;0;21,24;4,02;98904485;18,82;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;03.09.2026
YKBNK;izle;;58,7;24,0;25,0;9,7;22;2;ilimli;17,4;51,7;58,7;yukari;guclu;zayif;asagi;1,24;0,15;2;35,9;-0,50;9463988264;34,06;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;03.09.2026
ISBTR;izle;;58,6;26,3;16,4;16,0;32;3;zayif;12,3;45,1;48,5;yukari;zayif;zayif;yukari;0,64;-0,12;2;492000;-1,60;1476000;482449,90;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;03.09.2026
PCILT;izle;;58,3;31,7;16,4;10,2;0;0;guclu trend;21,5;45,7;68,3;yukari;zayif;zayif;yukari;0,52;-0,39;2;32;-3,44;39439584;29,53;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
ORGE;izle;;58,2;34,1;15,8;8,3;22;2;guclu trend;27,7;44,8;55,2;yukari;guclu;zayif;yukari;0,69;-0,14;2;21,62;-6,49;105788303;20,44;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;03.09.2026
SANFM;izle;;58,0;22,1;18,5;17,4;0;0;guclu trend;27,3;45,8;66,0;asagi;guclu;zayif;yukari;0,44;-0,03;1;9,58;-1,64;24697326;11,39;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;03.09.2026
AVGYO;izle;;57,0;22,8;23,9;10,3;6;0;ilimli;19,2;52,1;39,1;asagi;guclu;yukselis;yukari;0,71;0,62;3;16,1;-1,71;20942574;18,21;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;03.09.2026
GARAN;izle;;56,2;16,5;24,8;14,9;22;2;zayif;18,3;51,7;56,4;yukari;guclu;zayif;asagi;0,78;0,14;1;131,4;-0,45;3434589308;124,55;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;03.09.2026
KRONT;izle;;56,1;21,8;8,3;26,0;10;0;guclu trend;25,2;41,5;44,4;asagi;zayif;zayif;yukari;1,46;-0,64;4;23,1;2,67;51961394;27,73;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
FLAP;izle;;56,1;10,6;27,5;18,0;8;0;zayif;26,4;57,6;64,3;asagi;guclu;yukselis;asagi;1,68;0,41;2;11,2;2,85;19311074;11,32;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;03.09.2026
DMRGD;izle;;55,8;21,2;16,6;18,0;10;0;guclu trend;20,6;44,4;49,9;asagi;zayif;zayif;yukari;2,03;-0,30;5;10,93;-3,70;696305476;12,14;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;03.09.2026
GLYHO;izle;;55,4;22,3;17,8;15,3;6;0;zayif;17,9;47,9;49,8;asagi;zayif;zayif;yukari;0,86;-0,17;3;16,77;2,88;42821323;17,60;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;03.09.2026
SANKO;izle;;55,2;14,0;24,4;16,8;32;3;zayif;27,3;59,5;77,9;yukari;guclu;zayif;asagi;1,14;0,18;0;19,81;1,49;13542017;17,58;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;03.09.2026
DZGYO;izle;;55,2;10,7;24,9;19,6;0;0;zayif;16,2;59,6;77,8;yukari;guclu;zayif;asagi;7,59;0,47;1;7,62;7,48;102366211;6,86;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;03.09.2026
GMTAS;izle;;54,8;20,0;17,8;17,0;0;0;zayif;11,3;47,4;45,7;asagi;zayif;zayif;yukari;0,46;-0,22;0;44,72;-1,63;55541972;48,51;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;03.09.2026
NIBAS;izle;;54,8;12,5;28,0;14,2;16;1;zayif;23,7;59,7;67,6;yukari;guclu;yukselis;asagi;1,71;0,66;3;4,39;0,69;192206352;3,94;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;03.09.2026
PKART;izle;;54,1;23,1;15,0;16,0;0;0;zayif;20,0;45,1;65,7;asagi;zayif;zayif;yukari;0,64;-0,49;0;123,9;-3,20;51512168;140,43;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;03.09.2026
SONME;izle;;53,9;23,1;20,7;10,0;10;0;zayif;36,0;48,6;45,2;yukari;guclu;yukselis;yukari;0,54;0,14;4;135,4;-1,10;3682880;126,44;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
EBEBK;izle;;53,7;21,4;12,7;19,5;10;1;guclu trend;22,6;43,0;71,5;asagi;zayif;zayif;yukari;0,71;-0,65;1;79,6;-2,33;38027308;87,54;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
BINBN;izle;;53,6;21,2;10,7;21,7;0;0;zayif;28,3;43,0;44,8;yukari;zayif;zayif;asagi;2,11;-0,80;2;171;-3,61;124094187;165,95;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
JANTS;izle;;53,2;15,0;20,2;18,0;40;4;zayif;33,5;46,0;31,9;yukari;zayif;zayif;asagi;2,74;-0,81;2;15,2;0,13;198738115;14,45;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;03.09.2026
ENKAI;izle;;52,4;17,4;21,7;13,2;0;0;zayif;23,3;50,6;51,7;yukari;zayif;zayif;asagi;0,56;-0,53;1;86,9;0,12;867464477;80,56;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;03.09.2026
EFOR;izle;;52,3;15,3;10,9;26,0;40;4;zayif;16,3;43,2;47,2;asagi;zayif;zayif;yukari;1,42;-0,38;1;17,3;2,37;1934288797;20,83;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;03.09.2026
AVPGY;izle;;52,0;13,4;26,5;12,2;8;0;zayif;21,5;55,0;59,6;yukari;guclu;yukselis;asagi;0,65;0,44;0;54,6;-1,97;24050426;51,09;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;03.09.2026
BJKAS;izle;;51,8;21,1;14,6;16,1;0;0;guclu trend;40,0;43,5;55,6;asagi;guclu;zayif;yukari;0,71;-0,32;0;1,97;-9,63;584912097;2,77;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
KAYSE;izle;;51,6;15,0;22,1;14,6;0;0;zayif;37,4;49,9;68,8;yukari;guclu;zayif;asagi;0,86;-0,56;0;4,03;-0,25;42430113;3,85;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;03.09.2026
PETUN;izle;;51,0;15,0;23,0;13,0;0;0;zayif;34,6;50,0;74,8;yukari;guclu;zayif;asagi;0,51;-0,33;1;11,35;-1,30;15697992;10,87;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;03.09.2026
ALTNY;izle;;51,0;22,6;17,6;10,8;0;0;zayif;18,7;45,8;71,3;yukari;guclu;zayif;asagi;0,73;-0,23;1;16,66;-4,53;331327283;16,42;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
TDGYO;izle;;50,9;16,9;22,4;11,6;10;1;zayif;21,9;52,6;54,9;yukari;guclu;yukselis;asagi;0,53;0,32;1;16,85;0,54;6716966;16,24;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);5;03.09.2026
MARKA;izle;;50,4;20,1;14,7;15,6;46;4;ilimli;12,8;45,1;41,0;asagi;zayif;zayif;yukari;0,95;0,21;3;82,55;-0,78;35583178;90,30;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;31.08.2026
KONYA;izle;;50,1;13,6;23,0;13,6;10;1;zayif;26,3;49,8;57,7;yukari;guclu;zayif;asagi;0,85;-0,18;1;3780;0,80;41901300;3704,36;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);3;03.09.2026
TERA;izle;;50,0;11,0;30,0;9,0;10;1;zayif;19,8;67,8;80,0;yukari;guclu;yukselis;asagi;0,67;1,66;1;194;1,20;1875213118;177,30;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);5;03.09.2026
VESTL;izle;;50,0;10,3;25,6;14,0;12;0;zayif;18,0;58,4;79,8;yukari;guclu;zayif;asagi;3,50;0,35;2;24,06;-3,22;897010285;21,42;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;03.09.2026
OZKGY;izle;;49,2;15,7;22,7;10,7;0;0;zayif;28,5;50,1;57,2;yukari;guclu;zayif;asagi;0,33;-0,13;0;13,23;-1,12;24281641;12,25;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;03.09.2026
EKGYO;izle;;49,2;12,2;23,1;13,8;6;0;zayif;21,2;49,7;49,5;yukari;guclu;zayif;asagi;1,33;-0,16;3;19,51;-2,74;3439371583;18,55;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;03.09.2026
TSPOR;izle;;49,1;14,3;18,8;16,0;16;1;zayif;42,9;45,3;58,9;asagi;guclu;yukselis;yukari;0,45;-0,10;3;1,02;0,00;192351076;1,20;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;03.09.2026
TTRAK;izle;;49,0;12,6;22,0;14,5;6;0;zayif;23,8;47,7;66,1;yukari;guclu;zayif;asagi;0,42;-0,59;3;422,25;-1,86;20517972;407,42;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;03.09.2026
EDATA;izle;;48,9;28,4;10,1;10,4;0;0;zayif;14,8;40,6;47,6;yukari;zayif;zayif;yukari;0,78;-0,65;2;18,03;0,78;62532764;17,57;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;03.09.2026
YIGIT;izle;;48,5;11,1;24,5;12,8;0;0;zayif;20,0;53,9;78,7;yukari;guclu;zayif;asagi;0,81;0,05;0;22,1;0,00;64106045;20,59;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;03.09.2026
PNSUT;izle;;48,0;14,7;22,1;11,2;0;0;zayif;29,3;51,2;69,4;yukari;guclu;zayif;asagi;0,52;-0,45;1;10,96;-1,35;21859808;10,32;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;03.09.2026
DAGI;izle;;46,9;22,4;12,5;12,0;0;0;guclu trend;29,6;41,3;58,1;asagi;zayif;zayif;yukari;0,94;-0,19;2;9,42;-5,04;85323638;11,32;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
ZOREN;izle;;46,6;15,0;13,6;18,0;0;0;zayif;37,3;43,8;58,2;yukari;zayif;zayif;asagi;3,15;-1,93;1;2,3;-5,74;348622983;2,18;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;03.09.2026
BAGFS;izle;;46,2;15,0;18,2;13,0;32;3;zayif;35,0;48,2;61,0;yukari;guclu;zayif;asagi;0,49;-0,61;0;25,56;-1,99;14394446;24,47;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
PETKM;izle;;45,9;8,6;25,6;11,8;8;0;ilimli;12,4;52,5;65,4;asagi;guclu;yukselis;asagi;0,64;0,16;1;20,22;1,35;981084712;21,04;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;03.09.2026
ULAS;izle;;45,7;11,0;17,8;16,9;6;0;zayif;19,8;48,3;44,6;yukari;zayif;zayif;asagi;1,23;-1,23;3;21,8;-5,05;6958669;19,75;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;03.09.2026
BALAT;izle;;45,5;1,3;21,9;22,3;0;0;zayif;15,3;53,4;36,9;asagi;guclu;yukselis;asagi;1,39;0,28;2;72,1;5,26;3035122;72,93;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;03.09.2026
BIENY;izle;;44,6;12,5;21,6;10,5;0;0;zayif;23,7;46,7;83,0;yukari;guclu;zayif;asagi;0,38;-0,64;2;21,22;-2,30;32356893;20,10;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);3;03.09.2026
TRGYO;izle;;44,1;21,0;17,5;5,6;0;0;zayif;19,4;44,1;49,3;yukari;zayif;zayif;asagi;0,66;-0,88;2;93,4;-0,59;96607076;91,22;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;03.09.2026
PAGYO;izle;;44,1;29,1;7,1;7,9;6;0;zayif;19,8;39,8;34,6;yukari;zayif;zayif;asagi;1,12;-1,18;3;144,8;-2,69;18780270;143,65;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
ISCTR;izle;;43,5;4,3;22,3;16,9;8;0;zayif;22,9;55,1;46,1;asagi;zayif;zayif;asagi;1,13;-0,23;1;12,95;1,33;8863332564;13,05;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;03.09.2026
OBAMS;izle;;43,3;15,0;20,3;8,0;0;0;zayif;31,8;48,4;58,5;yukari;guclu;zayif;asagi;0,61;-1,20;0;5,27;-4,53;162705416;4,83;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);3;03.09.2026
BIGTK;izle;;42,4;17,1;7,2;18,0;6;0;guclu trend;20,0;38,6;58,6;asagi;zayif;zayif;yukari;2,12;-0,74;3;300;-7,19;421085400;394,41;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
SNPAM;izle;;42,3;9,0;18,7;14,7;10;0;zayif;19,3;50,2;61,4;yukari;guclu;zayif;asagi;1,81;-0,47;4;20;2,04;1448500;19,14;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;03.09.2026
MACKO;izle;;42,2;10,9;20,3;11,0;0;0;zayif;18,3;49,8;82,5;yukari;guclu;yukselis;asagi;0,52;-0,13;2;34,76;-0,74;23056134;31,82;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;AL;NOTR;2;03.09.2026
PAPIL;izle;;41,0;12,9;20,1;8,0;0;0;zayif;24,7;50,0;70,8;yukari;zayif;zayif;asagi;0,64;-0,58;2;12,83;0,63;70202655;11,65;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);4;03.09.2026
PRKME;izle;;40,9;12,9;20,1;8,0;0;0;zayif;24,5;47,9;62,8;yukari;zayif;zayif;asagi;0,34;-0,42;1;18,21;-1,09;26465613;16,33;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;03.09.2026
ASTOR;izle;;40,5;20,7;6,8;13,1;46;4;zayif;17,2;38,5;41,5;asagi;zayif;zayif;yukari;0,94;-1,07;3;293,5;-7,12;9398189915;363,68;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
FENER;izle;;40,3;12,6;15,9;11,8;0;0;zayif;23,9;45,9;57,1;yukari;zayif;zayif;asagi;0,69;-0,70;2;3,07;0,66;320923138;3,05;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;03.09.2026
ENDAE;izle;;40,0;29,1;10,9;0,0;22;2;zayif;27,8;42,5;62,4;yukari;zayif;zayif;asagi;0,31;-0,73;2;16,94;-1,17;42528615;16,70;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;03.09.2026
GSDDE;izle;;40,0;29,6;9,6;0,8;6;0;zayif;23,5;41,7;61,6;yukari;zayif;zayif;asagi;0,75;-0,78;3;12,69;-1,78;53654437;12,38;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;03.09.2026
SERNT;izle;;39,9;2,8;19,1;18,0;0;0;zayif;19,1;53,2;64,4;asagi;zayif;zayif;asagi;1,42;-0,66;2;8,21;1,48;40666987;8,46;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;03.09.2026
AKMGY;izle;;39,8;21,9;9,6;8,3;10;0;zayif;16,2;40,8;33,8;yukari;zayif;zayif;asagi;0,95;-1,08;5;246;-3,15;10422282;241,49;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
MZHLD;izle;;39,7;12,3;16,2;11,1;0;0;zayif;23,2;44,2;49,7;yukari;zayif;zayif;asagi;1,14;-1,26;1;5,3;0,00;2005615;5,18;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;03.09.2026
ISBIR;izle;;39,6;13,2;20,2;6,2;6;0;zayif;13,2;50,0;63,4;yukari;guclu;yukselis;asagi;0,53;0,06;3;72,5;-1,63;1176023;70,46;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;03.09.2026
FORTE;izle;;39,6;22,4;9,1;8,0;20;1;guclu trend;31,4;40,9;39,5;asagi;zayif;zayif;yukari;0,30;-0,72;4;108,5;-2,69;106424287;132,69;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;03.09.2026
EUPWR;izle;;39,2;22,2;3,0;14,0;0;0;zayif;27,9;32,2;52,0;asagi;zayif;zayif;asagi;1,06;-2,70;2;74,85;-9,98;1176345070;94,50;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;03.09.2026
