hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
UNLU;izle;;32,7;2,4;12,7;17,6;10;0;zayif;33,7;40,5;29,8;asagi;zayif;zayif;asagi;1,27;-2,03;4;10,62;-1,58;13046638;11,30;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
KTLEV;izle;;32,6;15,2;7,5;10,0;10;0;zayif;27,9;36,6;27,5;asagi;zayif;zayif;asagi;2,25;-2,23;4;37,64;-10,00;14524341775;51,07;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;PAHALI (SAT);1;11.09.2026
MOBTL;izle;;32,6;13,0;17,8;1,8;10;0;zayif;10,5;47,9;43,1;asagi;zayif;zayif;asagi;0,36;-0,73;5;13,15;-0,08;17762967;14,33;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
LINK;izle;;32,5;2,3;12,2;18,0;22;2;zayif;28,9;38,9;57,3;asagi;zayif;zayif;asagi;2,11;-2,46;2;5,31;0,76;164041262;5,77;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;3;11.09.2026
POLTK;izle;;32,3;1,8;12,5;18,0;0;0;zayif;16,6;40,0;39,1;asagi;zayif;zayif;asagi;2,07;-2,21;2;4147,5;1,22;49703640;4459,83;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
EMNIS;izle;;32,3;8,3;14,4;9,5;0;0;zayif;14,3;44,7;30,8;yukari;zayif;zayif;asagi;0,98;-1,31;2;153,5;-0,97;912558;150,46;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
ESEN;izle;;32,2;6,5;15,5;10,2;46;4;zayif;28,7;48,5;46,3;asagi;zayif;zayif;asagi;0,85;-0,58;3;3,48;-0,85;112453319;3,71;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;11.09.2026
AKENR;izle;;32,1;4,1;19,9;8,0;10;1;zayif;22,6;49,7;56,1;asagi;zayif;zayif;asagi;0,43;-0,51;1;10,5;-1,78;51021264;11,26;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;11.09.2026
ASGYO;izle;;32,1;2,5;19,6;10,0;0;0;zayif;15,3;51,2;57,8;asagi;zayif;zayif;asagi;0,47;-0,32;1;11,26;-0,27;16622913;11,69;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;11.09.2026
MERIT;izle;;31,9;0,0;19,2;12,7;0;0;zayif;8,6;53,2;50,1;asagi;zayif;zayif;asagi;0,94;-0,33;1;16,07;2,36;28202111;16,57;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;11.09.2026
ADESE;izle;;31,8;7,0;16,4;8,4;0;0;zayif;31,3;45,8;55,5;asagi;zayif;zayif;asagi;1,12;-1,34;2;0,85;-1,16;120523287;0,93;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;SAT;UCUZ (AL);3;11.09.2026
CIMSA;izle;;31,8;0,6;18,7;12,5;6;0;zayif;13,5;50,6;50,0;asagi;zayif;zayif;asagi;0,48;-0,67;3;45,66;0,66;177382434;47,19;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
SRVGY;izle;;31,7;2,4;16,0;13,2;6;0;zayif;18,3;45,1;36,3;asagi;zayif;zayif;asagi;0,96;-1,64;3;2,48;-1,20;36719959;2,61;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
MNDRS;izle;;31,5;10,2;16,3;5,1;6;0;zayif;25,3;48,7;53,5;asagi;zayif;zayif;asagi;0,67;-0,17;3;11,22;-1,58;27399846;12,36;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
EUREN;izle;;31,5;1,5;18,3;11,8;22;2;zayif;15,8;50,3;56,9;asagi;zayif;zayif;asagi;0,85;-0,93;1;3,93;-0,51;94231787;4,10;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);3;11.09.2026
CONSE;izle;;31,3;4,6;16,0;10,7;10;1;zayif;23,9;45,3;55,3;asagi;zayif;zayif;asagi;0,86;-1,60;2;2,27;-0,44;16756779;2,44;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;11.09.2026
MMCAS;izle;;31,3;10,3;13,0;8,0;0;0;zayif;29,0;41,5;50,9;yukari;zayif;zayif;asagi;0,50;-2,92;1;48;-2,32;984576;46,81;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);2;11.09.2026
SODSN;izle;;31,2;10,3;11,1;9,8;6;0;zayif;28,8;35,2;42,1;yukari;zayif;zayif;asagi;1,29;-3,84;3;7,3;-2,14;738665;7,13;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;11.09.2026
VAKFN;izle;;30,9;2,4;13,2;15,3;0;0;zayif;33,8;42,2;39,7;asagi;zayif;zayif;asagi;1,14;-2,15;1;1,15;0,00;64522192;1,22;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;11.09.2026
PSGYO;izle;;30,6;10,3;9,5;10,8;0;0;zayif;15,6;41,8;24,4;asagi;zayif;zayif;asagi;0,87;-1,32;2;3,12;0,65;330974124;3,47;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;11.09.2026
ULUFA;izle;;30,6;0,2;17,1;13,2;0;0;zayif;13,8;46,9;42,3;asagi;zayif;zayif;asagi;0,91;-1,13;2;1,67;0,00;27580723;1,79;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
GATEG;izle;;30,5;4,3;12,5;13,7;50;5;zayif;21,8;45,5;44,5;asagi;zayif;zayif;asagi;1,69;-1,29;4;275;10,00;6606325;297,49;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;11.09.2026
BRISA;izle;;30,4;1,8;18,5;10,2;0;0;zayif;16,5;50,5;30,6;asagi;zayif;zayif;asagi;0,54;-0,76;1;78,45;2,35;7790085;80,47;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;4;11.09.2026
SEKUR;izle;;30,4;13,8;8,6;8,0;0;0;zayif;17,9;41,3;38,1;asagi;zayif;zayif;yukari;0,60;-1,01;2;9,64;-3,31;12118001;11,42;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
ALKA;izle;;30,3;0,7;16,8;12,8;32;3;zayif;13,7;49,9;54,0;asagi;zayif;zayif;asagi;0,90;-1,19;1;8,27;0,61;21114964;8,61;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;11.09.2026
ECILC;izle;;30,3;0,6;14,1;15,5;10;1;zayif;16,3;46,1;69,9;asagi;zayif;zayif;asagi;1,51;-0,99;2;72,3;0,98;602863862;80,64;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;11.09.2026
KCAER;izle;;30,1;17,9;6,5;5,7;32;2;zayif;28,7;33,2;23,6;asagi;zayif;zayif;asagi;0,74;-1,79;4;13,87;-2,32;139494363;15,69;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
ESCAR;izle;;30,0;10,9;10,3;8,8;10;1;zayif;16,7;42,8;68,4;asagi;zayif;zayif;asagi;0,16;-1,11;2;43,54;1,11;24380441;48,26;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
YAYLA;izle;;30,0;7,0;19,0;4,0;32;3;zayif;40,8;49,1;55,0;asagi;zayif;zayif;asagi;0,27;-0,46;1;22,16;-1,95;7786847;24,12;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);4;11.09.2026
FZLGY;izle;;29,9;6,6;13,2;10,0;6;0;zayif;29,1;42,5;59,9;asagi;zayif;zayif;asagi;3,32;-2,72;3;9,09;-0,55;632628713;9,66;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;4;11.09.2026
VANGD;izle;;29,7;21,3;5,9;2,5;6;0;zayif;21,8;38,1;21,1;asagi;zayif;zayif;asagi;0,77;-1,22;3;88,3;-1,67;12879791;102,42;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
ALKIM;izle;;29,7;1,1;18,8;9,7;0;0;zayif;14,9;52,0;41,1;asagi;zayif;zayif;asagi;0,72;-0,58;1;15,99;0,00;20808874;16,48;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;11.09.2026
AKYHO;izle;;29,7;0,8;18,0;10,8;6;0;zayif;18,2;50,6;28,7;asagi;zayif;zayif;asagi;2,24;-0,64;3;2,21;-2,21;7363106;2,27;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);5;11.09.2026
CEMTS;izle;;29,6;0,1;17,0;12,5;38;3;zayif;12,9;48,0;40,1;asagi;zayif;zayif;asagi;0,85;-1,29;3;8,87;-0,11;10721471;9,23;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);2;11.09.2026
ULUUN;izle;;29,4;13,3;8,1;8,0;0;0;zayif;14,8;42,1;43,5;yukari;zayif;zayif;asagi;0,49;-1,26;2;8,07;-2,77;39644400;7,98;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
BRLSM;izle;;29,4;19,8;9,6;0,0;6;0;zayif;23,5;43,7;40,6;asagi;zayif;zayif;asagi;0,54;-0,63;3;17,41;-3,49;171300959;23,27;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
DESA;izle;;29,3;8,2;13,1;8,0;6;0;zayif;13,4;46,5;52,3;yukari;zayif;zayif;asagi;0,40;-1,16;3;9,78;0,41;14528043;9,23;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
KNFRT;izle;;29,3;14,7;14,5;0,0;10;0;zayif;16,5;46,2;56,5;yukari;zayif;zayif;asagi;0,35;-0,50;5;12,01;-1,64;21205865;11,09;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
INTEM;izle;;29,2;11,1;9,9;8,2;0;0;zayif;20,1;44,8;32,1;yukari;zayif;zayif;asagi;0,68;-0,98;2;246,2;-0,57;8534277;237,10;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
AYEN;izle;;29,0;4,5;16,5;8,0;0;0;zayif;12,8;46,0;53,6;asagi;zayif;zayif;asagi;0,59;-1,27;2;31,26;-2,19;13062116;33,17;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;11.09.2026
KENT;izle;;28,9;1,1;13,5;14,3;16;1;zayif;20,0;45,6;43,4;asagi;zayif;zayif;asagi;1,08;-0,97;3;351,75;3,15;1607498;386,46;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);1;11.09.2026
MACKO;izle;;28,8;8,8;15,7;4,3;6;0;zayif;14,0;47,7;76,7;yukari;zayif;zayif;asagi;0,49;-0,38;3;34,38;-0,58;19792704;31,82;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;11.09.2026
THYAO;izle;;28,8;4,1;17,1;7,5;0;0;zayif;12,9;46,0;36,8;asagi;zayif;zayif;asagi;0,77;-1,03;2;300,25;0,33;10864487401;313,33;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
PENGD;izle;;28,7;6,4;16,0;6,3;0;0;zayif;28,6;47,9;39,6;asagi;zayif;zayif;asagi;0,84;-1,80;2;9,39;-0,95;19717845;9,59;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;4;11.09.2026
SKBNK;izle;;28,7;6,9;12,4;9,4;18;1;zayif;29,8;39,6;56,1;asagi;zayif;zayif;asagi;0,78;-5,97;1;6,49;1,56;792602186;7,12;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
EKIZ;izle;;28,7;2,4;12,2;14,0;0;0;zayif;35,3;39,0;58,0;asagi;zayif;zayif;asagi;2,37;-3,87;1;58,05;-4,21;1691055;61,69;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
DESPC;izle;;28,5;2,7;17,8;8,0;0;0;zayif;18,9;47,5;63,7;asagi;zayif;zayif;asagi;0,52;-0,73;1;40,14;1,83;12112646;45,12;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
DERIM;izle;;28,2;5,4;13,5;9,3;22;2;zayif;25,9;45,1;36,0;asagi;zayif;zayif;asagi;0,77;-0,86;1;35,04;-0,79;12564188;39,16;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;11.09.2026
GUNDG;izle;;28,2;4,7;5,5;18,0;0;0;zayif;24,3;30,0;20,0;asagi;zayif;zayif;asagi;1,73;-3,69;2;905,5;-9,99;373920792;1459,12;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
NATEN;izle;;28,0;2,2;14,0;11,9;6;0;zayif;17,5;45,0;54,7;asagi;zayif;zayif;asagi;0,93;-2,01;3;5,39;0,19;42753297;5,59;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
PRKAB;izle;;27,7;11,2;16,1;0,4;0;0;zayif;20,2;46,2;65,7;yukari;zayif;zayif;asagi;0,70;-1,44;1;31,82;-1,06;22352214;29,97;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
MAKTK;izle;;27,6;12,0;7,6;8,0;0;0;zayif;22,4;40,4;73,6;yukari;zayif;zayif;asagi;0,32;-1,97;1;9,67;-0,41;13693368;9,45;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;11.09.2026
EUPWR;izle;;27,3;15,4;7,8;4,0;10;1;zayif;29,8;37,8;46,7;asagi;zayif;zayif;asagi;0,62;-2,19;2;73,4;2,44;1058863482;88,15;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
GSRAY;izle;;27,2;6,9;16,1;4,3;0;0;zayif;26,0;45,3;50,1;asagi;zayif;zayif;asagi;0,31;-0,54;1;1,03;0,98;85819242;1,11;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;11.09.2026
ULUSE;izle;;27,2;5,4;7,7;14,0;0;0;zayif;32,8;37,4;25,8;asagi;zayif;zayif;asagi;1,37;-2,57;2;233,6;3,41;70360320;259,22;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;2;11.09.2026
DAPGM;izle;;27,1;0,6;16,6;9,9;0;0;zayif;13,5;46,9;46,7;asagi;zayif;zayif;asagi;0,81;-1,23;2;8,2;1,23;583422505;9,11;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
DGGYO;izle;;26,7;5,2;17,5;4,0;0;0;zayif;13,7;46,2;28,6;asagi;zayif;zayif;asagi;0,61;-0,87;0;33,42;-0,24;2418338;36,55;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;11.09.2026
YATAS;izle;;26,6;2,2;16,0;8,3;0;0;zayif;28,3;45,2;54,6;asagi;zayif;zayif;asagi;0,72;-2,44;1;31,46;1,22;22938681;32,70;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;3;11.09.2026
MNDTR;izle;;26,5;3,2;17,4;5,9;0;0;zayif;20,2;49,8;59,8;asagi;zayif;zayif;asagi;0,54;-0,91;0;5,1;-0,39;5696369;5,30;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;11.09.2026
ISGYO;izle;;26,3;17,9;4,2;4,2;46;4;zayif;25,1;34,6;49,4;asagi;zayif;zayif;asagi;0,61;-1,54;3;23,5;-2,16;28789568;26,59;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
ERCB;izle;;26,3;8,9;13,4;4,0;0;0;zayif;14,3;43,0;47,6;yukari;zayif;zayif;asagi;0,63;-1,90;2;44,78;-0,04;24596669;41,03;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);2;11.09.2026
KMPUR;izle;;26,2;8,3;9,9;8,0;0;0;zayif;27,5;42,0;32,9;asagi;zayif;zayif;asagi;0,56;-1,17;2;18,8;0,11;28349535;20,76;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;2;11.09.2026
SNGYO;izle;;26,2;10,3;12,7;3,1;0;0;zayif;18,0;45,2;44,8;yukari;zayif;zayif;asagi;0,89;-1,19;2;3,24;0,62;62010136;3,17;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;11.09.2026
TRILC;izle;;26,0;10,4;11,6;4,0;0;0;zayif;33,5;37,0;38,1;yukari;zayif;zayif;asagi;0,59;-6,50;1;1,05;-4,55;2524974;1,03;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
BMSTL;izle;;25,6;9,6;10,1;5,9;10;1;zayif;13,1;44,1;43,2;asagi;zayif;zayif;asagi;0,52;-0,77;1;43,44;-1,45;51947290;47,29;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;11.09.2026
YONGA;izle;;25,6;1,5;10,1;14,0;10;0;zayif;23,0;31,9;18,2;asagi;zayif;zayif;asagi;1,33;-4,30;4;43,7;-1,84;1048407;46,60;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;11.09.2026
ISSEN;izle;;25,6;5,2;18,0;2,4;10;1;zayif;25,5;45,3;66,1;asagi;zayif;zayif;asagi;0,63;-0,96;2;6,91;-0,43;5626702;7,43;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;11.09.2026
PRDGS;izle;;25,5;16,8;8,7;0,0;20;1;zayif;27,0;40,0;23,0;yukari;zayif;zayif;asagi;0,57;-1,41;5;7;-1,13;29940743;6,87;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
KUTPO;izle;;25,5;1,4;12,7;11,4;40;5;zayif;22,1;40,6;25,8;asagi;zayif;zayif;asagi;1,00;-1,91;1;78,7;0,00;14050783;83,78;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);2;11.09.2026
KLRHO;izle;;25,5;0,7;10,7;14,0;0;0;zayif;17,5;34,1;20,3;asagi;zayif;zayif;asagi;1,90;-4,52;1;62,2;0,16;401452857;70,14;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;11.09.2026
GEREL;izle;;25,4;13,5;7,9;4,0;28;2;zayif;15,8;40,6;51,4;asagi;zayif;zayif;asagi;0,59;-1,25;3;36,2;-6,27;131932095;42,71;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
ICBCT;izle;;25,3;12,3;9,0;4,0;6;0;zayif;8,2;40,9;35,2;asagi;zayif;zayif;asagi;0,55;-1,41;3;19,25;0,63;15600951;21,47;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
IZFAS;izle;;25,2;3,6;13,5;8,0;0;0;zayif;16,7;42,7;63,5;asagi;zayif;zayif;asagi;0,55;-1,41;2;52,15;-9,93;176934051;63,36;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;SAT;NOTR;2;11.09.2026
BRMEN;izle;;25,1;11,6;7,4;6,2;10;0;zayif;33,1;36,2;19,3;asagi;zayif;zayif;asagi;1,07;-3,15;4;12,5;2,46;2910075;13,81;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;2;11.09.2026
TBORG;izle;;24,9;7,1;9,7;8,2;0;0;zayif;27,2;40,0;38,1;asagi;zayif;zayif;asagi;0,46;-1,14;2;135;0,22;25094880;152,27;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
DOFER;izle;;24,9;8,1;8,0;8,8;0;0;zayif;12,7;41,7;48,6;yukari;zayif;zayif;asagi;0,59;-1,94;2;27,72;-1,00;9463857;27,00;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);2;11.09.2026
KONTR;izle;;24,8;2,4;13,1;9,2;0;0;zayif;34,3;42,1;21,6;asagi;zayif;zayif;asagi;1,01;-5,33;2;3,5;6,06;14095407;3,56;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
YYLGD;izle;;24,6;0,0;16,8;7,8;10;1;zayif;11,1;46,9;35,7;asagi;zayif;zayif;asagi;0,56;-1,24;2;10,1;-0,10;37211511;10,53;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
IDGYO;izle;;24,3;2,4;11,5;10,4;10;0;zayif;35,2;36,7;37,1;asagi;zayif;zayif;asagi;1,08;-3,29;4;2,9;-1,36;5637670;3,32;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
PKENT;izle;;24,3;3,3;12,6;8,5;10;1;zayif;20,4;40,3;46,7;asagi;zayif;zayif;asagi;0,56;-2,38;1;122,9;-1,21;8326352;132,33;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;SAT;UCUZ (AL);3;11.09.2026
PARSN;izle;;24,3;3,3;17,0;4,0;10;0;zayif;20,5;49,4;43,1;asagi;zayif;zayif;asagi;0,59;-1,08;4;72,8;-0,34;15699247;76,10;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);5;11.09.2026
MARBL;izle;;24,3;1,0;12,9;10,4;16;1;zayif;14,7;45,6;53,5;asagi;zayif;zayif;asagi;0,62;-0,82;3;12,19;-1,22;10168362;13,00;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
BULGS;izle;;24,2;2,4;11,8;10,0;6;0;zayif;40,5;37,6;36,6;asagi;zayif;zayif;asagi;2,00;-2,75;3;31,82;4,33;187415154;34,37;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;11.09.2026
ISFIN;izle;;24,2;6,3;7,0;10,9;20;1;zayif;14,7;39,0;37,9;asagi;zayif;zayif;asagi;1,02;-1,30;4;19,2;-0,26;34861805;20,44;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
KRDMB;izle;;24,2;15,4;4,8;4,0;0;0;zayif;29,3;27,7;35,1;asagi;zayif;zayif;asagi;0,20;-3,33;2;98;-3,26;38969112;120,75;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);0;11.09.2026
PENTA;izle;;24,1;0,0;12,7;11,4;38;3;zayif;9,9;45,5;54,3;asagi;zayif;zayif;asagi;0,63;-1,02;3;13,06;-0,31;14167880;13,99;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
BALSU;izle;;24,1;2,2;10,9;10,9;6;0;zayif;28,5;34,8;51,0;asagi;zayif;zayif;asagi;1,11;-3,97;3;8,73;0,58;678792202;10,57;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;11.09.2026
SARKY;izle;;24,0;12,4;9,6;2,0;32;3;zayif;15,6;44,9;52,0;yukari;zayif;zayif;asagi;0,59;-1,17;1;24,28;-1,54;102228439;23,35;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
MTRYO;izle;;24,0;2,1;17,9;4,0;20;1;zayif;17,5;49,5;41,0;asagi;zayif;zayif;asagi;0,45;-0,70;4;8,99;1,35;1152293;9,63;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;11.09.2026
PASEU;izle;;23,7;12,4;1,2;10,0;10;0;zayif;36,2;29,1;36,9;asagi;zayif;zayif;asagi;3,30;-3,80;5;93,7;-9,99;4205845092;147,06;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
KLKIM;izle;;23,7;0,3;14,1;9,2;6;0;zayif;14,3;47,0;32,8;asagi;zayif;zayif;asagi;0,52;-1,13;3;26,52;-0,67;28214681;28,72;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);2;11.09.2026
PINSU;izle;;23,5;6,5;17,0;0,0;22;2;zayif;28,7;45,1;69,7;asagi;zayif;zayif;asagi;0,50;-1,05;1;10,22;-0,97;18361232;11,02;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);3;11.09.2026
QNBFK;izle;;23,5;4,8;12,7;6,0;0;0;zayif;25,1;40,8;52,5;asagi;zayif;zayif;asagi;0,82;-1,86;2;41;0,05;954070;44,07;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;3;11.09.2026
ATLAS;izle;;23,4;2,1;13,2;8,0;0;0;zayif;27,8;42,4;38,8;asagi;zayif;zayif;asagi;0,47;-2,08;1;6,21;0,16;2224062;6,60;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;3;11.09.2026
KOCMT;izle;;23,1;15,1;8,1;0,0;38;3;zayif;27,4;38,5;50,3;asagi;zayif;zayif;asagi;0,51;-1,69;3;3,78;-2,83;131934066;4,76;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
PLTUR;izle;;23,1;0,3;13,7;9,1;0;0;zayif;14,3;43,7;54,6;asagi;zayif;zayif;asagi;0,28;-1,44;2;20,2;-1,08;22683893;22,67;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
AKGRT;izle;;23,0;1,9;11,1;10,0;10;0;zayif;26,2;35,3;34,5;asagi;zayif;zayif;asagi;1,23;-3,41;5;6,06;0,83;96512166;6,42;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;11.09.2026
