hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
ORGE;AL;;63,6;31,3;21,3;11,0;28;2;guclu trend;20,4;49,0;51,3;yukari;guclu;yukselis;yukari;0,57;0,38;3;22,5;-1,06;70503953;20,44;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;15.09.2026
BRSAN;izle;;63,0;30,3;16,3;16,4;10;0;guclu trend;29,2;42,8;42,0;yukari;guclu;yukselis;yukari;1,04;-0,05;4;647,5;-5,13;1650899023;641,87;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
ASELS;izle;;62,6;28,6;17,6;16,3;0;0;zayif;16,7;45,4;40,6;yukari;guclu;zayif;yukari;0,84;-0,33;2;377;1,21;9896181009;363,22;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;15.09.2026
YGGYO;izle;;62,2;21,0;19,5;21,7;0;0;zayif;12,0;49,1;56,0;yukari;guclu;zayif;yukari;0,96;-0,17;2;223,6;0,77;25881924;215,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;1;15.09.2026
INVES;izle;;62,2;21,0;24,6;16,7;10;0;ilimli;19,3;49,7;20,9;asagi;guclu;yukselis;yukari;0,52;0,88;4;773;-0,58;31083103;846,10;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;15.09.2026
MANAS;izle;;62,0;21,6;21,4;19,1;0;0;guclu trend;23,9;47,2;65,2;asagi;guclu;yukselis;yukari;0,80;0,37;1;33,44;-2,51;794370410;41,33;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;15.09.2026
ZOREN;AL;EVET;61,2;15,0;27,8;18,4;0;0;zayif;43,1;60,5;70,9;yukari;guclu;yukselis;asagi;3,86;0,57;2;2,52;4,56;796880239;2,20;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;15.09.2026
AVGYO;izle;;61,1;22,4;23,0;15,7;0;0;ilimli;18,1;52,0;40,5;asagi;guclu;yukselis;yukari;0,96;0,65;2;16,58;-0,84;28280208;18,21;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;15.09.2026
MAALT;izle;;60,8;16,9;25,9;18,0;52;5;zayif;32,6;57,2;48,5;yukari;guclu;zayif;asagi;3,77;0,24;2;1050;2,74;188145300;954,44;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;15.09.2026
DOCO;izle;;60,7;19,9;10,4;30,5;22;2;zayif;14,7;40,6;13,4;asagi;zayif;zayif;yukari;1,84;-0,85;2;10972,5;0,64;71749178;11770,09;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;15.09.2026
METRO;izle;;60,5;28,3;12,2;20,1;0;0;zayif;14,0;42,4;42,9;yukari;zayif;zayif;yukari;0,75;-0,60;2;8,15;-4,68;42853735;7,70;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
RYGYO;izle;;60,3;27,0;20,5;12,8;6;0;guclu trend;35,4;45,2;62,5;asagi;guclu;yukselis;yukari;0,96;0,41;3;42,2;-4,09;134445655;51,91;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;15.09.2026
EKGYO;izle;;59,9;20,4;24,8;14,7;0;0;zayif;25,7;48,6;37,0;yukari;guclu;zayif;asagi;0,85;-0,10;2;19,8;-3,79;2892483931;18,90;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;15.09.2026
ISCTR;izle;;59,8;19,9;26,9;13,0;0;0;zayif;29,5;53,2;62,3;yukari;guclu;yukselis;asagi;0,80;0,36;2;13,36;-3,47;8580475578;12,87;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;15.09.2026
MIATK;izle;;59,4;14,0;27,5;18,0;0;0;zayif;27,3;55,3;68,0;yukari;guclu;yukselis;asagi;1,57;0,41;0;34,68;-9,97;1354248590;31,50;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;15.09.2026
GUBRF;izle;;59,1;27,5;19,5;12,1;10;1;zayif;28,4;45,5;56,6;yukari;guclu;yukselis;asagi;0,43;-0,37;2;461;-3,71;748938295;452,83;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;15.09.2026
ARMGD;izle;;58,8;21,1;11,7;26,0;28;2;guclu trend;20,4;43,8;50,5;asagi;zayif;zayif;yukari;1,37;-0,64;3;176,2;9,99;333333927;205,67;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
ATATP;izle;;58,8;35,0;15,8;8,0;22;2;guclu trend;36,7;43,8;33,6;yukari;guclu;zayif;yukari;0,49;0,01;2;270,25;-4,17;159994216;267,66;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;15.09.2026
HATSN;izle;;58,8;26,5;16,2;16,0;6;0;guclu trend;28,8;45,6;34,7;asagi;guclu;zayif;yukari;0,37;-0,30;3;60,05;-3,38;207755045;78,27;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;15.09.2026
ADGYO;izle;;58,5;27,3;19,6;11,7;10;0;zayif;17,4;45,7;43,9;yukari;guclu;yukselis;yukari;0,73;-0,12;4;56,55;-4,56;42380662;54,81;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
KOCMT;izle;;58,3;17,9;14,4;26,0;32;3;zayif;24,5;46,5;52,7;asagi;zayif;zayif;yukari;2,49;-0,46;2;4,22;1,69;730657890;4,76;SAT;NEGATIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;4;15.09.2026
AGESA;izle;;58,1;29,7;14,3;14,1;6;0;guclu trend;24,9;43,9;68,3;yukari;guclu;zayif;yukari;0,63;-0,45;3;244;-1,61;35259708;239,61;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;15.09.2026
TOASO;izle;;57,3;19,8;25,8;11,8;0;0;ilimli;23,0;53,3;48,1;yukari;guclu;zayif;asagi;0,93;0,22;1;284,25;0,00;997930688;263,78;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;15.09.2026
KERVN;izle;;57,2;29,8;11,4;16,0;22;2;guclu trend;25,4;43,1;43,1;yukari;zayif;zayif;yukari;0,37;-0,53;1;8,6;-9,57;3586295;8,56;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
SELEC;izle;;57,2;22,4;18,8;16,0;0;0;guclu trend;43,3;43,7;84,9;asagi;guclu;yukselis;yukari;0,01;0,73;0;291,75;-9,95;8491092;356,96;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;15.09.2026
POLHO;izle;;56,9;29,7;13,0;14,1;22;2;guclu trend;24,8;42,4;32,5;yukari;guclu;zayif;yukari;0,67;-0,47;2;21,6;-2,17;25448321;21,29;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
ATLAS;izle;;56,4;14,0;24,0;18,4;0;0;zayif;27,4;59,7;63,3;yukari;guclu;zayif;asagi;2,30;0,21;0;6,9;1,17;13654693;5,76;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;15.09.2026
IHYAY;izle;;56,0;14,6;23,4;18,0;0;0;zayif;28,9;54,0;61,8;yukari;guclu;zayif;asagi;2,83;-0,54;2;1,29;-5,15;11541558;1,17;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;15.09.2026
BEYAZ;izle;;55,8;9,2;25,7;20,9;0;0;zayif;15,2;57,8;54,0;yukari;guclu;zayif;asagi;3,39;0,21;0;24,08;7,21;76154276;20,56;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;15.09.2026
PNSUT;izle;;55,5;20,0;24,2;11,3;0;0;zayif;39,7;48,3;73,6;yukari;guclu;zayif;asagi;0,68;-0,27;1;11,21;-3,78;40329500;10,59;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;15.09.2026
CRFSA;izle;;55,2;27,0;20,2;8,0;50;4;guclu trend;45,0;46,3;48,8;asagi;guclu;yukselis;yukari;0,44;0,49;4;246,7;-3,54;358962069;322,90;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;15.09.2026
BUCIM;izle;;54,8;20,0;20,6;14,2;0;0;zayif;36,1;48,2;71,6;yukari;guclu;yukselis;asagi;0,26;-0,06;2;5,55;-3,65;8565654;5,40;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;15.09.2026
ISBTR;izle;;54,8;25,3;10,7;18,8;32;3;zayif;11,7;44,5;51,8;yukari;zayif;zayif;yukari;0,87;-0,39;1;490000;0,00;1960000;482449,90;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;14.09.2026
DENGE;izle;;54,6;19,6;25,5;9,4;22;2;zayif;29,1;51,2;71,1;yukari;guclu;zayif;asagi;0,99;0,20;2;2,41;0,84;58618647;2,22;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);4;15.09.2026
TURGG;izle;;54,5;20,0;23,9;10,6;32;3;zayif;38,1;46,5;71,4;yukari;guclu;zayif;asagi;0,41;-0,30;0;27,86;-7,13;14948645;25,81;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;15.09.2026
SANKO;izle;;54,1;15,0;26,7;12,4;40;3;zayif;39,3;56,0;87,8;yukari;guclu;yukselis;asagi;0,80;0,29;1;20;-3,38;8164220;18,50;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;15.09.2026
DOHOL;izle;;53,7;25,3;18,2;10,2;10;0;zayif;10,8;47,2;44,7;yukari;guclu;zayif;asagi;0,89;-0,22;4;21,34;-1,84;232475058;20,39;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
IHGZT;izle;;53,5;15,0;20,5;18,0;0;0;zayif;32,5;47,8;75,9;yukari;zayif;zayif;asagi;1,66;-0,85;1;1,19;-5,56;55890880;1,14;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);4;15.09.2026
IHEVA;izle;;53,3;10,3;21,5;21,6;0;0;zayif;17,8;47,6;47,1;yukari;guclu;zayif;asagi;3,81;-0,66;1;1,97;-5,74;12188266;1,89;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;15.09.2026
BORSK;izle;;53,3;26,3;15,7;11,3;0;0;zayif;33,2;44,8;59,6;yukari;guclu;zayif;asagi;0,47;-0,39;0;6,15;-1,91;31959502;5,97;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;15.09.2026
AKFGY;izle;;53,2;15,9;25,2;12,1;0;0;zayif;26,0;53,3;61,5;yukari;guclu;zayif;asagi;0,53;0,23;1;2,71;-4,24;46388406;2,63;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;15.09.2026
EGPRO;izle;;53,1;23,6;20,3;9,2;6;0;guclu trend;21,3;48,9;49,0;asagi;guclu;yukselis;yukari;0,77;0,02;3;37,08;-2,32;45695760;41,75;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;15.09.2026
MEPET;izle;;53,1;16,0;26,9;10,2;0;0;ilimli;11,4;53,4;57,2;yukari;guclu;yukselis;asagi;0,62;0,16;1;20,94;-0,95;4989374;17,93;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;15.09.2026
GOZDE;izle;;53,0;15,7;19,3;18,0;0;0;zayif;17,6;45,3;52,9;yukari;zayif;zayif;asagi;1,39;-0,70;1;22,24;-5,36;40172690;21,51;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;3;15.09.2026
IHLAS;izle;;52,7;15,0;27,7;10,0;12;0;zayif;36,6;56,3;44,7;yukari;guclu;yukselis;asagi;4,34;0,52;2;1,15;-9,45;601358187;1,07;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;15.09.2026
PETUN;izle;;52,0;20,0;18,9;13,1;32;3;zayif;46,7;47,3;72,7;yukari;guclu;zayif;asagi;0,54;-0,30;1;11,46;-2,30;21586343;10,87;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;15.09.2026
CANTE;izle;;51,7;15,0;23,4;13,3;0;0;zayif;33,7;47,4;61,8;yukari;guclu;zayif;asagi;0,89;-0,62;2;1,27;-3,79;430237207;1,23;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;15.09.2026
IHLGM;izle;;51,7;13,0;20,6;18,0;0;0;zayif;25,0;47,8;71,0;yukari;zayif;zayif;asagi;2,30;-0,93;0;1,59;-8,09;109226344;1,52;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;SAT;UCUZ (AL);3;15.09.2026
EYGYO;izle;;51,7;16,1;14,8;20,7;6;0;zayif;20,0;44,4;59,7;yukari;guclu;zayif;asagi;1,24;-0,51;3;2,52;-4,91;22392259;2,35;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;15.09.2026
AHSGY;izle;;51,2;15,9;17,3;18,0;6;0;zayif;24,5;48,5;54,6;yukari;zayif;zayif;asagi;1,53;-0,94;3;16,92;-9,95;94263655;15,17;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;5;15.09.2026
JANTS;izle;;50,8;20,0;27,5;3,3;40;4;zayif;43,7;54,1;32,2;yukari;guclu;yukselis;asagi;0,76;0,43;1;16,15;-0,92;71600250;15,25;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;15.09.2026
TGSAS;izle;;50,6;20,6;14,0;16,0;0;0;zayif;16,7;44,0;58,4;asagi;guclu;zayif;yukari;0,36;-0,32;2;198;-5,04;63142398;260,20;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
AKFYE;izle;;50,6;21,6;19,1;9,9;0;0;zayif;21,3;45,5;66,3;asagi;zayif;zayif;asagi;0,81;-0,63;0;23;-6,43;206181499;28,53;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;15.09.2026
ANELE;izle;;50,6;22,4;12,1;16,0;0;0;guclu trend;32,7;38,5;65,6;asagi;guclu;zayif;yukari;0,56;-0,42;0;144;-10,00;574239600;195,96;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;15.09.2026
VBTYZ;izle;;50,6;30,3;11,2;9,1;46;5;guclu trend;28,8;40,6;28,2;yukari;zayif;zayif;yukari;0,61;-0,47;3;32,8;-3,19;54131972;32,80;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;15.09.2026
ALBRK;izle;;50,3;24,4;13,3;12,6;0;0;zayif;31,5;41,5;50,7;yukari;guclu;zayif;asagi;1,17;-0,62;2;8,4;-3,45;157502730;8,39;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
KLYPV;izle;;50,0;25,8;14,2;10,0;0;0;zayif;29,1;44,6;43,0;yukari;zayif;zayif;asagi;0,49;-0,50;2;59,9;-3,39;91730021;59,40;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;15.09.2026
AYDEM;izle;;49,4;23,9;13,7;11,8;40;4;zayif;19,8;44,5;41,0;yukari;guclu;zayif;asagi;0,70;-0,58;2;25,4;-2,46;56772048;24,22;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
TTKOM;izle;;49,0;11,8;23,5;13,7;0;0;zayif;21,7;50,8;50,1;yukari;guclu;zayif;asagi;0,85;-0,28;1;54,85;-4,44;1873274388;52,54;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;15.09.2026
SISE;izle;;48,9;17,4;25,3;6,3;0;0;zayif;29,2;52,3;69,4;yukari;guclu;zayif;asagi;0,83;0,14;2;42,4;-2,57;2934049642;40,91;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;15.09.2026
FORTE;izle;;47,8;23,7;16,1;8,0;10;1;guclu trend;21,5;45,3;39,7;asagi;zayif;zayif;yukari;0,64;-0,27;2;112,3;-4,99;134939343;130,93;SAT;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;3;15.09.2026
VESBE;izle;;47,5;15,0;22,5;10,0;6;0;zayif;35,0;51,8;84,8;yukari;guclu;zayif;asagi;2,01;-0,34;3;5,72;-0,69;306337151;5,12;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;15.09.2026
PRZMA;izle;;47,2;29,2;10,1;8,0;28;2;guclu trend;20,6;43,3;59,9;yukari;zayif;zayif;yukari;0,22;-0,32;3;69,85;-1,27;56530303;67,71;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);0;15.09.2026
KRDMA;izle;;47,0;27,0;12,0;8,0;20;1;guclu trend;37,0;40,3;50,4;asagi;guclu;zayif;yukari;0,50;-0,42;4;47,58;-6,34;306651244;61,16;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;15.09.2026
ALCAR;izle;;46,7;11,8;16,9;18,0;0;0;zayif;21,7;45,6;78,3;yukari;zayif;zayif;asagi;1,45;-1,10;0;692;-8,22;47528636;664,39;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;15.09.2026
EREGL;izle;;46,7;14,4;19,6;12,7;10;1;zayif;15,6;46,7;45,0;asagi;zayif;zayif;yukari;0,83;-0,62;1;38,26;-1,54;4944970746;40,26;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;3;15.09.2026
ENKAI;izle;;46,2;12,7;18,0;15,5;6;0;zayif;20,5;44,8;58,8;yukari;zayif;zayif;asagi;0,83;-1,07;3;85,8;-3,92;1075857611;83,42;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;15.09.2026
BMSCH;izle;;45,8;13,9;13,9;18,0;0;0;zayif;27,2;44,6;53,2;yukari;zayif;zayif;asagi;1,41;-2,21;2;10,95;-0,99;34086956;10,06;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);4;15.09.2026
HKTM;izle;;45,7;23,2;22,5;0,0;16;1;zayif;47,3;47,7;34,4;yukari;guclu;yukselis;asagi;0,39;-0,01;3;12,6;0,24;86938929;12,25;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;15.09.2026
AGYO;izle;;45,6;5,1;26,8;13,7;16;1;zayif;19,9;58,7;56,3;asagi;guclu;yukselis;asagi;0,76;0,36;3;7,73;-0,13;1791126;7,83;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;15.09.2026
AVOD;izle;;45,4;20,0;17,4;8,0;0;0;zayif;41,7;45,6;70,5;yukari;guclu;zayif;asagi;0,47;-0,47;0;4,01;-5,65;22868212;3,92;SAT;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;15.09.2026
AKFIS;izle;;45,3;21,0;6,3;18,0;6;0;zayif;19,6;38,0;29,3;asagi;zayif;zayif;yukari;1,43;-0,87;3;14,74;-3,79;410562845;18,35;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;15.09.2026
ISMEN;izle;;45,3;13,3;19,2;12,8;0;0;zayif;25,7;45,2;67,3;yukari;zayif;zayif;asagi;0,65;-1,18;2;33,56;-4,00;169419035;32,52;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;15.09.2026
KRTEK;izle;;45,2;10,6;22,6;12,0;0;0;zayif;18,6;56,4;55,5;yukari;zayif;zayif;asagi;0,84;-0,16;2;5,85;0,69;4460988;5,00;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;15.09.2026
GRTHO;izle;;45,2;11,4;20,3;13,5;0;0;zayif;20,7;50,6;49,8;yukari;zayif;zayif;asagi;0,92;-0,32;1;220,3;-6,14;278175454;187,30;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;15.09.2026
GLCVY;izle;;43,6;2,0;21,5;20,0;10;1;zayif;17,2;48,5;40,0;asagi;guclu;zayif;asagi;1,81;-0,67;1;52;0,00;63226124;55,12;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;15.09.2026
NUHCM;izle;;43,5;10,5;20,4;12,7;0;0;zayif;18,4;45,0;38,5;yukari;zayif;zayif;asagi;0,34;-0,89;0;214;-2,55;4885192;204,30;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;3;15.09.2026
KUTPO;izle;;43,5;3,3;19,3;21,0;40;5;zayif;20,4;46,3;36,6;asagi;zayif;zayif;asagi;2,46;-1,16;1;79,6;2,12;37762399;83,78;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);4;15.09.2026
ISBIR;izle;;43,4;13,3;16,9;13,2;0;0;zayif;14,5;46,7;44,2;yukari;guclu;zayif;asagi;0,48;-0,55;1;71;0,00;845965;70,46;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
MRSHL;izle;;43,4;17,4;19,1;6,9;0;0;zayif;22,9;47,0;49,6;yukari;zayif;zayif;asagi;1,11;-0,54;1;1628;-3,33;72657640;1462,12;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;4;15.09.2026
KSTUR;izle;;43,3;14,8;16,2;12,2;0;0;zayif;29,5;49,9;32,6;yukari;zayif;zayif;asagi;1,19;-1,57;2;2350;6,38;2411100;2128,87;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;4;15.09.2026
AEFES;izle;;43,0;15,6;17,1;10,3;0;0;zayif;22,3;45,3;57,3;yukari;zayif;zayif;asagi;0,70;-1,27;1;18,98;-3,65;618275455;18,27;AL;NEGATIF;SAT;POZITIF;ARTIYOR;AL;SAT;NOTR;3;15.09.2026
MHRGY;izle;;42,1;11,6;14,1;16,3;10;1;zayif;21,4;42,3;57,3;yukari;zayif;zayif;asagi;1,20;-1,56;1;2,16;-4,00;18468259;2,07;AL;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;15.09.2026
OZGYO;izle;;41,9;10,5;14,5;17,0;0;0;zayif;27,3;45,2;44,8;asagi;zayif;zayif;asagi;1,24;-0,87;2;2,04;0,00;39616541;2,25;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;15.09.2026
SONME;izle;;41,7;21,7;18,5;1,5;6;0;zayif;34,1;45,6;31,7;yukari;guclu;zayif;asagi;0,70;-0,16;3;133,7;-0,52;3866069;126,44;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;15.09.2026
ANSGR;izle;;41,4;8,2;13,8;19,4;28;2;zayif;16,9;44,9;50,3;asagi;zayif;zayif;asagi;1,38;-0,96;3;26,78;0,68;147886444;28,02;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;15.09.2026
RGYAS;izle;;41,3;21,0;5,9;14,4;40;4;zayif;19,5;36,4;39,8;asagi;zayif;zayif;asagi;0,80;-1,57;2;192,5;-3,22;383535653;212,70;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
NTGAZ;izle;;41,0;17,7;16,6;6,7;38;3;zayif;24,2;46,1;61,8;yukari;guclu;zayif;asagi;0,73;-0,64;3;11,09;-1,42;29877591;10,47;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;15.09.2026
BASGZ;izle;;40,8;7,7;16,1;17,1;22;2;zayif;24,0;42,3;57,9;asagi;zayif;zayif;asagi;1,58;-1,42;1;43,74;-3,40;23933172;46,46;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;15.09.2026
RUZYE;izle;;40,5;8,9;13,5;18,0;6;0;zayif;18,7;42,9;43,3;yukari;zayif;zayif;asagi;1,70;-1,43;3;8,3;-6,00;107265316;8,13;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;15.09.2026
FROTO;izle;;40,4;9,7;20,0;10,7;32;3;zayif;24,1;45,6;48,1;yukari;zayif;zayif;asagi;1,11;-1,20;1;78,4;-4,10;1811467672;76,70;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;UCUZ (AL);2;15.09.2026
ALTNY;izle;;40,3;21,4;16,7;2,2;0;0;zayif;14,4;45,1;50,7;yukari;guclu;zayif;asagi;0,67;-0,39;1;16,62;0,00;349512567;16,42;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;15.09.2026
TSKB;izle;;40,2;0,9;23,6;15,7;0;0;zayif;14,4;50,5;54,7;asagi;guclu;zayif;asagi;1,45;-0,20;2;11,23;-2,26;311991063;11,64;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;15.09.2026
CMBTN;izle;;40,1;6,9;22,7;10,5;0;0;zayif;29,6;50,0;57,2;asagi;guclu;zayif;asagi;0,85;-0,25;2;1560;-1,27;30772560;1649,89;AL;NEGATIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;15.09.2026
LOGO;izle;;40,0;10,1;18,9;10,9;10;1;zayif;17,4;44,8;49,8;yukari;guclu;zayif;asagi;0,72;-0,87;0;134,4;-3,66;55200634;131,11;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;15.09.2026
OZYSR;izle;;39,7;14,4;7,2;18,0;0;0;zayif;21,0;40,4;44,9;yukari;zayif;zayif;asagi;1,35;-1,57;2;11,4;-4,12;41450126;11,14;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
SAHOL;izle;;39,6;14,5;13,8;11,3;32;3;zayif;17,9;41,9;46,0;yukari;guclu;zayif;asagi;1,10;-0,76;2;90,3;-4,90;3592801498;89,95;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;15.09.2026
