hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
LOGO;AL;EVET;75,0;11,5;28,5;35,0;10;1;zayif;13,4;64,5;63,2;yukari;guclu;yukselis;yukari;2,19;1,59;1;143,1;3,62;173802391;131,11;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;10.09.2026
TURGG;GUCLU AL;;75,0;25,1;28,4;21,5;22;2;zayif;37,3;58,1;72,0;yukari;guclu;yukselis;yukari;0,56;0,82;1;29,7;-1,00;19816375;25,81;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;10.09.2026
AGHOL;AL;;74,7;26,6;24,6;23,5;0;0;ilimli;26,3;55,7;71,8;yukari;zayif;yukselis;yukari;0,63;0,76;1;34;-4,44;117245396;31,63;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;10.09.2026
KUVVA;izle;;74,6;30,4;22,8;21,4;42;3;guclu trend;29,9;52,8;39,5;yukari;guclu;yukselis;yukari;0,70;1,02;4;180;-0,83;28759140;163,41;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;10.09.2026
HATSN;izle;;74,5;27,0;24,8;22,7;6;0;guclu trend;30,0;52,7;60,9;asagi;guclu;yukselis;yukari;1,10;0,99;3;67,8;2,81;696223013;78,27;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;10.09.2026
RUZYE;AL;;74,0;11,6;29,5;33,0;6;0;zayif;21,2;63,1;53,6;yukari;guclu;yukselis;yukari;2,00;1,27;3;9,89;0,41;146464590;8,13;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;10.09.2026
POLHO;AL;;73,8;30,3;18,2;25,3;10;1;guclu trend;29,0;48,0;33,0;yukari;zayif;zayif;yukari;2,79;0,29;1;22,14;-4,98;122638530;21,29;SAT;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;10.09.2026
MIATK;AL;;73,1;17,6;29,6;26,0;24;0;zayif;23,4;72,9;80,8;yukari;guclu;yukselis;yukari;2,42;2,24;3;38,08;2,20;1981126661;31,50;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;10.09.2026
ARSAN;izle;;73,1;27,0;26,0;20,1;0;0;guclu trend;32,9;56,5;68,2;asagi;guclu;yukselis;yukari;0,61;1,59;2;4,01;3,89;81045549;4,47;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;10.09.2026
ATSYH;izle;;73,1;29,6;29,0;14,5;32;3;ilimli;16,1;52,8;68,2;yukari;guclu;yukselis;yukari;0,42;1,77;1;124,7;-3,26;2309070;114,03;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;10.09.2026
ALTNY;AL;;72,8;29,6;24,3;18,9;0;0;ilimli;16,1;54,4;56,8;yukari;guclu;yukselis;yukari;1,02;0,91;1;17,86;-1,54;567627788;16,42;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;10.09.2026
CEOEM;AL;EVET;72,8;15,0;28,8;29,0;0;0;zayif;12,3;61,7;55,2;yukari;guclu;yukselis;yukari;1,33;1,39;1;26,3;5,20;42230857;22,13;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;10.09.2026
BIGEN;izle;;72,7;22,4;24,2;26,0;0;0;guclu trend;34,1;46,4;65,9;asagi;guclu;yukselis;yukari;2,34;0,74;0;135,1;9,93;2284620439;157,93;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;PAHALI (SAT);1;10.09.2026
TRALT;AL;;72,7;29,5;21,1;22,0;10;1;ilimli;15,9;52,9;54,7;yukari;guclu;yukselis;yukari;0,70;0,82;2;52,45;-2,69;3794374615;48,12;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;10.09.2026
VESTL;AL;;72,1;20,0;29,4;22,7;0;0;zayif;31,1;61,4;78,1;yukari;guclu;yukselis;yukari;0,93;1,23;1;25,96;-3,71;344994615;22,39;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;10.09.2026
SONME;AL;EVET;71,9;26,8;23,5;21,5;6;0;zayif;34,8;55,6;37,7;yukari;guclu;yukselis;yukari;1,38;0,73;3;140;2,49;9123240;126,44;SAT;POZITIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;4;10.09.2026
TRENJ;AL;;71,7;30,7;24,9;16,2;20;1;ilimli;18,9;57,0;64,5;yukari;guclu;yukselis;yukari;0,48;1,68;4;107,8;-1,19;108860860;98,12;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;10.09.2026
MEPET;AL;;71,1;18,2;25,9;27,1;0;0;ilimli;13,0;55,8;57,9;yukari;guclu;yukselis;yukari;1,29;0,41;2;21,26;-2,57;11098974;17,93;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;10.09.2026
DOHOL;AL;;70,3;27,1;18,4;24,9;6;0;ilimli;12,3;51,6;44,9;yukari;zayif;yukselis;yukari;1,25;0,28;3;21,64;0,65;328362244;20,39;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;10.09.2026
BJKAS;izle;;69,9;27,0;26,0;16,9;10;0;guclu trend;30,8;60,6;47,3;asagi;guclu;yukselis;yukari;0,74;2,34;0;2,58;9,79;947617470;2,68;SAT;POZITIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;4;10.09.2026
SISE;AL;;69,8;20,4;28,2;21,2;0;0;zayif;25,6;61,7;68,0;yukari;guclu;yukselis;yukari;0,89;1,29;2;44,06;-1,78;3323086711;40,91;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;10.09.2026
ARDYZ;AL;EVET;69,7;30,4;21,9;17,3;0;0;guclu trend;36,6;46,5;33,8;yukari;guclu;yukselis;yukari;0,49;0,56;2;80,7;0,06;215861121;80,55;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
AVPGY;AL;;69,5;20,9;27,0;21,5;8;0;zayif;22,6;59,0;63,0;yukari;guclu;yukselis;yukari;0,73;1,03;0;55,6;0,72;28070105;51,09;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;10.09.2026
JANTS;izle;;69,4;17,5;30,0;21,9;58;4;zayif;38,4;71,5;50,0;yukari;guclu;yukselis;yukari;0,60;2,63;0;17,46;9,95;53872219;15,25;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;10.09.2026
EYGYO;AL;;69,2;16,7;24,8;27,7;10;1;zayif;21,5;56,8;78,4;yukari;guclu;yukselis;yukari;0,96;0,97;2;2,72;1,87;18083950;2,31;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);4;10.09.2026
ARMGD;izle;;67,9;20,8;17,7;29,5;28;2;ilimli;18,0;49,0;58,4;asagi;zayif;zayif;yukari;2,33;0,37;3;191;0,53;612510833;213,15;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;10.09.2026
GARAN;AL;;67,9;17,7;24,8;25,4;22;2;zayif;17,0;54,5;70,8;yukari;guclu;yukselis;yukari;0,89;0,56;2;133,4;-0,67;4206485525;125,31;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;10.09.2026
AVGYO;izle;;67,6;23,0;24,5;20,1;0;0;ilimli;19,8;50,0;28,9;asagi;guclu;yukselis;yukari;1,98;0,36;2;16,12;-2,42;61896270;18,21;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;10.09.2026
KRDMA;AL;;66,7;35,0;23,7;8,0;16;1;guclu trend;43,5;55,2;68,4;yukari;guclu;yukselis;yukari;0,50;1,71;3;55,35;-0,54;370504985;53,49;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;10.09.2026
INVES;izle;;66,5;21,3;24,4;20,8;6;0;guclu trend;21,3;50,5;44,6;asagi;guclu;yukselis;yukari;0,51;1,04;3;775;1,97;35151675;846,10;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;10.09.2026
ETYAT;izle;;66,5;29,7;14,8;21,9;46;4;guclu trend;24,6;44,2;45,3;yukari;zayif;zayif;yukari;1,53;0,26;3;14,5;-3,33;20439403;13,55;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;10.09.2026
DOCO;izle;;66,2;29,5;15,2;21,5;22;2;zayif;15,9;45,7;38,9;yukari;zayif;zayif;yukari;0,63;-0,05;2;11217,5;-0,91;27819400;10942,74;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
TERA;AL;;66,0;19,0;30,0;17,0;18;1;zayif;26,3;69,6;100,0;yukari;guclu;yukselis;asagi;0,58;2,00;0;195,8;0,10;1562428784;184,12;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;UCUZ (AL);5;10.09.2026
BIOEN;AL;EVET;65,6;23,2;22,7;19,7;6;0;zayif;23,0;52,8;50,7;yukari;guclu;yukselis;yukari;1,05;0,64;3;19,06;2,58;187721006;17,84;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;10.09.2026
METRO;AL;;65,6;28,1;16,3;21,2;0;0;ilimli;12,5;48,1;41,2;yukari;zayif;zayif;yukari;0,74;0,15;1;8,4;-1,52;43445144;7,70;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
ZRGYO;izle;;65,6;17,5;25,4;22,6;40;4;zayif;17,7;62,3;47,1;yukari;guclu;yukselis;yukari;0,80;1,80;2;19,86;1,95;12384358;18,40;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;10.09.2026
CRFSA;izle;;65,5;27,0;22,5;16,0;46;4;guclu trend;51,5;50,2;44,9;asagi;guclu;yukselis;yukari;0,50;1,22;3;262,5;-1,22;451155075;337,21;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;10.09.2026
ISBTR;izle;;65,5;27,7;15,1;22,6;32;3;ilimli;10,1;48,2;58,1;yukari;zayif;zayif;yukari;1,10;0,34;1;499997,5;-0,40;2499988;482449,90;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
AKMGY;izle;;65,2;25,0;16,8;23,4;10;0;zayif;13,6;46,7;48,1;yukari;zayif;zayif;asagi;2,64;-0,31;4;252,75;0,90;26572871;241,49;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;2;10.09.2026
ATATP;AL;;65,2;35,0;22,2;8,0;22;2;guclu trend;42,4;49,9;26,3;yukari;guclu;yukselis;yukari;0,29;0,95;1;287,5;-0,17;123608613;267,66;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;10.09.2026
DSTKF;AL;;65,0;23,8;25,2;16,0;0;0;ilimli;19,3;58,5;95,2;yukari;guclu;yukselis;yukari;0,50;0,80;1;2410;-2,43;2056775940;2030,15;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;PAHALI (SAT);5;10.09.2026
CEMZY;AL;;64,6;30,2;18,4;16,0;0;0;guclu trend;28,3;47,4;34,6;yukari;guclu;yukselis;yukari;0,25;0,13;2;14,51;-3,27;236927290;13,41;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
TOASO;AL;;64,5;21,3;26,6;16,6;0;0;ilimli;20,1;61,6;54,4;yukari;guclu;yukselis;yukari;0,66;1,03;1;290,75;-0,68;695350722;262,30;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;10.09.2026
SAHOL;izle;;63,8;21,9;27,6;14,2;32;3;zayif;19,1;60,0;55,3;yukari;guclu;yukselis;yukari;0,64;1,15;2;94,8;-1,30;2249432602;89,95;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;10.09.2026
MTRKS;AL;;63,3;29,0;19,7;14,6;0;0;ilimli;19,2;49,3;43,6;yukari;guclu;yukselis;yukari;0,45;0,51;2;31,6;-0,25;23192757;31,00;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
BOSSA;AL;;62,9;16,8;23,1;23,0;0;0;zayif;13,6;52,5;48,4;yukari;zayif;zayif;yukari;0,83;0,34;2;6,6;-0,90;14811694;6,19;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;10.09.2026
ARTMS;AL;;62,8;17,8;24,5;20,4;8;0;zayif;21,7;54,4;66,4;yukari;guclu;yukselis;yukari;0,59;0,52;0;41,44;1,07;26653586;37,04;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;10.09.2026
DIRIT;AL;EVET;62,4;19,5;22,4;20,6;0;0;zayif;14,1;51,7;62,3;yukari;guclu;yukselis;yukari;0,40;0,78;2;26,58;2,23;744665;25,07;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;10.09.2026
OZRDN;AL;EVET;62,3;23,8;22,4;16,2;0;0;ilimli;19,1;52,8;54,8;yukari;zayif;zayif;yukari;0,88;0,12;1;29,9;3,03;7044739;25,56;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;4;10.09.2026
NTGAZ;izle;;62,0;21,7;24,4;15,9;40;3;ilimli;24,3;55,9;70,9;yukari;guclu;yukselis;asagi;0,74;0,45;2;11,49;0,00;35180162;10,47;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;10.09.2026
GOZDE;izle;;62,0;12,1;22,3;27,5;0;0;ilimli;16,4;54,1;53,0;asagi;zayif;zayif;yukari;1,76;0,46;2;23,2;1,49;49971802;23,83;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;10.09.2026
ANHYT;izle;;61,9;8,9;23,0;30,0;0;0;ilimli;13,3;53,6;63,7;asagi;zayif;zayif;yukari;1,35;0,29;2;107,3;0,66;99443279;112,43;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;10.09.2026
RGYAS;izle;;61,5;21,0;16,6;23,8;40;4;zayif;19,5;45,6;53,0;asagi;zayif;zayif;yukari;0,76;-0,18;1;200,5;0,25;403119887;214,80;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;10.09.2026
EFOR;izle;;61,1;20,4;21,2;19,5;40;4;ilimli;13,0;51,6;43,9;asagi;guclu;yukselis;yukari;0,72;0,73;1;18,8;1,13;1044732093;20,83;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;10.09.2026
SAYAS;izle;;61,1;32,0;15,8;13,3;0;0;guclu trend;22,2;45,1;51,8;yukari;zayif;yukselis;yukari;0,46;-0,23;0;53,55;-2,37;65493738;51,71;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;10.09.2026
ECOGR;izle;;60,8;14,4;20,4;26,0;0;0;ilimli;15,5;54,1;62,1;asagi;zayif;zayif;yukari;3,26;0,04;2;36,28;3,89;810435483;37,31;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;4;10.09.2026
EGPRO;izle;;60,7;24,7;20,0;16,0;0;0;guclu trend;24,2;51,4;51,9;asagi;guclu;yukselis;yukari;0,43;0,40;2;37,58;-2,19;24903590;41,75;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;10.09.2026
EBEBK;izle;;60,4;22,1;17,6;20,7;0;0;ilimli;17,4;48,9;72,1;asagi;zayif;zayif;yukari;0,70;0,08;1;81,8;-2,04;37743338;87,54;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;10.09.2026
YKBNK;AL;;60,3;23,9;19,4;17,0;22;2;ilimli;15,1;51,8;55,9;yukari;guclu;yukselis;yukari;0,94;0,28;2;36,2;-1,09;7801035673;34,06;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;10.09.2026
EGEEN;AL;;60,0;11,6;25,0;23,4;0;0;zayif;21,2;56,6;59,7;yukari;guclu;yukselis;asagi;2,19;0,65;2;5480;-5,15;186846080;5184,40;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;10.09.2026
ENKAI;AL;;60,0;20,1;24,4;15,5;0;0;ilimli;21,3;57,3;70,4;yukari;guclu;yukselis;asagi;0,55;0,54;1;89,75;-0,66;900483380;82,95;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;10.09.2026
GSDDE;izle;;59,4;30,4;15,9;13,1;0;0;zayif;18,2;47,5;43,9;yukari;zayif;zayif;yukari;0,39;-0,15;2;13,16;-0,53;28549699;12,38;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;10.09.2026
YGGYO;izle;;59,1;21,2;17,9;20,0;0;0;ilimli;13,7;50,3;43,3;yukari;zayif;zayif;yukari;0,84;0,01;2;225;1,86;26271225;215,58;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;10.09.2026
ZOREN;izle;;59,0;15,0;25,6;18,4;0;0;zayif;40,8;64,4;70,3;yukari;guclu;yukselis;asagi;1,35;0,64;1;2,52;1,61;217876889;2,20;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;10.09.2026
BINBN;izle;;59,0;20,5;16,6;21,9;0;0;zayif;24,7;48,5;38,4;yukari;zayif;zayif;yukari;0,74;-0,14;2;176,6;0,91;44067175;165,95;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;3;10.09.2026
FORTE;izle;;58,7;24,5;21,7;12,5;16;1;guclu trend;23,6;50,6;36,2;asagi;guclu;yukselis;yukari;0,70;0,61;3;118,2;2,78;177673985;130,93;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;10.09.2026
TGSAS;izle;;58,6;21,0;21,6;16,0;0;0;ilimli;19,6;49,5;64,7;asagi;guclu;yukselis;yukari;0,33;0,54;1;212,6;-1,57;63389454;268,75;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
TTRAK;izle;;58,4;12,4;26,5;19,5;6;0;zayif;23,4;59,9;49,2;yukari;guclu;yukselis;asagi;0,88;1,05;3;439,75;1,09;39545838;409,01;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;10.09.2026
CANTE;izle;;58,4;15,0;28,7;14,8;8;0;zayif;35,1;60,8;64,8;yukari;guclu;yukselis;asagi;0,81;0,92;1;1,35;1,50;400371327;1,23;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;10.09.2026
NIBAS;izle;;58,0;19,0;28,5;10,5;18;1;zayif;27,5;58,2;64,0;yukari;guclu;yukselis;asagi;0,86;0,86;1;4,55;-0,22;130324212;3,94;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;10.09.2026
KGYO;izle;;56,9;29,2;11,7;16,0;16;1;guclu trend;20,6;42,0;36,1;yukari;zayif;zayif;yukari;0,65;-0,53;3;11,01;-0,81;188147468;10,80;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
TRGYO;izle;;56,6;21,8;16,5;18,3;6;0;zayif;18,2;49,7;56,5;yukari;zayif;zayif;yukari;0,59;-0,19;3;94,75;-0,05;79524907;91,22;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;10.09.2026
ISMEN;izle;;56,3;13,7;25,7;16,8;0;0;zayif;26,7;57,0;75,4;yukari;guclu;yukselis;asagi;0,77;0,71;2;35,88;-4,01;222294289;32,52;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;10.09.2026
OYAKC;izle;;56,2;9,9;22,3;24,0;6;0;zayif;19,4;53,5;72,5;asagi;guclu;yukselis;yukari;0,40;0,73;3;22,16;-0,98;182287429;23,43;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;10.09.2026
OZYSR;izle;;56,0;20,3;15,6;20,1;0;0;zayif;21,3;44,9;40,6;yukari;zayif;zayif;asagi;1,44;-0,80;2;11,99;-7,70;47065402;11,14;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;3;10.09.2026
FROTO;izle;;55,9;13,4;24,1;18,3;32;3;zayif;26,0;57,2;54,6;yukari;guclu;yukselis;asagi;1,03;0,33;1;81,9;-2,44;1743295800;76,70;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;10.09.2026
TSPOR;izle;;55,6;14,3;18,4;22,9;16;1;zayif;32,7;45,7;56,4;asagi;zayif;zayif;yukari;1,11;-0,11;3;1,02;0,99;446778006;1,15;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;10.09.2026
AEFES;izle;;54,7;23,0;19,2;12,4;0;0;zayif;25,6;53,7;54,8;yukari;zayif;zayif;asagi;0,74;-0,19;1;19,58;0,62;756860436;18,08;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;10.09.2026
EREGL;izle;;53,6;14,6;19,6;19,4;0;0;zayif;16,0;51,0;50,3;asagi;zayif;zayif;yukari;0,68;-0,05;0;38,98;-0,26;4370885753;40,26;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;10.09.2026
AKCNS;izle;;52,4;20,6;7,9;23,9;20;1;zayif;16,3;38,8;40,1;asagi;zayif;zayif;yukari;3,73;-0,80;4;231,4;-5,86;307642366;250,39;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;10.09.2026
ODAS;izle;;52,2;15,2;18,5;18,5;40;4;zayif;17,6;49,7;70,0;asagi;zayif;zayif;yukari;1,09;-0,42;2;7,48;-2,48;452804957;7,86;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;10.09.2026
BRLSM;izle;;51,6;24,4;16,0;11,2;6;0;guclu trend;24,9;45,8;42,7;asagi;zayif;zayif;yukari;0,89;-0,28;3;18,04;-5,45;286911822;24,25;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;10.09.2026
AKSA;izle;;51,4;22,0;18,5;10,9;0;0;zayif;26,6;50,0;56,3;yukari;zayif;zayif;asagi;0,63;-0,42;1;11,34;0,44;148257153;10,46;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;10.09.2026
BLCYT;izle;;50,5;15,0;25,0;10,5;0;0;zayif;32,7;53,1;64,5;yukari;guclu;yukselis;asagi;0,85;-0,19;2;2,2;-4,76;85509767;1,88;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;10.09.2026
HEKTS;izle;;50,5;13,2;19,3;18,0;0;0;zayif;25,3;52,2;43,1;yukari;zayif;zayif;asagi;1,66;-0,71;2;2,89;1,05;2008136843;2,59;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;10.09.2026
BINHO;izle;;50,3;9,7;16,5;24,1;6;0;ilimli;15,9;50,4;57,7;asagi;zayif;zayif;yukari;2,04;0,02;3;10;7,53;670520100;11,00;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;10.09.2026
BIZIM;izle;;50,2;13,3;25,6;11,3;10;1;zayif;25,6;58,4;63,2;yukari;guclu;yukselis;asagi;0,68;0,72;2;25,52;-2,22;5714107;23,23;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;10.09.2026
ISGYO;izle;;50,0;24,4;8,4;17,2;46;4;zayif;26,8;37,2;55,6;asagi;zayif;zayif;asagi;1,18;-1,19;3;24,02;-3,92;60591459;26,59;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;3;10.09.2026
KAYSE;izle;;49,7;15,0;21,8;12,9;8;0;zayif;30,7;51,7;60,0;yukari;zayif;zayif;asagi;0,58;-0,22;0;4,07;-1,69;29376873;3,85;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;4;10.09.2026
BASGZ;izle;;49,6;11,7;22,4;15,5;22;2;ilimli;24,3;55,7;46,6;asagi;zayif;zayif;asagi;0,88;0,07;1;45,4;0,31;13938163;46,46;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;10.09.2026
ISBIR;izle;;49,5;13,2;21,4;14,9;0;0;zayif;12,5;52,6;48,1;yukari;guclu;yukselis;asagi;0,31;0,55;1;73,5;-1,28;543827;70,46;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;10.09.2026
CVKMD;izle;;49,5;28,0;10,0;11,5;0;0;zayif;12,3;42,8;34,8;yukari;zayif;zayif;asagi;0,53;-0,68;2;15,2;-2,56;275014254;14,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;10.09.2026
KARTN;izle;;49,2;13,5;13,5;22,2;0;0;zayif;16,0;40,4;47,2;asagi;zayif;zayif;yukari;1,07;-1,11;2;156,5;-6,57;149939051;188,10;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;SAT;NOTR;2;10.09.2026
MAGEN;izle;;48,5;1,1;24,7;22,7;32;3;zayif;14,8;58,3;70,3;asagi;guclu;yukselis;asagi;1,44;0,17;0;37,24;0,11;923453202;37,68;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;10.09.2026
BRKVY;izle;;48,2;20,0;17,2;11,0;0;0;zayif;35,9;48,7;67,6;yukari;zayif;zayif;asagi;0,65;-0,22;1;82,8;-2,42;36270043;79,73;SAT;NEGATIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;10.09.2026
KORDS;izle;;48,1;21,3;10,3;16,5;10;0;guclu trend;21,6;43,6;26,0;asagi;zayif;zayif;yukari;1,21;-0,47;5;77;-3,69;249230289;90,24;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;10.09.2026
AGYO;izle;;47,9;2,8;22,9;22,1;16;1;zayif;17,5;56,9;53,6;asagi;zayif;zayif;asagi;1,36;0,18;3;7,64;1,06;2925990;7,83;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;10.09.2026
SANKO;izle;;47,7;15,0;22,6;10,2;32;3;zayif;34,9;57,2;86,7;yukari;zayif;zayif;asagi;0,66;0,08;1;19,76;-0,20;5533314;18,07;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;10.09.2026
